account_id,customer_id,product_id,branch_id,opening_year,account_status,closing_year,opening_channel
A0029184,C0013754,P008,019,2009,ACTIVE,,BRANCH
A0029185,C0013754,P007,003,2011,CLOSED,2024,BRANCH
A0029186,C0013754,P001,019,2016,CLOSED,2023,BRANCH
A0029187,C0013755,P005,023,2018,ACTIVE,,BRANCH
A0029188,C0013756,P003,037,2026,ACTIVE,,DIGITAL
A0029189,C0013756,P001,026,2026,ACTIVE,,DIGITAL
A0029190,C0013757,P006,008,2023,ACTIVE,,BRANCH
A0029191,C0013758,P005,019,2018,CLOSED,2018,BRANCH
A0029192,C0013759,P001,001,2003,CLOSED,2006,BRANCH
A0029193,C0013759,P007,001,2004,CLOSED,2005,BRANCH
A0029194,C0013760,P001,037,2019,ACTIVE,,BRANCH
A0029195,C0013760,P005,019,2021,ACTIVE,,BRANCH
A0029196,C0013760,P006,019,2026,ACTIVE,,DIGITAL
A0029197,C0013761,P001,034,2025,ACTIVE,,REMOTE_ASSISTED
A0029198,C0013762,P005,026,2020,CLOSED,2026,REMOTE_ASSISTED
A0029199,C0013762,P005,017,2020,ACTIVE,,REMOTE_ASSISTED
A0029200,C0013763,P002,005,2025,ACTIVE,,REMOTE_ASSISTED
A0029201,C0013764,P001,024,2014,ACTIVE,,BRANCH
A0029202,C0013765,P005,025,2017,CLOSED,2026,BRANCH
A0029203,C0013765,P004,017,2018,CLOSED,2026,BRANCH
A0029204,C0013765,P005,036,2023,CLOSED,2024,BRANCH
A0029205,C0013767,P001,001,1999,CLOSED,2013,BRANCH
A0029206,C0013767,P001,002,2022,ACTIVE,,BRANCH
A0029207,C0013767,P001,001,2025,ACTIVE,,BRANCH
A0029208,C0013768,P001,026,2024,ACTIVE,,DIGITAL
A0029209,C0013769,P005,016,2018,ACTIVE,,BRANCH
A0029210,C0013770,P002,005,2013,CLOSED,2021,BRANCH
A0029211,C0013771,P008,019,2017,ACTIVE,,BRANCH
A0029212,C0013771,P005,019,2023,ACTIVE,,BRANCH
A0029213,C0013771,P007,019,2025,ACTIVE,,DIGITAL
A0029214,C0013772,P003,007,2003,CLOSED,2006,BRANCH
A0029215,C0013772,P004,007,2005,CLOSED,2007,BRANCH
A0029216,C0013773,P004,020,2021,ACTIVE,,BRANCH
A0029217,C0013773,P003,028,2026,ACTIVE,,BRANCH
A0029218,C0013774,P001,002,2010,CLOSED,2011,BRANCH
A0029219,C0013774,P001,017,2005,CLOSED,2012,BRANCH
A0029220,C0013774,P003,025,2012,CLOSED,2013,BRANCH
A0029221,C0013775,P003,002,2012,CLOSED,2026,BRANCH
A0029222,C0013776,P001,004,1987,ACTIVE,,BRANCH
A0029223,C0013776,P001,004,2003,ACTIVE,,BRANCH
A0029224,C0013776,P002,004,1997,ACTIVE,,BRANCH
A0029225,C0013776,P008,004,1984,CLOSED,1995,BRANCH
A0029226,C0013776,P007,004,1988,CLOSED,2013,BRANCH
A0029227,C0013777,P005,019,2018,CLOSED,2019,BRANCH
A0029228,C0013778,P002,005,2004,CLOSED,2023,BRANCH
A0029229,C0013778,P004,004,2003,CLOSED,2016,BRANCH
A0029230,C0013779,P001,018,2012,CLOSED,2016,BRANCH
A0029231,C0013779,P007,020,2011,CLOSED,2022,BRANCH
A0029232,C0013779,P007,020,2024,CLOSED,2025,DIGITAL
A0029233,C0013780,P004,025,2026,ACTIVE,,BRANCH
A0029234,C0013780,P003,025,2026,ACTIVE,,BRANCH
A0029235,C0013781,P005,018,2008,CLOSED,2018,BRANCH
A0029236,C0013781,P007,020,2009,CLOSED,2022,BRANCH
A0029237,C0013781,P002,002,2024,CLOSED,2024,DIGITAL
A0029238,C0013782,P002,007,1996,CLOSED,2011,BRANCH
A0029239,C0013782,P008,007,2004,CLOSED,2015,BRANCH
A0029240,C0013782,P001,007,2011,CLOSED,2013,BRANCH
A0029241,C0013783,P004,013,2023,CLOSED,2026,DIGITAL
A0029242,C0013784,P005,014,2021,CLOSED,2025,BRANCH
A0029243,C0013784,P003,018,2022,CLOSED,2025,DIGITAL
A0029244,C0013785,P005,017,2008,CLOSED,2013,BRANCH
A0029245,C0013785,P001,017,2012,CLOSED,2016,BRANCH
A0029246,C0013785,P005,017,2010,CLOSED,2011,BRANCH
A0029247,C0013785,P001,019,2012,CLOSED,2014,BRANCH
A0029248,C0013786,P005,023,2014,CLOSED,2025,BRANCH
A0029249,C0013786,P006,020,2018,CLOSED,2025,BRANCH
A0029250,C0013786,P002,020,2015,CLOSED,2025,BRANCH
A0029251,C0013787,P002,007,2026,ACTIVE,,DIGITAL
A0029252,C0013788,P001,017,2007,CLOSED,2010,BRANCH
A0029253,C0013788,P001,017,2009,CLOSED,2010,BRANCH
A0029254,C0013788,P001,017,2008,CLOSED,2009,BRANCH
A0029255,C0013789,P002,020,2025,ACTIVE,,DIGITAL
A0029256,C0013789,P005,020,2026,ACTIVE,,REMOTE_ASSISTED
A0029257,C0013790,P003,017,2012,CLOSED,2018,BRANCH
A0029258,C0013791,P002,035,2022,CLOSED,2022,DIGITAL
A0029259,C0013792,P005,019,2024,ACTIVE,,DIGITAL
A0029260,C0013792,P003,019,2025,ACTIVE,,REMOTE_ASSISTED
A0029261,C0013793,P004,005,2022,ACTIVE,,REMOTE_ASSISTED
A0029262,C0013793,P001,013,2025,ACTIVE,,DIGITAL
A0029263,C0013794,P001,009,2015,ACTIVE,,BRANCH
A0029264,C0013794,P006,035,2026,ACTIVE,,REMOTE_ASSISTED
A0029265,C0013795,P001,017,2015,CLOSED,2017,BRANCH
A0029266,C0013795,P001,017,2015,CLOSED,2024,BRANCH
A0029267,C0013795,P005,017,2016,ACTIVE,,BRANCH
A0029268,C0013795,P002,017,2022,ACTIVE,,DIGITAL
A0029269,C0013796,P005,027,2015,ACTIVE,,BRANCH
A0029270,C0013797,P006,001,2023,ACTIVE,,DIGITAL
A0029271,C0013797,P003,001,2024,ACTIVE,,BRANCH
A0029272,C0013798,P002,008,2011,CLOSED,2024,BRANCH
A0029273,C0013798,P001,008,2008,CLOSED,2024,BRANCH
A0029274,C0013798,P008,008,2007,CLOSED,2024,BRANCH
A0029275,C0013799,P006,028,2019,ACTIVE,,DIGITAL
A0029276,C0013799,P001,028,2026,ACTIVE,,DIGITAL
A0029277,C0013800,P002,017,2019,ACTIVE,,BRANCH
A0029278,C0013800,P002,025,2017,CLOSED,2021,BRANCH
A0029279,C0013800,P008,017,2022,CLOSED,2026,DIGITAL
A0029280,C0013801,P001,001,2013,CLOSED,2015,BRANCH
A0029281,C0013801,P007,019,2016,CLOSED,2026,BRANCH
A0029282,C0013801,P002,019,2014,ACTIVE,,BRANCH
A0029283,C0013802,P001,001,2019,ACTIVE,,BRANCH
A0029284,C0013802,P006,001,2019,ACTIVE,,REMOTE_ASSISTED
A0029285,C0013802,P001,001,2024,ACTIVE,,BRANCH
A0029286,C0013803,P003,014,2013,CLOSED,2014,BRANCH
A0029287,C0013803,P004,015,2014,CLOSED,2016,BRANCH
A0029288,C0013803,P003,013,2014,ACTIVE,,BRANCH
A0029289,C0013803,P003,015,2026,ACTIVE,,BRANCH
A0029290,C0013804,P001,016,2025,ACTIVE,,DIGITAL
A0029291,C0013804,P004,016,2025,ACTIVE,,DIGITAL
A0029292,C0013805,P005,026,2016,CLOSED,2018,BRANCH
A0029293,C0013805,P005,026,2017,CLOSED,2022,BRANCH
A0029294,C0013805,P005,026,2019,ACTIVE,,BRANCH
A0029295,C0013805,P005,026,2016,ACTIVE,,BRANCH
A0029296,C0013806,P001,017,2025,CLOSED,2026,DIGITAL
A0029297,C0013806,P002,017,2025,CLOSED,2026,DIGITAL
A0029298,C0013807,P004,023,2019,ACTIVE,,BRANCH
A0029299,C0013807,P003,027,2020,ACTIVE,,REMOTE_ASSISTED
A0029300,C0013807,P001,018,2026,ACTIVE,,BRANCH
A0029301,C0013808,P005,007,2004,CLOSED,2008,BRANCH
A0029302,C0013808,P002,008,2007,CLOSED,2016,BRANCH
A0029303,C0013808,P004,001,2004,ACTIVE,,BRANCH
A0029304,C0013809,P003,007,2025,ACTIVE,,BRANCH
A0029305,C0013810,P001,027,2015,CLOSED,2019,BRANCH
A0029306,C0013810,P002,030,2021,ACTIVE,,DIGITAL
A0029307,C0013810,P001,020,2026,CLOSED,2026,DIGITAL
A0029308,C0013811,P005,007,2006,ACTIVE,,BRANCH
A0029309,C0013811,P001,007,2012,ACTIVE,,BRANCH
A0029310,C0013811,P001,007,2005,CLOSED,2013,BRANCH
A0029311,C0013811,P005,001,2002,ACTIVE,,BRANCH
A0029312,C0013812,P001,019,2019,ACTIVE,,BRANCH
A0029313,C0013813,P003,006,1998,CLOSED,1999,BRANCH
A0029314,C0013813,P001,006,1999,CLOSED,2000,BRANCH
A0029315,C0013813,P004,006,1998,CLOSED,2001,BRANCH
A0029316,C0013813,P001,006,1998,CLOSED,2000,BRANCH
A0029317,C0013814,P008,019,2013,CLOSED,2016,BRANCH
A0029318,C0013815,P003,031,2024,ACTIVE,,DIGITAL
A0029319,C0013816,P005,006,2026,ACTIVE,,BRANCH
A0029320,C0013817,P005,003,2007,CLOSED,2013,BRANCH
A0029321,C0013818,P003,026,2021,ACTIVE,,BRANCH
A0029322,C0013818,P004,025,2022,ACTIVE,,BRANCH
A0029323,C0013818,P003,026,2025,ACTIVE,,DIGITAL
A0029324,C0013819,P005,003,2006,CLOSED,2022,BRANCH
A0029325,C0013819,P005,021,2016,CLOSED,2022,BRANCH
A0029326,C0013819,P001,003,2012,CLOSED,2013,BRANCH
A0029327,C0013820,P008,006,2026,ACTIVE,,REMOTE_ASSISTED
A0029328,C0013821,P008,017,2018,CLOSED,2023,BRANCH
A0029329,C0013822,P005,005,2003,CLOSED,2015,BRANCH
A0029330,C0013822,P007,020,2008,CLOSED,2021,BRANCH
A0029331,C0013822,P001,005,2012,ACTIVE,,BRANCH
A0029332,C0013822,P005,005,2018,CLOSED,2019,BRANCH
A0029333,C0013822,P005,005,2025,ACTIVE,,BRANCH
A0029334,C0013823,P001,036,2024,ACTIVE,,DIGITAL
A0029335,C0013824,P001,031,2017,ACTIVE,,BRANCH
A0029336,C0013824,P001,012,2018,ACTIVE,,BRANCH
A0029337,C0013824,P003,036,2026,ACTIVE,,BRANCH
A0029338,C0013825,P005,017,2021,ACTIVE,,BRANCH
A0029339,C0013826,P001,005,2014,CLOSED,2026,BRANCH
A0029340,C0013826,P007,005,2014,CLOSED,2026,BRANCH
A0029341,C0013826,P007,005,2013,ACTIVE,,BRANCH
A0029342,C0013826,P003,032,2017,ACTIVE,,BRANCH
A0029343,C0013826,P004,025,2013,CLOSED,2017,BRANCH
A0029344,C0013826,P001,005,2014,ACTIVE,,BRANCH
A0029345,C0013826,P004,005,2014,CLOSED,2018,BRANCH
A0029346,C0013826,P007,005,2016,CLOSED,2018,BRANCH
A0029347,C0013826,P003,005,2017,ACTIVE,,REMOTE_ASSISTED
A0029348,C0013827,P005,027,2020,ACTIVE,,REMOTE_ASSISTED
A0029349,C0013827,P005,012,2021,ACTIVE,,BRANCH
A0029350,C0013828,P005,037,2025,ACTIVE,,BRANCH
A0029351,C0013829,P001,028,2021,ACTIVE,,REMOTE_ASSISTED
A0029352,C0013830,P006,025,2024,ACTIVE,,DIGITAL
A0029353,C0013831,P004,009,1999,CLOSED,2000,BRANCH
A0029354,C0013831,P002,009,2000,CLOSED,2003,BRANCH
A0029355,C0013831,P007,009,2001,CLOSED,2003,BRANCH
A0029356,C0013833,P001,017,2015,CLOSED,2023,BRANCH
A0029357,C0013834,P004,037,2026,ACTIVE,,DIGITAL
A0029358,C0013835,P005,022,2026,ACTIVE,,DIGITAL
A0029359,C0013836,P001,014,2009,CLOSED,2014,BRANCH
A0029360,C0013836,P005,023,2015,CLOSED,2019,REMOTE_ASSISTED
A0029361,C0013837,P001,019,2008,CLOSED,2023,BRANCH
A0029362,C0013837,P005,018,2009,CLOSED,2026,BRANCH
A0029363,C0013837,P001,017,2011,ACTIVE,,BRANCH
A0029364,C0013837,P001,001,2008,ACTIVE,,BRANCH
A0029365,C0013837,P001,019,2024,ACTIVE,,BRANCH
A0029366,C0013839,P001,032,2017,CLOSED,2021,BRANCH
A0029367,C0013839,P002,032,2018,ACTIVE,,BRANCH
A0029368,C0013839,P006,032,2019,CLOSED,2020,BRANCH
A0029369,C0013839,P003,032,2024,ACTIVE,,DIGITAL
A0029370,C0013840,P005,018,2014,CLOSED,2023,BRANCH
A0029371,C0013840,P001,018,2012,CLOSED,2023,BRANCH
A0029372,C0013840,P008,018,2013,CLOSED,2018,BRANCH
A0029373,C0013840,P008,018,2011,CLOSED,2023,BRANCH
A0029374,C0013840,P002,018,2010,CLOSED,2023,BRANCH
A0029375,C0013840,P006,018,2022,CLOSED,2023,REMOTE_ASSISTED
A0029376,C0013840,P002,009,2023,CLOSED,2023,REMOTE_ASSISTED
A0029377,C0013840,P001,018,2023,CLOSED,2023,BRANCH
A0029378,C0013841,P002,017,2026,ACTIVE,,REMOTE_ASSISTED
A0029379,C0013842,P006,020,2018,CLOSED,2025,BRANCH
A0029380,C0013842,P005,023,2019,ACTIVE,,REMOTE_ASSISTED
A0029381,C0013843,P004,013,2021,CLOSED,2026,BRANCH
A0029382,C0013843,P004,013,2022,CLOSED,2026,BRANCH
A0029383,C0013843,P003,013,2026,CLOSED,2026,DIGITAL
A0029384,C0013844,P001,030,2024,ACTIVE,,BRANCH
A0029385,C0013844,P007,009,2026,ACTIVE,,REMOTE_ASSISTED
A0029386,C0013845,P008,019,2015,ACTIVE,,BRANCH
A0029387,C0013845,P004,019,2016,CLOSED,2022,BRANCH
A0029388,C0013845,P007,019,2017,ACTIVE,,REMOTE_ASSISTED
A0029389,C0013845,P003,019,2014,CLOSED,2022,BRANCH
A0029390,C0013848,P003,003,2014,ACTIVE,,BRANCH
A0029391,C0013848,P002,007,2016,CLOSED,2019,REMOTE_ASSISTED
A0029392,C0013848,P004,003,2018,CLOSED,2019,BRANCH
A0029393,C0013848,P004,032,2017,ACTIVE,,BRANCH
A0029394,C0013848,P003,003,2024,ACTIVE,,REMOTE_ASSISTED
A0029395,C0013849,P006,032,2026,ACTIVE,,REMOTE_ASSISTED
A0029396,C0013851,P002,020,2009,CLOSED,2014,BRANCH
A0029397,C0013851,P001,020,2009,CLOSED,2010,BRANCH
A0029398,C0013851,P002,020,2014,CLOSED,2015,BRANCH
A0029399,C0013851,P007,020,2013,CLOSED,2014,BRANCH
A0029400,C0013851,P008,020,2013,CLOSED,2013,BRANCH
A0029401,C0013852,P001,027,2024,CLOSED,2026,BRANCH
A0029402,C0013853,P002,017,2016,CLOSED,2026,REMOTE_ASSISTED
A0029403,C0013853,P005,017,2016,ACTIVE,,BRANCH
A0029404,C0013854,P007,001,1997,CLOSED,1998,BRANCH
A0029405,C0013855,P007,019,2025,ACTIVE,,REMOTE_ASSISTED
A0029406,C0013855,P006,019,2026,ACTIVE,,REMOTE_ASSISTED
A0029407,C0013856,P008,004,1991,CLOSED,1994,BRANCH
A0029408,C0013856,P004,004,1994,CLOSED,1994,BRANCH
A0029409,C0013857,P003,023,2016,CLOSED,2017,REMOTE_ASSISTED
A0029410,C0013858,P002,026,2022,ACTIVE,,REMOTE_ASSISTED
A0029411,C0013858,P003,026,2026,ACTIVE,,BRANCH
A0029412,C0013859,P001,002,1999,ACTIVE,,BRANCH
A0029413,C0013859,P005,019,2022,ACTIVE,,BRANCH
A0029414,C0013860,P001,022,2021,ACTIVE,,BRANCH
A0029415,C0013860,P005,013,2022,ACTIVE,,REMOTE_ASSISTED
A0029416,C0013861,P003,012,2013,ACTIVE,,BRANCH
A0029417,C0013861,P004,012,2010,CLOSED,2018,BRANCH
A0029418,C0013861,P002,012,2022,ACTIVE,,DIGITAL
A0029419,C0013862,P005,032,2019,ACTIVE,,BRANCH
A0029420,C0013862,P005,032,2020,ACTIVE,,BRANCH
A0029421,C0013862,P001,032,2022,ACTIVE,,BRANCH
A0029422,C0013863,P001,017,2019,ACTIVE,,BRANCH
A0029423,C0013863,P002,025,2018,ACTIVE,,BRANCH
A0029424,C0013863,P008,025,2021,ACTIVE,,DIGITAL
A0029425,C0013864,P001,001,1994,CLOSED,2021,BRANCH
A0029426,C0013865,P007,001,2017,CLOSED,2020,BRANCH
A0029427,C0013865,P004,019,2022,CLOSED,2026,BRANCH
A0029428,C0013865,P004,032,2022,CLOSED,2026,REMOTE_ASSISTED
A0029429,C0013866,P005,009,2001,CLOSED,2006,BRANCH
A0029430,C0013866,P008,009,1996,CLOSED,2002,BRANCH
A0029431,C0013867,P006,034,2023,ACTIVE,,REMOTE_ASSISTED
A0029432,C0013867,P006,034,2025,ACTIVE,,BRANCH
A0029433,C0013867,P003,034,2025,ACTIVE,,DIGITAL
A0029434,C0013867,P001,034,2026,ACTIVE,,DIGITAL
A0029435,C0013867,P001,034,2026,ACTIVE,,DIGITAL
A0029436,C0013868,P001,019,2019,ACTIVE,,BRANCH
A0029437,C0013868,P001,019,2019,CLOSED,2020,BRANCH
A0029438,C0013868,P001,019,2020,CLOSED,2022,BRANCH
A0029439,C0013869,P003,023,2023,ACTIVE,,BRANCH
A0029440,C0013869,P006,023,2025,ACTIVE,,BRANCH
A0029441,C0013870,P001,020,2013,CLOSED,2023,BRANCH
A0029442,C0013870,P008,020,2013,CLOSED,2023,BRANCH
A0029443,C0013870,P007,020,2018,CLOSED,2019,BRANCH
A0029444,C0013871,P002,035,2019,CLOSED,2026,BRANCH
A0029445,C0013871,P001,035,2020,CLOSED,2026,REMOTE_ASSISTED
A0029446,C0013871,P002,035,2019,CLOSED,2026,BRANCH
A0029447,C0013871,P005,035,2019,CLOSED,2026,BRANCH
A0029448,C0013871,P003,035,2021,CLOSED,2026,DIGITAL
A0029449,C0013872,P004,021,2012,CLOSED,2012,BRANCH
A0029450,C0013872,P001,021,2012,CLOSED,2012,BRANCH
A0029451,C0013872,P003,021,2011,CLOSED,2012,BRANCH
A0029452,C0013873,P003,023,2017,ACTIVE,,BRANCH
A0029453,C0013873,P005,020,2014,ACTIVE,,BRANCH
A0029454,C0013873,P004,017,2021,ACTIVE,,BRANCH
A0029455,C0013873,P008,017,2025,ACTIVE,,DIGITAL
A0029456,C0013874,P001,004,1995,CLOSED,2007,BRANCH
A0029457,C0013874,P001,004,1989,CLOSED,2009,BRANCH
A0029458,C0013874,P005,004,2001,CLOSED,2016,BRANCH
A0029459,C0013874,P005,004,2011,CLOSED,2012,BRANCH
A0029460,C0013875,P002,024,2016,CLOSED,2023,REMOTE_ASSISTED
A0029461,C0013875,P001,024,2016,CLOSED,2023,BRANCH
A0029462,C0013875,P004,024,2017,CLOSED,2023,BRANCH
A0029463,C0013875,P003,024,2016,CLOSED,2023,BRANCH
A0029464,C0013876,P001,005,2025,ACTIVE,,REMOTE_ASSISTED
A0029465,C0013877,P003,006,2001,CLOSED,2024,BRANCH
A0029466,C0013877,P005,032,2024,CLOSED,2024,BRANCH
A0029467,C0013878,P001,023,2025,ACTIVE,,DIGITAL
A0029468,C0013879,P003,018,2026,ACTIVE,,DIGITAL
A0029469,C0013880,P006,026,2026,ACTIVE,,DIGITAL
A0029470,C0013881,P005,032,2022,ACTIVE,,REMOTE_ASSISTED
A0029471,C0013882,P005,037,2026,ACTIVE,,BRANCH
A0029472,C0013883,P002,035,2026,ACTIVE,,DIGITAL
A0029473,C0013884,P001,031,2025,ACTIVE,,DIGITAL
A0029474,C0013885,P001,019,2009,ACTIVE,,BRANCH
A0029475,C0013885,P001,014,2026,ACTIVE,,REMOTE_ASSISTED
A0029476,C0013885,P001,019,2026,ACTIVE,,BRANCH
A0029477,C0013886,P001,019,2019,ACTIVE,,BRANCH
A0029478,C0013886,P001,037,2020,ACTIVE,,BRANCH
A0029479,C0013886,P006,019,2022,CLOSED,2026,BRANCH
A0029480,C0013887,P001,028,2019,CLOSED,2020,BRANCH
A0029481,C0013887,P001,028,2019,ACTIVE,,DIGITAL
A0029482,C0013887,P002,028,2024,ACTIVE,,DIGITAL
A0029483,C0013888,P001,014,2007,CLOSED,2010,BRANCH
A0029484,C0013890,P001,013,2024,ACTIVE,,BRANCH
A0029485,C0013890,P004,013,2025,ACTIVE,,REMOTE_ASSISTED
A0029486,C0013891,P001,019,2010,ACTIVE,,BRANCH
A0029487,C0013892,P004,018,2012,CLOSED,2012,BRANCH
A0029488,C0013892,P004,018,2013,CLOSED,2016,BRANCH
A0029489,C0013893,P006,014,2019,CLOSED,2019,BRANCH
A0029490,C0013893,P001,014,2019,ACTIVE,,BRANCH
A0029491,C0013893,P002,014,2018,CLOSED,2019,DIGITAL
A0029492,C0013894,P001,027,2017,CLOSED,2023,BRANCH
A0029493,C0013895,P008,035,2026,ACTIVE,,BRANCH
A0029494,C0013896,P001,006,2002,CLOSED,2012,BRANCH
A0029495,C0013896,P005,006,2006,CLOSED,2013,BRANCH
A0029496,C0013896,P001,006,2006,CLOSED,2018,REMOTE_ASSISTED
A0029497,C0013897,P004,020,2018,CLOSED,2026,BRANCH
A0029498,C0013897,P008,028,2019,CLOSED,2026,REMOTE_ASSISTED
A0029499,C0013897,P008,018,2024,CLOSED,2026,DIGITAL
A0029500,C0013898,P005,036,2025,CLOSED,2025,DIGITAL
A0029501,C0013898,P005,036,2025,ACTIVE,,DIGITAL
A0029502,C0013899,P001,007,2003,CLOSED,2010,BRANCH
A0029503,C0013900,P005,003,2007,CLOSED,2025,BRANCH
A0029504,C0013900,P004,011,2012,ACTIVE,,BRANCH
A0029505,C0013901,P001,003,2025,ACTIVE,,BRANCH
A0029506,C0013902,P006,025,2018,CLOSED,2026,BRANCH
A0029507,C0013902,P006,025,2018,CLOSED,2026,BRANCH
A0029508,C0013902,P001,019,2021,CLOSED,2026,BRANCH
A0029509,C0013903,P007,017,2015,CLOSED,2026,REMOTE_ASSISTED
A0029510,C0013903,P003,017,2018,CLOSED,2026,REMOTE_ASSISTED
A0029511,C0013903,P004,017,2016,CLOSED,2026,BRANCH
A0029512,C0013903,P003,023,2013,CLOSED,2026,REMOTE_ASSISTED
A0029513,C0013903,P004,019,2015,CLOSED,2026,BRANCH
A0029514,C0013904,P002,034,2021,CLOSED,2023,BRANCH
A0029515,C0013905,P005,016,2026,ACTIVE,,DIGITAL
A0029516,C0013906,P006,008,2021,CLOSED,2024,REMOTE_ASSISTED
A0029517,C0013906,P007,008,2024,CLOSED,2024,REMOTE_ASSISTED
A0029518,C0013906,P005,008,2026,ACTIVE,,REMOTE_ASSISTED
A0029519,C0013907,P003,003,1986,CLOSED,2021,BRANCH
A0029520,C0013907,P006,019,2016,ACTIVE,,BRANCH
A0029521,C0013907,P001,003,1993,ACTIVE,,BRANCH
A0029522,C0013907,P003,003,2004,ACTIVE,,BRANCH
A0029523,C0013907,P002,003,1984,CLOSED,2017,BRANCH
A0029524,C0013907,P001,005,1989,CLOSED,2006,BRANCH
A0029525,C0013907,P001,025,2015,CLOSED,2016,BRANCH
A0029526,C0013907,P003,003,1984,CLOSED,2024,BRANCH
A0029527,C0013907,P007,021,2023,ACTIVE,,REMOTE_ASSISTED
A0029528,C0013908,P005,030,2024,ACTIVE,,BRANCH
A0029529,C0013909,P007,019,2022,ACTIVE,,BRANCH
A0029530,C0013909,P001,017,2023,ACTIVE,,BRANCH
A0029531,C0013910,P004,011,2022,ACTIVE,,BRANCH
A0029532,C0013911,P008,021,2018,CLOSED,2019,BRANCH
A0029533,C0013911,P008,017,2022,CLOSED,2026,REMOTE_ASSISTED
A0029534,C0013912,P004,019,2020,CLOSED,2024,REMOTE_ASSISTED
A0029535,C0013912,P007,017,2020,CLOSED,2024,BRANCH
A0029536,C0013912,P001,037,2020,CLOSED,2024,REMOTE_ASSISTED
A0029537,C0013912,P003,017,2023,CLOSED,2024,BRANCH
A0029538,C0013912,P008,017,2023,CLOSED,2024,DIGITAL
A0029539,C0013913,P005,023,2015,CLOSED,2017,BRANCH
A0029540,C0013913,P004,023,2019,CLOSED,2019,BRANCH
A0029541,C0013914,P002,020,2008,ACTIVE,,BRANCH
A0029542,C0013914,P003,012,2013,ACTIVE,,BRANCH
A0029543,C0013914,P002,020,2010,CLOSED,2019,BRANCH
A0029544,C0013914,P004,030,2021,ACTIVE,,REMOTE_ASSISTED
A0029545,C0013915,P005,023,2020,CLOSED,2020,BRANCH
A0029546,C0013915,P007,023,2021,ACTIVE,,BRANCH
A0029547,C0013915,P007,023,2023,CLOSED,2023,DIGITAL
A0029548,C0013916,P005,007,2024,ACTIVE,,REMOTE_ASSISTED
A0029549,C0013917,P007,010,2013,CLOSED,2024,BRANCH
A0029550,C0013917,P007,031,2025,ACTIVE,,DIGITAL
A0029551,C0013919,P004,008,2018,CLOSED,2022,REMOTE_ASSISTED
A0029552,C0013919,P001,002,2016,CLOSED,2022,BRANCH
A0029553,C0013920,P002,020,2015,CLOSED,2019,BRANCH
A0029554,C0013920,P001,021,2013,ACTIVE,,BRANCH
A0029555,C0013921,P006,026,2016,CLOSED,2017,BRANCH
A0029556,C0013921,P001,005,2023,CLOSED,2025,DIGITAL
A0029557,C0013922,P002,023,2017,CLOSED,2021,BRANCH
A0029558,C0013923,P003,022,2016,CLOSED,2024,BRANCH
A0029559,C0013923,P002,015,2017,CLOSED,2026,BRANCH
A0029560,C0013924,P007,034,2020,CLOSED,2020,BRANCH
A0029561,C0013924,P001,034,2020,ACTIVE,,BRANCH
A0029562,C0013924,P003,022,2021,CLOSED,2023,BRANCH
A0029563,C0013925,P005,024,2013,ACTIVE,,REMOTE_ASSISTED
A0029564,C0013925,P006,024,2023,ACTIVE,,DIGITAL
A0029565,C0013926,P002,025,2016,CLOSED,2025,BRANCH
A0029566,C0013926,P005,031,2018,ACTIVE,,BRANCH
A0029567,C0013927,P003,020,2015,CLOSED,2022,BRANCH
A0029568,C0013928,P001,017,2020,ACTIVE,,BRANCH
A0029569,C0013928,P004,037,2021,ACTIVE,,REMOTE_ASSISTED
A0029570,C0013928,P005,017,2022,ACTIVE,,BRANCH
A0029571,C0013929,P005,026,2025,ACTIVE,,DIGITAL
A0029572,C0013929,P007,017,2026,ACTIVE,,REMOTE_ASSISTED
A0029573,C0013930,P001,005,2005,CLOSED,2024,BRANCH
A0029574,C0013930,P005,002,2004,ACTIVE,,BRANCH
A0029575,C0013930,P002,005,2006,ACTIVE,,BRANCH
A0029576,C0013930,P003,010,2013,ACTIVE,,BRANCH
A0029577,C0013930,P008,011,2026,ACTIVE,,DIGITAL
A0029578,C0013931,P001,007,2006,CLOSED,2016,BRANCH
A0029579,C0013931,P001,007,2021,CLOSED,2021,DIGITAL
A0029580,C0013931,P003,030,2026,ACTIVE,,BRANCH
A0029581,C0013931,P007,007,2026,ACTIVE,,REMOTE_ASSISTED
A0029582,C0013932,P004,017,2021,ACTIVE,,BRANCH
A0029583,C0013933,P001,003,2026,ACTIVE,,BRANCH
A0029584,C0013934,P003,027,2022,CLOSED,2023,REMOTE_ASSISTED
A0029585,C0013935,P001,025,2020,ACTIVE,,BRANCH
A0029586,C0013935,P002,025,2019,ACTIVE,,BRANCH
A0029587,C0013935,P007,025,2020,CLOSED,2020,BRANCH
A0029588,C0013937,P005,002,2019,CLOSED,2020,BRANCH
A0029589,C0013937,P008,012,2021,CLOSED,2021,BRANCH
A0029590,C0013937,P004,001,2021,ACTIVE,,BRANCH
A0029591,C0013937,P005,001,2022,ACTIVE,,BRANCH
A0029592,C0013938,P003,015,2025,ACTIVE,,BRANCH
A0029593,C0013938,P003,015,2026,ACTIVE,,REMOTE_ASSISTED
A0029594,C0013938,P003,015,2026,ACTIVE,,DIGITAL
A0029595,C0013940,P005,011,2014,CLOSED,2018,BRANCH
A0029596,C0013940,P002,005,2013,ACTIVE,,BRANCH
A0029597,C0013940,P007,005,2013,CLOSED,2019,BRANCH
