loan_id,customer_id,product_id,branch_id,origination_year,currency,original_amount,term_months,rate_type,initial_interest_rate,loan_status,closing_year
L0038053,C0017779,P013,014,2004,USD,79000.0,36,VARIABLE,14.5,PAID_OFF,2007.0
L0038054,C0017779,P013,008,2011,UYU,905000.0,60,VARIABLE,17.16,PAID_OFF,2016.0
L0038055,C0017779,P012,002,2013,UYU,405000.0,12,FIXED,21.21,DEFAULTED,2026.0
L0038056,C0017779,P014,023,2016,UYU,3890000.0,120,VARIABLE,18.81,RESTRUCTURED,2026.0
L0038057,C0017779,P012,036,2026,UYU,110000.0,60,FIXED,20.0,ACTIVE,
L0038058,C0017780,P012,006,1998,UYU,39000.0,36,VARIABLE,41.59,DEFAULTED,2026.0
L0038059,C0017780,P012,010,1999,UYU,150000.0,12,VARIABLE,38.77,DEFAULTED,
L0038060,C0017780,P012,005,2007,UYU,180000.0,36,FIXED,22.95,PAID_OFF,2008.0
L0038061,C0017780,P012,011,2008,UYU,610000.0,24,MIXED,25.21,DEFAULTED,2026.0
L0038062,C0017780,P012,011,2009,UYU,66000.0,18,FIXED,21.39,PAID_OFF,2011.0
L0038063,C0017781,P014,006,2022,USD,180000.0,120,FIXED,11.26,PAID_OFF,2022.0
L0038064,C0017782,P012,024,2019,UYU,310000.0,48,FIXED,24.67,PAID_OFF,2023.0
L0038065,C0017782,P012,034,2026,UYU,475000.0,36,FIXED,21.27,ACTIVE,
L0038066,C0017783,P012,013,2019,UYU,215000.0,12,VARIABLE,22.44,PAID_OFF,2019.0
L0038067,C0017783,P012,026,2023,USD,9000.0,18,FIXED,16.84,PAID_OFF,2024.0
L0038068,C0017783,P014,004,2025,UYU,8390000.0,240,MIXED,16.55,ACTIVE,
L0038069,C0017784,P013,004,2015,UYU,350000.0,24,FIXED,22.8,PAID_OFF,2017.0
L0038070,C0017784,P012,030,2023,UYU,305000.0,18,FIXED,23.46,PAID_OFF,2025.0
L0038071,C0017786,P012,009,2022,UYU,145000.0,60,FIXED,23.28,PAID_OFF,2024.0
L0038072,C0017788,P012,017,2018,UYU,745000.0,18,FIXED,22.17,PAID_OFF,2020.0
L0038073,C0017790,P012,022,2026,UYU,905000.0,24,FIXED,19.46,ACTIVE,
L0038074,C0017794,P013,032,2023,USD,8000.0,48,FIXED,12.39,PAID_OFF,2026.0
L0038075,C0017794,P012,037,2025,UYU,335000.0,36,FIXED,20.29,ACTIVE,
L0038076,C0017797,P014,013,2023,UYU,10850000.0,60,MIXED,18.18,DEFAULTED,
L0038077,C0017797,P013,007,2025,UYU,930000.0,72,FIXED,19.47,PAID_OFF,2026.0
L0038078,C0017798,P012,014,2019,UYU,175000.0,12,FIXED,22.81,PAID_OFF,2019.0
L0038079,C0017798,P012,019,2024,UYU,70000.0,12,FIXED,24.93,PAID_OFF,2024.0
L0038080,C0017798,P014,029,2024,USD,76000.0,60,MIXED,11.64,ACTIVE,
L0038081,C0017799,P013,007,2012,UYU,1250000.0,72,MIXED,17.37,DEFAULTED,
L0038082,C0017799,P012,023,2016,UYU,135000.0,6,FIXED,26.55,PAID_OFF,2017.0
L0038083,C0017799,P012,036,2021,UYU,175000.0,18,FIXED,19.15,PAID_OFF,2023.0
L0038084,C0017800,P017,033,2024,USD,135000.0,36,VARIABLE,11.55,PAID_OFF,2026.0
L0038085,C0017801,P012,007,2026,UYU,260000.0,24,VARIABLE,20.27,ACTIVE,
L0038086,C0017801,P013,004,2026,UYU,1240000.0,36,FIXED,16.64,DEFAULTED,2026.0
L0038087,C0017802,P013,018,2020,UYU,1170000.0,72,FIXED,16.3,PAID_OFF,2024.0
L0038088,C0017802,P014,018,2021,UYU,12900000.0,300,VARIABLE,14.2,ACTIVE,
L0038089,C0017802,P013,037,2024,USD,46000.0,48,VARIABLE,11.93,ACTIVE,
L0038090,C0017803,P012,021,2015,UYU,885000.0,6,FIXED,23.21,PAID_OFF,2015.0
L0038091,C0017803,P012,013,2018,UYU,115000.0,6,FIXED,19.32,PAID_OFF,2019.0
L0038092,C0017803,P013,023,2023,USD,47000.0,24,VARIABLE,10.24,PAID_OFF,2024.0
L0038093,C0017804,P014,001,2026,UYU,5050000.0,60,VARIABLE,12.98,DEFAULTED,
L0038094,C0017805,P012,016,2003,UYU,1070000.0,48,VARIABLE,43.01,PAID_OFF,2007.0
L0038095,C0017805,P014,037,2019,UYU,5070000.0,240,FIXED,16.18,PAID_OFF,2022.0
L0038096,C0017805,P012,005,2021,UYU,455000.0,48,VARIABLE,18.45,PAID_OFF,2024.0
L0038097,C0017806,P012,001,1999,USD,4000.0,6,FIXED,19.29,DEFAULTED,2026.0
L0038098,C0017806,P013,016,2004,USD,23000.0,48,FIXED,15.02,PAID_OFF,2006.0
L0038099,C0017806,P012,020,2012,UYU,155000.0,60,FIXED,20.91,PAID_OFF,2017.0
L0038100,C0017807,P013,019,2015,UYU,945000.0,24,FIXED,20.26,PAID_OFF,2017.0
L0038101,C0017807,P014,017,2022,UYU,1180000.0,120,VARIABLE,16.96,ACTIVE,
L0038102,C0017807,P013,017,2026,USD,14000.0,24,MIXED,12.27,ACTIVE,
L0038103,C0017808,P012,029,2023,UYU,1930000.0,48,FIXED,21.8,PAID_OFF,2025.0
L0038104,C0017808,P013,016,2023,UYU,2910000.0,72,VARIABLE,21.04,PAID_OFF,2025.0
L0038105,C0017808,P014,022,2025,UYU,16250000.0,300,VARIABLE,16.14,ACTIVE,
L0038106,C0017808,P012,035,2026,UYU,795000.0,6,FIXED,19.66,PAID_OFF,2026.0
L0038107,C0017809,P012,036,2019,UYU,400000.0,6,FIXED,23.65,PAID_OFF,2020.0
L0038108,C0017809,P014,002,2020,UYU,7990000.0,120,VARIABLE,12.95,ACTIVE,
L0038109,C0017809,P013,005,2021,UYU,975000.0,72,FIXED,17.84,PAID_OFF,2024.0
L0038110,C0017809,P013,001,2023,UYU,1040000.0,24,MIXED,17.58,PAID_OFF,2025.0
L0038111,C0017809,P013,010,2025,UYU,1250000.0,48,FIXED,17.28,DEFAULTED,2026.0
L0038112,C0017809,P014,005,2025,USD,73000.0,120,MIXED,10.25,ACTIVE,
L0038113,C0017809,P013,005,2026,UYU,1450000.0,72,VARIABLE,15.28,ACTIVE,
L0038114,C0017810,P013,019,2024,UYU,1890000.0,48,FIXED,16.8,DEFAULTED,2026.0
L0038115,C0017811,P012,009,2016,UYU,585000.0,6,FIXED,24.7,PAID_OFF,2016.0
L0038116,C0017811,P012,025,2018,UYU,1330000.0,24,FIXED,20.47,DEFAULTED,2026.0
L0038117,C0017811,P012,009,2020,UYU,120000.0,12,FIXED,20.05,PAID_OFF,2020.0
L0038118,C0017811,P012,005,2021,UYU,1140000.0,24,FIXED,18.47,PAID_OFF,2023.0
L0038119,C0017811,P013,007,2022,USD,45000.0,48,MIXED,13.17,PAID_OFF,2026.0
L0038120,C0017812,P014,019,2024,USD,59000.0,120,VARIABLE,10.4,ACTIVE,
L0038121,C0017813,P014,012,2016,UYU,2760000.0,240,VARIABLE,18.65,WRITTEN_OFF,2023.0
L0038122,C0017813,P014,029,2020,UYU,9170000.0,300,MIXED,14.38,PAID_OFF,2023.0
L0038123,C0017813,P012,034,2021,UYU,950000.0,60,FIXED,18.15,PAID_OFF,2026.0
L0038124,C0017814,P012,013,2025,UYU,1290000.0,36,VARIABLE,18.72,ACTIVE,
L0038125,C0017814,P014,005,2026,UYU,3120000.0,240,VARIABLE,15.35,ACTIVE,
L0038126,C0017816,P012,017,2025,UYU,120000.0,18,FIXED,21.14,PAID_OFF,2026.0
L0038127,C0017817,P012,027,2025,UYU,130000.0,6,FIXED,19.19,DEFAULTED,
L0038128,C0017818,P012,004,2014,UYU,195000.0,48,FIXED,22.74,PAID_OFF,2018.0
L0038129,C0017818,P013,028,2017,USD,36000.0,24,FIXED,12.11,PAID_OFF,2019.0
L0038130,C0017818,P014,021,2022,UYU,4670000.0,180,MIXED,14.25,ACTIVE,
L0038131,C0017818,P012,019,2025,UYU,270000.0,6,VARIABLE,19.4,PAID_OFF,2026.0
L0038132,C0017820,P012,017,2025,UYU,340000.0,60,FIXED,20.94,ACTIVE,
L0038133,C0017820,P012,001,2026,UYU,300000.0,48,FIXED,20.75,ACTIVE,
L0038134,C0017821,P013,011,2024,UYU,1530000.0,60,VARIABLE,19.91,ACTIVE,
L0038135,C0017821,P012,009,2025,UYU,105000.0,48,FIXED,22.2,ACTIVE,
L0038136,C0017822,P012,006,2017,UYU,835000.0,24,FIXED,22.14,PAID_OFF,2019.0
L0038137,C0017822,P012,020,2021,UYU,230000.0,6,FIXED,20.65,PAID_OFF,2022.0
L0038138,C0017822,P013,008,2022,USD,27000.0,48,FIXED,12.16,PAID_OFF,2026.0
L0038139,C0017822,P012,025,2023,UYU,785000.0,60,VARIABLE,25.7,PAID_OFF,2026.0
L0038140,C0017822,P013,034,2026,USD,34000.0,72,FIXED,12.7,PAID_OFF,2026.0
L0038141,C0017824,P012,026,2020,UYU,1630000.0,24,FIXED,20.31,PAID_OFF,2022.0
L0038142,C0017824,P013,031,2021,UYU,1330000.0,72,VARIABLE,14.57,PAID_OFF,2024.0
L0038143,C0017824,P014,020,2021,UYU,11150000.0,60,MIXED,14.38,PAID_OFF,2026.0
L0038144,C0017824,P013,012,2024,USD,77000.0,48,VARIABLE,11.57,PAID_OFF,2026.0
L0038145,C0017825,P012,016,2005,UYU,430000.0,60,FIXED,28.98,PAID_OFF,2010.0
L0038146,C0017825,P012,013,2017,UYU,40000.0,12,FIXED,24.92,PAID_OFF,2018.0
L0038147,C0017825,P012,024,2018,UYU,32000.0,6,MIXED,21.74,PAID_OFF,2019.0
L0038148,C0017826,P013,008,2008,UYU,2820000.0,72,FIXED,22.58,WRITTEN_OFF,2022.0
L0038149,C0017826,P013,013,2011,USD,14000.0,48,FIXED,13.02,PAID_OFF,2015.0
L0038150,C0017827,P012,023,2022,UYU,790000.0,24,VARIABLE,20.28,PAID_OFF,2024.0
L0038151,C0017827,P013,015,2022,UYU,735000.0,36,FIXED,16.38,PAID_OFF,2025.0
L0038152,C0017827,P014,026,2023,UYU,9960000.0,300,VARIABLE,16.46,PAID_OFF,2023.0
L0038153,C0017828,P012,006,2007,UYU,335000.0,6,FIXED,21.96,PAID_OFF,2008.0
L0038154,C0017828,P012,006,2008,UYU,170000.0,48,FIXED,24.77,PAID_OFF,2012.0
L0038155,C0017828,P014,019,2012,UYU,6490000.0,300,MIXED,14.49,PAID_OFF,2014.0
L0038156,C0017828,P012,014,2014,UYU,490000.0,12,FIXED,20.12,PAID_OFF,2015.0
L0038157,C0017828,P014,011,2017,UYU,2840000.0,180,VARIABLE,18.02,PAID_OFF,2019.0
L0038158,C0017828,P014,008,2018,UYU,10950000.0,300,VARIABLE,14.36,RESTRUCTURED,
L0038159,C0017828,P012,031,2020,UYU,450000.0,60,FIXED,16.69,PAID_OFF,2025.0
L0038160,C0017829,P012,021,2016,UYU,230000.0,24,FIXED,21.39,PAID_OFF,2016.0
L0038161,C0017829,P012,030,2021,UYU,1740000.0,36,VARIABLE,19.1,PAID_OFF,2024.0
L0038162,C0017829,P014,021,2023,UYU,6160000.0,240,FIXED,18.63,RESTRUCTURED,
L0038163,C0017829,P013,035,2024,USD,57000.0,24,FIXED,12.26,PAID_OFF,2025.0
L0038164,C0017829,P012,013,2026,UYU,240000.0,6,FIXED,20.39,PAID_OFF,2026.0
L0038165,C0017830,P013,007,2022,USD,7000.0,24,MIXED,11.7,PAID_OFF,2024.0
L0038166,C0017831,P017,028,2025,UYU,7780000.0,48,VARIABLE,16.15,ACTIVE,
L0038167,C0017831,P018,008,2026,UYU,3960000.0,24,FIXED,15.33,ACTIVE,
L0038168,C0017833,P012,008,2021,USD,2000.0,18,FIXED,14.84,PAID_OFF,2023.0
L0038169,C0017833,P013,024,2021,UYU,320000.0,48,FIXED,15.28,PAID_OFF,2025.0
L0038170,C0017833,P013,005,2026,USD,25000.0,24,VARIABLE,12.0,DEFAULTED,
L0038171,C0017834,P014,022,2015,UYU,19150000.0,60,MIXED,17.73,PAID_OFF,2020.0
L0038172,C0017834,P012,006,2025,UYU,320000.0,6,FIXED,20.11,DEFAULTED,
L0038173,C0017835,P013,034,2018,UYU,2200000.0,72,FIXED,18.51,RESTRUCTURED,
L0038174,C0017835,P012,029,2025,UYU,165000.0,48,FIXED,20.4,ACTIVE,
L0038175,C0017836,P012,029,2023,UYU,265000.0,36,FIXED,22.24,PAID_OFF,2026.0
L0038176,C0017837,P012,025,2025,UYU,395000.0,12,FIXED,20.55,PAID_OFF,2026.0
L0038177,C0017837,P013,034,2025,USD,32000.0,72,FIXED,13.16,ACTIVE,
L0038178,C0017837,P013,037,2026,USD,27000.0,24,FIXED,12.88,PAID_OFF,2026.0
L0038179,C0017838,P013,019,2008,UYU,3130000.0,48,FIXED,21.23,PAID_OFF,2012.0
L0038180,C0017839,P013,004,2013,UYU,395000.0,72,FIXED,18.77,PAID_OFF,2019.0
L0038181,C0017839,P014,002,2020,UYU,19750000.0,240,VARIABLE,15.96,ACTIVE,
L0038182,C0017839,P012,009,2022,UYU,265000.0,24,FIXED,20.76,RESTRUCTURED,2026.0
L0038183,C0017839,P013,003,2022,UYU,1430000.0,24,FIXED,18.42,PAID_OFF,2024.0
L0038184,C0017839,P012,019,2024,UYU,1050000.0,24,FIXED,21.78,PAID_OFF,2026.0
L0038185,C0017839,P012,032,2025,UYU,560000.0,60,FIXED,20.9,ACTIVE,
L0038186,C0017839,P014,016,2025,UYU,9700000.0,240,VARIABLE,15.97,ACTIVE,
L0038187,C0017840,P014,001,2024,UYU,685000.0,60,FIXED,17.67,DEFAULTED,
L0038188,C0017840,P012,001,2026,UYU,125000.0,18,VARIABLE,19.69,ACTIVE,
L0038189,C0017841,P014,002,2001,UYU,5860000.0,240,FIXED,35.39,PAID_OFF,2021.0
L0038190,C0017842,P013,027,2023,UYU,2100000.0,48,MIXED,18.62,PAID_OFF,2026.0
L0038191,C0017842,P012,029,2024,UYU,210000.0,48,VARIABLE,21.45,PAID_OFF,2024.0
L0038192,C0017843,P012,032,2025,UYU,265000.0,60,FIXED,22.34,DEFAULTED,
L0038193,C0017843,P013,019,2025,UYU,1910000.0,72,FIXED,20.15,ACTIVE,
L0038194,C0017843,P014,008,2026,UYU,13850000.0,120,VARIABLE,16.27,ACTIVE,
L0038195,C0017844,P013,033,2026,UYU,895000.0,36,FIXED,18.52,ACTIVE,
L0038196,C0017845,P014,012,2017,UYU,4010000.0,180,VARIABLE,18.19,WRITTEN_OFF,2025.0
L0038197,C0017845,P013,036,2024,UYU,515000.0,60,FIXED,17.26,ACTIVE,
L0038198,C0017845,P014,030,2024,UYU,5060000.0,60,MIXED,16.49,DEFAULTED,2026.0
L0038199,C0017845,P012,035,2026,UYU,71000.0,60,MIXED,18.5,ACTIVE,
L0038200,C0017846,P013,003,2011,UYU,1020000.0,60,FIXED,17.49,PAID_OFF,2016.0
L0038201,C0017847,P015,023,2024,UYU,6830000.0,12,FIXED,19.52,PAID_OFF,2025.0
L0038202,C0017849,P012,027,2026,UYU,325000.0,60,FIXED,20.25,DEFAULTED,
L0038203,C0017850,P014,014,2008,UYU,9450000.0,300,VARIABLE,20.23,PAID_OFF,2008.0
L0038204,C0017850,P012,017,2010,UYU,685000.0,6,FIXED,21.09,PAID_OFF,2011.0
L0038205,C0017850,P014,015,2011,UYU,6700000.0,180,VARIABLE,18.78,PAID_OFF,2024.0
L0038206,C0017850,P013,025,2014,UYU,1440000.0,24,MIXED,18.69,PAID_OFF,2016.0
L0038207,C0017850,P014,025,2020,USD,150000.0,240,MIXED,10.06,PAID_OFF,2020.0
L0038208,C0017851,P015,012,2000,UYU,2000000.0,24,FIXED,32.31,PAID_OFF,2000.0
L0038209,C0017851,P016,017,2007,USD,125000.0,24,VARIABLE,10.78,PAID_OFF,2009.0
L0038210,C0017853,P014,024,2013,UYU,8560000.0,240,VARIABLE,17.99,PAID_OFF,2025.0
L0038211,C0017853,P012,028,2015,UYU,1060000.0,48,FIXED,24.75,PAID_OFF,2019.0
L0038212,C0017853,P013,024,2016,USD,77000.0,24,FIXED,11.49,PAID_OFF,2016.0
L0038213,C0017853,P012,004,2019,UYU,175000.0,24,FIXED,21.76,PAID_OFF,2021.0
L0038214,C0017853,P012,016,2022,UYU,76000.0,12,FIXED,20.71,PAID_OFF,2023.0
L0038215,C0017854,P012,006,2018,UYU,97000.0,24,FIXED,23.21,PAID_OFF,2018.0
L0038216,C0017854,P014,022,2020,UYU,4730000.0,300,MIXED,14.84,ACTIVE,
L0038217,C0017854,P013,031,2024,UYU,4500000.0,24,FIXED,16.25,DEFAULTED,
L0038218,C0017856,P012,024,2023,UYU,245000.0,48,VARIABLE,22.54,PAID_OFF,2025.0
L0038219,C0017856,P014,026,2025,UYU,4020000.0,180,FIXED,15.02,RESTRUCTURED,
L0038220,C0017856,P013,017,2026,UYU,1960000.0,48,VARIABLE,15.44,DEFAULTED,
L0038221,C0017857,P012,018,2019,UYU,715000.0,60,VARIABLE,21.04,PAID_OFF,2022.0
L0038222,C0017857,P013,018,2020,USD,38000.0,36,FIXED,11.97,PAID_OFF,2023.0
L0038223,C0017857,P014,024,2023,UYU,15000000.0,60,VARIABLE,14.92,ACTIVE,
L0038224,C0017858,P012,016,2022,UYU,43000.0,12,FIXED,20.74,PAID_OFF,2023.0
L0038225,C0017858,P012,032,2026,UYU,140000.0,18,FIXED,18.48,ACTIVE,
L0038226,C0017859,P014,019,2023,USD,59000.0,120,MIXED,12.23,PAID_OFF,2025.0
L0038227,C0017859,P012,010,2025,UYU,320000.0,36,FIXED,23.25,ACTIVE,
L0038228,C0017860,P012,003,2014,UYU,230000.0,6,FIXED,21.11,PAID_OFF,2015.0
L0038229,C0017860,P013,029,2015,USD,18000.0,36,FIXED,13.06,PAID_OFF,2018.0
L0038230,C0017860,P013,017,2016,UYU,1060000.0,48,FIXED,22.17,PAID_OFF,2018.0
L0038231,C0017862,P012,017,2005,UYU,105000.0,48,VARIABLE,26.42,PAID_OFF,2009.0
L0038232,C0017862,P012,017,2007,UYU,160000.0,48,FIXED,22.61,PAID_OFF,2011.0
L0038233,C0017862,P012,025,2016,UYU,1000000.0,18,FIXED,24.3,PAID_OFF,2018.0
L0038234,C0017862,P012,012,2017,UYU,105000.0,36,FIXED,23.42,PAID_OFF,2020.0
L0038235,C0017862,P014,033,2025,UYU,5140000.0,60,MIXED,13.9,DEFAULTED,2026.0
L0038236,C0017863,P014,005,2017,UYU,5590000.0,120,FIXED,16.83,PAID_OFF,2025.0
L0038237,C0017863,P012,011,2021,UYU,245000.0,60,FIXED,18.61,PAID_OFF,2026.0
L0038238,C0017863,P013,019,2021,UYU,1240000.0,24,MIXED,14.38,WRITTEN_OFF,2025.0
L0038239,C0017863,P014,001,2021,UYU,9720000.0,180,FIXED,14.09,ACTIVE,
L0038240,C0017863,P014,021,2022,USD,155000.0,180,MIXED,10.52,ACTIVE,
L0038241,C0017863,P012,027,2023,UYU,155000.0,18,FIXED,22.26,PAID_OFF,2025.0
L0038242,C0017864,P012,012,2022,UYU,485000.0,12,FIXED,22.95,PAID_OFF,2023.0
L0038243,C0017864,P014,011,2026,UYU,1360000.0,120,VARIABLE,15.99,DEFAULTED,2026.0
L0038244,C0017865,P012,020,2026,UYU,265000.0,18,FIXED,19.97,ACTIVE,
L0038245,C0017866,P013,001,2026,USD,16000.0,24,VARIABLE,11.72,ACTIVE,
L0038246,C0017868,P013,008,2010,USD,54000.0,24,FIXED,11.44,PAID_OFF,2010.0
L0038247,C0017868,P012,022,2018,UYU,140000.0,6,FIXED,21.41,PAID_OFF,2018.0
L0038248,C0017868,P013,014,2019,USD,25000.0,60,FIXED,12.33,PAID_OFF,2024.0
L0038249,C0017869,P013,007,2024,UYU,985000.0,60,MIXED,20.22,DEFAULTED,2026.0
L0038250,C0017869,P012,001,2026,UYU,275000.0,60,FIXED,22.29,ACTIVE,
L0038251,C0017870,P012,003,2002,UYU,720000.0,36,FIXED,50.73,PAID_OFF,2004.0
L0038252,C0017871,P012,019,2016,UYU,500000.0,6,VARIABLE,22.99,DEFAULTED,2026.0
L0038253,C0017871,P012,019,2017,UYU,425000.0,18,FIXED,22.09,PAID_OFF,2017.0
L0038254,C0017871,P013,007,2018,UYU,1020000.0,48,FIXED,19.25,PAID_OFF,2022.0
L0038255,C0017871,P013,004,2020,UYU,1320000.0,48,FIXED,17.54,WRITTEN_OFF,2022.0
L0038256,C0017871,P012,012,2025,UYU,500000.0,24,FIXED,22.09,PAID_OFF,2026.0
L0038257,C0017874,P018,004,2018,USD,170000.0,36,VARIABLE,11.04,PAID_OFF,2021.0
L0038258,C0017874,P017,031,2023,USD,95000.0,12,VARIABLE,10.5,PAID_OFF,2024.0
L0038259,C0017874,P015,022,2024,USD,27000.0,36,VARIABLE,11.84,PAID_OFF,2026.0
L0038260,C0017875,P012,021,2013,UYU,130000.0,36,FIXED,22.82,PAID_OFF,2016.0
L0038261,C0017875,P014,005,2017,UYU,3160000.0,120,FIXED,20.11,PAID_OFF,2025.0
L0038262,C0017875,P014,016,2024,UYU,3310000.0,60,VARIABLE,15.13,ACTIVE,
L0038263,C0017876,P014,017,2010,UYU,5480000.0,180,MIXED,16.46,PAID_OFF,2025.0
L0038264,C0017876,P014,030,2016,UYU,8640000.0,240,FIXED,20.73,ACTIVE,
L0038265,C0017876,P013,031,2019,UYU,1530000.0,60,FIXED,18.82,PAID_OFF,2022.0
L0038266,C0017876,P013,035,2025,USD,60000.0,36,FIXED,12.81,DEFAULTED,
L0038267,C0017877,P012,010,1998,UYU,665000.0,36,FIXED,40.98,PAID_OFF,2001.0
L0038268,C0017880,P014,027,2026,UYU,3980000.0,120,VARIABLE,16.98,ACTIVE,
L0038269,C0017881,P012,030,2017,UYU,245000.0,12,FIXED,21.4,WRITTEN_OFF,2022.0
L0038270,C0017881,P013,020,2018,UYU,2860000.0,72,FIXED,20.49,WRITTEN_OFF,2022.0
L0038271,C0017881,P012,019,2019,UYU,365000.0,60,MIXED,23.11,WRITTEN_OFF,2023.0
L0038272,C0017881,P014,029,2021,UYU,3330000.0,120,MIXED,15.17,RESTRUCTURED,2026.0
L0038273,C0017881,P014,018,2023,UYU,5000000.0,180,MIXED,17.94,ACTIVE,
L0038274,C0017883,P012,001,1998,UYU,120000.0,12,FIXED,39.24,PAID_OFF,1999.0
L0038275,C0017883,P012,014,2008,USD,4000.0,6,FIXED,16.49,WRITTEN_OFF,2023.0
L0038276,C0017883,P012,014,2010,UYU,100000.0,60,FIXED,21.63,PAID_OFF,2015.0
L0038277,C0017883,P012,004,2012,UYU,225000.0,24,VARIABLE,17.99,PAID_OFF,2013.0
L0038278,C0017883,P012,009,2013,UYU,1470000.0,48,FIXED,21.14,WRITTEN_OFF,2026.0
L0038279,C0017884,P013,011,2022,UYU,1510000.0,72,FIXED,18.21,ACTIVE,
L0038280,C0017885,P012,033,2025,UYU,210000.0,60,FIXED,23.09,ACTIVE,
L0038281,C0017886,P013,025,2013,UYU,570000.0,60,VARIABLE,18.81,PAID_OFF,2017.0
L0038282,C0017886,P012,031,2016,UYU,320000.0,60,FIXED,24.17,PAID_OFF,2020.0
L0038283,C0017888,P012,004,2013,UYU,1220000.0,24,FIXED,21.3,PAID_OFF,2015.0
L0038284,C0017888,P014,011,2016,UYU,3770000.0,60,MIXED,17.73,PAID_OFF,2019.0
L0038285,C0017888,P012,014,2025,UYU,135000.0,48,MIXED,21.81,ACTIVE,
L0038286,C0017890,P014,005,2022,UYU,8150000.0,180,VARIABLE,18.56,DEFAULTED,
L0038287,C0017890,P012,022,2025,UYU,215000.0,24,FIXED,20.39,PAID_OFF,2026.0
L0038288,C0017890,P014,032,2025,UYU,4230000.0,120,MIXED,13.53,PAID_OFF,2026.0
L0038289,C0017891,P014,016,2024,USD,50000.0,120,MIXED,12.55,PAID_OFF,2024.0
L0038290,C0017891,P014,020,2025,USD,99000.0,180,VARIABLE,11.2,PAID_OFF,2025.0
L0038291,C0017891,P013,003,2026,USD,43000.0,36,VARIABLE,12.55,ACTIVE,
L0038292,C0017892,P014,025,2023,USD,87000.0,180,VARIABLE,10.85,PAID_OFF,2024.0
L0038293,C0017892,P012,001,2025,UYU,220000.0,6,FIXED,20.6,PAID_OFF,2025.0
L0038294,C0017892,P014,026,2026,USD,150000.0,60,FIXED,11.37,ACTIVE,
L0038295,C0017893,P016,020,2022,USD,135000.0,12,MIXED,9.98,PAID_OFF,2023.0
L0038296,C0017893,P015,004,2023,USD,145000.0,36,VARIABLE,12.13,PAID_OFF,2026.0
L0038297,C0017893,P015,010,2024,UYU,1030000.0,24,VARIABLE,18.92,PAID_OFF,2024.0
L0038298,C0017893,P018,025,2024,USD,310000.0,36,VARIABLE,12.26,PAID_OFF,2026.0
L0038299,C0017893,P015,003,2025,UYU,5230000.0,84,VARIABLE,16.78,ACTIVE,
L0038300,C0017894,P012,030,2024,UYU,925000.0,6,FIXED,23.32,WRITTEN_OFF,2026.0
L0038301,C0017894,P014,031,2025,UYU,4730000.0,120,VARIABLE,16.07,ACTIVE,
L0038302,C0017895,P012,017,2018,UYU,590000.0,48,FIXED,22.46,PAID_OFF,2022.0
L0038303,C0017897,P012,018,2010,UYU,90000.0,24,FIXED,19.99,PAID_OFF,2012.0
L0038304,C0017897,P014,030,2025,UYU,1610000.0,120,VARIABLE,16.51,ACTIVE,
L0038305,C0017898,P013,010,2020,USD,18000.0,36,FIXED,10.93,PAID_OFF,2023.0
L0038306,C0017898,P012,005,2022,UYU,270000.0,24,FIXED,19.54,PAID_OFF,2024.0
L0038307,C0017898,P012,010,2023,UYU,135000.0,36,FIXED,23.27,PAID_OFF,2026.0
L0038308,C0017898,P013,005,2026,UYU,880000.0,36,VARIABLE,15.88,ACTIVE,
L0038309,C0017900,P013,015,2021,UYU,955000.0,60,FIXED,15.16,PAID_OFF,2024.0
L0038310,C0017900,P014,025,2022,UYU,2410000.0,60,VARIABLE,17.68,RESTRUCTURED,
L0038311,C0017900,P012,017,2025,UYU,335000.0,48,FIXED,21.03,ACTIVE,
L0038312,C0017900,P012,014,2026,UYU,110000.0,36,FIXED,19.76,ACTIVE,
L0038313,C0017901,P012,001,2022,UYU,955000.0,36,FIXED,22.85,PAID_OFF,2025.0
L0038314,C0017901,P012,011,2025,UYU,245000.0,36,FIXED,20.39,ACTIVE,
L0038315,C0017901,P012,020,2026,UYU,170000.0,36,FIXED,17.77,ACTIVE,
L0038316,C0017902,P015,001,2000,USD,160000.0,36,VARIABLE,15.66,PAID_OFF,2003.0
L0038317,C0017902,P015,013,2001,UYU,495000.0,12,VARIABLE,37.05,PAID_OFF,2002.0
L0038318,C0017902,P015,012,2006,UYU,3580000.0,84,FIXED,20.98,PAID_OFF,2013.0
L0038319,C0017902,P018,021,2011,UYU,2050000.0,48,FIXED,18.02,PAID_OFF,2015.0
L0038320,C0017902,P016,004,2020,USD,165000.0,12,VARIABLE,10.22,PAID_OFF,2021.0
L0038321,C0017902,P016,001,2021,UYU,3970000.0,36,VARIABLE,16.45,ACTIVE,
L0038322,C0017902,P016,003,2024,USD,270000.0,36,VARIABLE,12.45,RESTRUCTURED,2026.0
L0038323,C0017903,P013,013,2021,USD,88000.0,24,MIXED,9.79,PAID_OFF,2023.0
L0038324,C0017903,P012,013,2025,UYU,1280000.0,24,VARIABLE,19.9,PAID_OFF,2026.0
L0038325,C0017903,P013,015,2025,UYU,1490000.0,60,FIXED,18.03,ACTIVE,
L0038326,C0017903,P012,007,2026,UYU,335000.0,12,FIXED,20.88,PAID_OFF,2026.0
L0038327,C0017904,P015,019,2013,UYU,3660000.0,24,VARIABLE,18.9,PAID_OFF,2015.0
L0038328,C0017904,P017,017,2020,USD,39000.0,24,VARIABLE,10.89,PAID_OFF,2022.0
