branch_id,year_month,active_customers,active_accounts,average_deposits,average_loan_balance,transaction_count,transaction_volume,branch_transaction_count,interest_income,interest_expense,net_interest_income,fee_income,total_revenue,personnel_cost,fixed_cost,variable_cost,operational_cost,total_operating_cost,credit_loss,pre_provision_profit,net_income
026,2025-07,195,337,754244277.03,667149111.94,3614,502890671.98,856,6545860.03,235647.57,6310212.46,390080.46,6700292.92,645280.37,315851.55,202088.0,160121.28,1323341.2,3278917.08,5376951.72,2098034.64
027,2025-07,147,248,646870443.8,387019575.65,2604,187476480.09,527,3021551.67,226159.06,2795392.61,240289.09,3035681.7,1673758.69,485877.26,321966.08,351397.04,2832999.07,1547122.3,202682.63,-1344439.67
028,2025-07,125,214,496216300.83,538038685.23,2149,162380699.46,463,4692220.35,99489.72,4592730.63,236305.13,4829035.75,694290.31,292696.38,142935.87,216735.04,1346657.6,1976426.21,3482378.15,1505951.95
029,2025-07,123,195,360443816.08,316737522.7,1948,78479307.41,380,3103629.77,115255.65,2988374.13,96714.47,3085088.59,1783026.94,557878.56,281506.73,376277.25,2998689.48,-3228680.16,86399.12,3315079.28
030,2025-07,112,193,435197795.83,381151855.22,1929,220989487.12,409,3289219.58,190662.39,3098557.19,159198.99,3257756.17,1862389.5,603034.32,310398.35,442465.31,3218287.48,1903288.31,39468.7,-1863819.62
031,2025-07,112,184,429484977.16,290668773.71,1857,90565518.57,391,2878278.4,135300.94,2742977.46,117006.87,2859984.33,1783052.72,564327.65,288186.29,425006.94,3060573.61,868896.69,-200589.28,-1069485.97
032,2025-07,116,207,646418609.14,238135309.86,2170,197010438.02,538,2575835.45,147178.94,2428656.51,184633.51,2613290.02,1835278.03,533305.81,330848.66,447425.85,3146858.34,-925998.2,-533568.32,392429.87
033,2025-07,104,177,412722560.87,363591704.08,2175,162661764.72,420,2967813.54,398280.13,2569533.41,88555.39,2658088.79,1294351.24,447166.54,225335.66,292568.19,2259421.64,3023578.63,398667.15,-2624911.48
034,2025-07,84,155,335740523.74,461267172.46,1641,51847727.23,451,4470804.04,65952.81,4404851.23,94385.89,4499237.11,1798183.82,480928.7,265756.16,436735.34,2981604.02,-3246812.94,1517633.09,4764446.03
035,2025-07,74,136,214164061.86,388908616.25,1548,171388407.0,395,3150882.09,50933.68,3099948.41,65732.66,3165681.06,1661584.22,515495.1,226835.97,349798.19,2753713.48,-4681347.86,411967.59,5093315.44
036,2025-07,81,131,234030665.7,202048627.18,1249,67854514.33,248,1831485.32,75024.61,1756460.71,96010.73,1852471.44,839671.96,306187.37,98540.95,184729.01,1429129.3,2414996.26,423342.14,-1991654.12
037,2025-07,147,230,514006294.15,341344080.68,2212,188013796.8,807,2999208.01,142067.51,2857140.5,217306.85,3074447.35,667046.17,266674.49,147392.07,157177.15,1238289.88,-420091.69,1836157.47,2256249.16
001,2025-08,187,344,818664300.34,668978625.76,3337,598772275.93,719,5517383.64,229444.6,5287939.04,307927.85,5595866.89,3371408.02,854921.39,843382.36,874984.62,5944696.39,-2796618.83,-348829.5,2447789.33
002,2025-08,174,316,644753862.15,347569121.93,3044,122789477.0,245,2941064.47,291486.05,2649578.42,188359.9,2837938.32,677464.03,262828.83,144134.07,166854.74,1251281.67,-2286604.32,1586656.65,3873260.97
003,2025-08,176,298,471176906.67,459312397.61,3458,215297042.12,457,4376171.7,112814.75,4263356.95,252286.49,4515643.44,1776792.5,479910.23,391659.32,372778.13,3021140.18,1391985.44,1494503.26,102517.82
004,2025-08,170,323,638336114.51,426782156.15,3355,625124231.46,252,3672795.52,107060.33,3565735.19,190333.6,3756068.79,691123.6,269297.88,156228.69,160874.2,1277524.37,-1292357.9,2478544.42,3770902.32
005,2025-08,193,344,745273581.4,586260869.74,2970,414546095.42,711,4616628.0,174300.19,4442327.81,285360.19,4727688.0,3155234.24,803387.42,698361.34,586755.83,5243738.82,3899938.78,-516050.82,-4415989.61
006,2025-08,166,300,694477759.38,276304434.45,3150,251561386.83,247,3123434.66,239271.38,2884163.28,174188.82,3058352.1,734400.79,224530.58,148052.9,159565.63,1266549.9,-6028579.94,1791802.2,7820382.14
007,2025-08,172,298,879728606.44,444379189.1,3550,618690676.15,256,3630620.78,151200.07,3479420.71,179942.82,3659363.52,676802.0,260645.97,160537.44,193028.58,1291013.99,-1238837.38,2368349.53,3607186.91
008,2025-08,154,287,956664418.45,446316290.36,2822,281288399.24,443,3720386.43,330139.63,3390246.8,221322.37,3611569.18,1889306.23,506899.05,385695.11,474450.08,3256350.46,2501616.85,355218.71,-2146398.14
009,2025-08,152,281,1040291302.82,383224573.04,2703,205923019.41,235,3139198.99,2154662.65,984536.34,155276.94,1139813.28,691810.26,244831.93,126177.85,164305.74,1227125.79,-5756174.67,-87312.5,5668862.16
010,2025-08,144,281,713536292.5,439130779.62,2633,129518565.36,235,4257836.99,1531489.32,2726347.68,190569.47,2916917.15,646365.78,260361.1,120528.39,149689.18,1176944.45,2285979.53,1739972.7,-546006.83
011,2025-08,140,268,772843084.92,425071510.83,2967,90062175.2,231,3798705.71,491732.21,3306973.5,156051.44,3463024.93,655555.06,262338.87,135806.06,177251.23,1230951.22,-60770.09,2232073.71,2292843.8
012,2025-08,166,284,611178361.68,473648316.56,2725,169334758.1,455,3372450.64,231746.16,3140704.48,191100.99,3331805.47,1633257.56,519666.94,327740.95,329054.7,2809720.15,2691694.03,522085.32,-2169608.72
013,2025-08,191,313,927553596.46,520488872.22,3188,178424920.11,707,5170040.79,341481.44,4828559.35,259634.83,5088194.18,3251697.84,1027114.27,794312.52,642799.28,5715923.92,-3760072.53,-627729.73,3132342.8
014,2025-08,178,319,523278484.8,346739468.89,3057,129606424.77,272,3235169.99,115060.33,3120109.67,185873.64,3305983.31,685333.32,232234.49,141436.8,169319.97,1228324.59,-2623117.28,2077658.72,4700776.0
015,2025-08,165,296,724187069.73,413013207.09,2809,137700920.24,527,3363944.57,690384.05,2673560.52,192090.54,2865651.07,1417459.84,709011.5,374815.11,465182.94,2966469.4,133625.7,-100818.33,-234444.03
016,2025-08,140,247,441251908.16,303445021.25,2990,195718333.14,238,2760466.83,97441.3,2663025.54,145427.37,2808452.9,693952.54,240561.65,138656.64,187103.53,1260274.36,-1465790.31,1548178.55,3013968.86
017,2025-08,254,465,865493141.1,1040691547.14,4815,561562516.41,1390,9806359.34,230347.14,9576012.19,879949.99,10455962.18,3405882.28,1033044.41,1212693.67,702516.1,6354136.46,2317230.55,4101825.71,1784595.17
018,2025-08,199,363,768822615.52,458323132.0,3889,541666545.1,479,3691202.22,151814.01,3539388.21,383279.15,3922667.36,634849.16,247391.88,163362.09,153918.18,1199521.3,-1169761.7,2723146.06,3892907.76
019,2025-08,241,429,995308085.99,732359243.8,3823,573429465.56,1127,6583718.45,599984.36,5983734.09,649748.56,6633482.65,1400996.95,633783.08,494541.34,371466.98,2900788.35,-2367363.12,3732694.3,6100057.42
020,2025-08,180,326,701944718.77,583467432.75,3464,196068394.14,671,4991718.28,204451.0,4787267.27,384997.44,5172264.71,1749240.4,590206.5,438672.4,363734.18,3141853.48,-145970.32,2030411.23,2176381.56
021,2025-08,128,228,593113584.55,595135949.1,2223,247283029.57,399,4925234.15,112998.98,4812235.18,164503.21,4976738.38,1790158.86,557237.86,303960.43,361702.52,3013059.66,1167683.41,1963678.72,795995.31
022,2025-08,152,271,564660487.92,444528591.72,2732,211972190.65,486,3557484.22,199608.18,3357876.03,204543.0,3562419.03,1868510.87,546940.08,376602.98,437832.85,3229886.76,1872825.63,332532.26,-1540293.36
023,2025-08,193,327,1013708966.7,562191006.5,3115,307461256.46,668,5235375.66,256562.83,4978812.83,333142.42,5311955.25,1344538.19,517021.66,348904.59,374140.93,2584605.37,627027.71,2727349.88,2100322.17
024,2025-08,153,262,532715583.27,414619473.92,2737,243616830.58,460,4095088.34,81778.5,4013309.84,217999.71,4231309.55,1745205.69,566338.85,357278.96,438133.95,3106957.45,1623662.52,1124352.1,-499310.42
025,2025-08,205,364,937646687.07,486313500.73,3896,282673014.0,865,4008830.36,413328.65,3595501.71,395297.04,3990798.75,683240.0,285197.98,206431.48,150596.15,1325465.62,2262508.37,2665333.13,402824.76
026,2025-08,195,334,836807208.14,661783332.84,3540,443433399.16,799,6090472.47,244314.76,5846157.71,359406.0,6205563.71,648353.14,316867.8,197477.37,160802.5,1323500.81,4929878.48,4882062.9,-47815.58
027,2025-08,149,251,679008009.82,384299544.93,2505,271808603.79,463,3190433.79,238439.35,2951994.43,249557.52,3201551.96,1681728.97,487440.57,308814.34,352948.26,2830932.14,-2902090.17,370619.81,3272709.98
028,2025-08,123,213,506575447.82,532498143.11,2272,149594955.25,460,4468978.37,100152.32,4368826.05,230893.51,4599719.56,697596.46,293638.13,146552.19,217667.85,1355454.62,2826244.72,3244264.94,418020.22
029,2025-08,126,197,368904469.46,310966104.16,1943,98383063.96,391,2914256.44,116875.96,2797380.49,95579.56,2892960.04,1791517.55,559673.53,284712.71,377930.56,3013834.34,1758764.71,-120874.3,-1879639.01
030,2025-08,111,193,429907023.82,410938323.57,2058,218982310.59,438,3657087.14,190861.68,3466225.47,186526.95,3652752.41,1871258.02,604974.59,326197.18,444405.14,3246834.93,-349759.07,405917.48,755676.55
031,2025-08,114,184,432436530.02,309546553.51,2043,94749435.78,426,3106769.66,134965.97,2971803.69,118350.03,3090153.71,1791543.45,566143.38,308640.58,426872.99,3093200.39,679379.82,-3046.68,-682426.5
032,2025-08,112,205,665953771.18,243868573.86,2038,131543872.44,459,2739207.07,150841.83,2588365.24,181056.58,2769421.82,1844017.44,535021.72,310406.4,449400.86,3138846.42,-835933.92,-369424.61,466509.31
033,2025-08,105,178,408482503.72,361128469.47,2036,137810021.33,434,2861816.16,398989.38,2462826.78,94839.63,2557666.4,1300514.82,448605.3,221800.54,293845.36,2264766.02,684588.95,292900.39,-391688.56
034,2025-08,86,157,333864524.56,470943235.1,1674,63537034.12,449,4438792.83,65760.49,4373032.34,100865.15,4473897.49,1806746.6,482476.09,268992.75,438672.71,2996888.15,2898250.99,1477009.34,-1421241.65
035,2025-08,76,136,206282230.52,383427351.92,1596,180512569.86,382,3200777.95,50047.99,3150729.97,83430.32,3234160.29,1669496.52,517153.7,228407.71,351335.98,2766393.91,-1800796.75,467766.37,2268563.12
036,2025-08,82,133,232865721.46,199988663.54,1390,51713573.85,225,1728075.92,75148.79,1652927.13,92591.71,1745518.84,843670.4,307172.53,101637.64,185532.44,1438013.02,839559.72,307505.82,-532053.9
037,2025-08,152,229,506915596.44,342419381.98,2149,131157495.63,792,2814092.04,141695.31,2672396.74,214739.75,2887136.48,670222.58,267532.51,145708.85,157856.28,1241320.23,3725915.88,1645816.26,-2080099.62
001,2025-09,186,342,785173568.9,672456259.48,3441,1268796165.59,727,5394268.13,227071.92,5167196.21,323498.31,5490694.52,3387386.26,857663.28,859692.52,878860.28,5983602.34,2153126.66,-492907.82,-2646034.48
002,2025-09,177,319,641061452.27,332954042.84,3020,162749151.52,242,2893986.59,236110.66,2657875.93,197089.22,2854965.15,680674.76,263671.77,144117.67,167574.07,1256038.26,-2066049.94,1598926.89,3664976.83
003,2025-09,175,299,517435063.06,456589667.82,3426,245729680.49,410,4038423.85,118197.76,3920226.1,249370.75,4169596.85,1785213.32,481449.39,385139.85,374423.39,3026225.94,4072459.78,1143370.91,-2929088.87
004,2025-09,170,322,638915894.69,442273556.44,3399,275331296.74,240,3777666.47,107950.52,3669715.95,182989.35,3852705.3,694399.06,270161.57,157270.48,161567.53,1283398.64,1630740.8,2569306.66,938565.86
005,2025-09,190,344,795851889.08,611110147.94,3125,176013056.28,692,5108089.86,180640.42,4927449.45,273364.07,5200813.52,3170187.96,805964.03,710833.42,589354.21,5276339.62,-1691691.01,-75526.1,1616164.91
006,2025-09,165,297,730032606.92,277379796.52,2889,329160236.97,241,3038206.52,246313.93,2791892.6,165842.17,2957734.76,737881.36,225250.69,141499.35,160264.62,1264896.03,1020695.3,1692838.74,672143.44
007,2025-09,175,301,826780854.43,444198820.97,3525,430459552.38,270,3562822.92,144157.96,3418664.96,186025.58,3604690.54,680009.59,261481.91,161639.89,193861.18,1296992.57,1077407.61,2307697.97,1230290.36
008,2025-09,154,286,902766311.36,450226716.45,2972,154531113.25,520,3525372.14,319299.62,3206072.52,221266.4,3427338.92,1898260.29,508524.77,409093.4,476544.88,3292423.34,3240683.13,134915.58,-3105767.55
009,2025-09,155,279,1062043983.1,387701816.28,2685,223252498.95,221,3120157.58,2167387.08,952770.5,169792.11,1122562.6,695088.98,245617.15,125250.8,165018.64,1230975.57,1389713.82,-108412.97,-1498126.79
010,2025-09,143,279,710909335.28,452322145.68,2729,125135580.91,259,4007425.99,1537894.12,2469531.88,191269.45,2660801.32,649429.12,261196.13,124644.26,150332.75,1185602.26,5302796.16,1475199.07,-3827597.09
011,2025-09,147,272,729410734.77,435500386.32,3174,180388721.58,269,3858827.74,444566.05,3414261.69,165123.8,3579385.49,658661.96,263180.24,144196.39,178013.66,1244052.26,790212.37,2335333.23,1545120.86
012,2025-09,165,283,606938117.64,481059444.81,2652,228716120.27,446,3549804.43,232368.47,3317435.95,195675.5,3513111.45,1640998.12,521333.6,323826.8,330492.51,2816651.03,-610258.22,696460.42,1306718.64
013,2025-09,192,317,918457486.72,522092965.75,3228,168502205.05,723,5024749.88,342012.37,4682737.51,257108.57,4939846.07,3267108.73,1030408.42,807637.64,645609.31,5750764.1,2101579.5,-810918.03,-2912497.53
014,2025-09,179,319,538340624.41,347321642.29,3537,168958524.54,291,3132041.0,117728.35,3014312.64,190553.4,3204866.04,688581.35,232979.31,154555.47,170056.78,1246172.91,2590916.49,1958693.13,-632223.36
015,2025-09,168,298,745419497.86,426448677.92,2737,187626484.12,473,3492159.84,695844.45,2796315.39,197615.72,2993931.11,1424177.66,711285.43,364161.4,467149.96,2966774.45,2286157.44,27156.65,-2259000.79
016,2025-09,144,250,435303669.44,311577762.3,3070,309040297.72,239,2863389.41,91311.48,2772077.93,144016.14,2916094.07,697241.41,241333.17,141510.04,187916.48,1268001.11,-57272.57,1648092.96,1705365.52
017,2025-09,257,462,891074646.04,1049833884.15,4566,260395525.61,1364,9703948.27,233612.8,9470335.47,865200.95,10335536.41,3422023.9,1036357.57,1186726.65,705595.07,6350703.19,3462552.11,3984833.22,522281.11
018,2025-09,198,362,764183763.68,429200212.56,4103,529769645.24,493,3299514.23,153387.26,3146126.97,398548.27,3544675.24,637857.92,248185.31,169306.47,154581.52,1209931.21,194665.02,2334744.03,2140079.01
019,2025-09,243,427,1007020681.4,711240629.41,3868,661146556.15,1146,6050337.87,603352.89,5446984.98,633554.79,6080539.77,1407636.75,635815.74,501222.63,373050.21,2917725.34,3760534.41,3162814.43,-597719.98
020,2025-09,179,329,672774427.25,580951843.17,3419,117008122.52,612,4816947.46,202320.94,4614626.52,378546.96,4993173.49,1757530.64,592099.4,429818.93,365317.44,3144766.42,2060064.05,1848407.07,-211656.98
021,2025-09,123,226,661358106.67,614318318.09,2158,485038909.5,416,5341788.47,118912.59,5222875.87,161243.42,5384119.29,1798643.02,559025.02,304186.5,363285.2,3025139.73,-2701267.54,2358979.56,5060247.1
022,2025-09,152,272,571455713.19,447689873.77,3014,163446518.25,499,3279802.85,201302.22,3078500.63,204466.7,3282967.33,1877366.37,548694.22,397976.8,439755.99,3263793.37,4899294.49,19173.96,-4880120.53
023,2025-09,188,326,983989713.08,562498590.61,2981,441852768.03,666,5123581.42,256202.81,4867378.6,338481.04,5205859.64,1350910.41,518679.84,344205.68,375754.9,2589550.83,1648285.88,2616308.8,968022.92
024,2025-09,152,261,548261945.89,413259964.95,2576,162400284.78,454,3940860.72,84645.75,3856214.97,207128.14,4063343.11,1753476.81,568155.2,347858.71,440045.95,3109536.67,1836730.53,953806.45,-882924.08
025,2025-09,203,362,962155998.69,473756515.4,3814,272050623.8,916,4066815.36,418844.99,3647970.38,406349.64,4054320.01,686478.11,286112.67,208565.2,151241.92,1332397.9,-3162168.22,2721922.12,5884090.34
026,2025-09,196,335,900943123.7,659846531.11,3545,354576174.47,820,5976115.24,249673.8,5726441.43,359249.04,6085690.48,651425.9,317884.06,199870.72,161483.72,1330664.4,1391267.72,4755026.08,3363758.36
027,2025-09,151,253,721741150.2,404314856.19,2770,259479028.85,500,3351443.05,245265.9,3106177.15,257992.82,3364169.97,1689699.25,489003.88,330450.93,354499.48,2863653.55,1370142.99,500516.42,-869626.56
028,2025-09,126,213,543059932.56,528504487.17,1886,178170608.22,428,4471400.62,107049.09,4364351.53,239158.71,4603510.25,700902.6,294579.88,134042.95,218600.65,1348126.09,-656637.38,3255384.16,3912021.53
029,2025-09,127,198,386412385.99,326269479.55,1992,52149483.52,416,3104909.5,119664.2,2985245.3,99619.23,3084864.53,1800008.15,561468.51,293591.57,379583.86,3034652.09,197010.45,50212.43,-146798.01
030,2025-09,112,196,431831894.58,410570470.69,1806,217420963.43,447,3915944.2,191713.69,3724230.51,156935.72,3881166.23,1880126.54,606914.85,312793.75,446344.97,3246180.11,-4221607.85,634986.11,4856593.97
031,2025-09,113,187,438437778.78,315763900.97,1796,68095024.65,349,3138961.18,135973.2,3002987.98,110989.29,3113977.27,1800034.18,567959.1,280703.74,428739.03,3077436.05,701779.28,36541.22,-665238.06
032,2025-09,114,207,681315601.13,237188140.24,2272,182022116.7,460,2734406.78,154404.76,2580002.02,181330.78,2761332.81,1852756.86,536737.63,326854.02,451375.88,3167724.39,-1132416.46,-406391.58,726024.88
033,2025-09,104,181,414454580.66,357208450.15,1957,168627798.75,413,2961635.36,400655.08,2560980.28,89286.91,2650267.19,1306678.4,450044.06,216892.87,295122.52,2268737.85,-2114205.89,381529.34,2495735.23
034,2025-09,88,161,336719512.73,444714601.82,1604,52822724.17,444,4006348.86,66209.71,3940139.16,97770.35,4037909.5,1815309.38,484023.48,265600.1,440610.07,3005543.04,1401943.48,1032366.47,-369577.01
035,2025-09,77,136,192267343.46,401738194.1,1405,79249447.13,397,3428151.13,49080.68,3379070.44,57584.58,3436655.02,1677408.83,518812.31,220761.55,352873.77,2769856.46,-731310.12,666798.56,1398108.69
036,2025-09,86,136,231500575.02,199727465.39,1225,43140935.46,196,1690367.64,75304.86,1615062.78,92970.14,1708032.92,847668.84,308157.69,94214.08,186335.87,1436376.48,446285.12,271656.44,-174628.68
037,2025-09,148,231,531019757.75,347150852.83,2324,206240749.02,837,2951132.0,145730.89,2805401.11,204739.17,3010140.28,673398.99,268390.54,153429.9,158535.42,1253754.85,-1204760.32,1756385.44,2961145.76
001,2025-10,181,338,794158064.44,672844977.77,3244,437467079.62,724,5248171.88,227417.98,5020753.9,299628.79,5320382.69,3403364.49,860405.17,840804.46,882735.94,5987310.07,1686994.81,-666927.37,-2353922.18
002,2025-10,179,321,647341346.62,347594015.32,2934,178791037.85,235,2903081.68,182947.36,2720134.32,191812.06,2911946.38,683885.49,264514.71,142201.76,168293.39,1258895.35,3541395.35,1653051.04,-1888344.31
003,2025-10,178,300,538142283.04,451027043.32,3341,176304951.3,424,4128243.08,120510.98,4007732.1,246815.37,4254547.47,1793634.14,482988.55,384104.71,376068.65,3036796.04,-2240142.33,1217751.43,3457893.76
004,2025-10,171,325,652066640.61,442415262.07,3326,287023515.64,220,3619824.68,109793.9,3510030.77,186269.95,3696300.72,697674.53,271025.26,154926.12,162260.85,1285886.76,1801460.85,2410413.96,608953.11
005,2025-10,193,345,782131882.13,615095273.86,3096,220876897.64,698,4956034.26,179693.32,4776340.93,300681.36,5077022.29,3185141.68,808540.64,713035.95,591952.6,5298670.86,1937551.13,-221648.56,-2159199.7
006,2025-10,168,298,763500445.48,274597513.93,3086,307584101.36,231,2912231.85,251209.8,2661022.06,171534.44,2832556.5,741361.94,225970.81,146481.21,160963.61,1274777.56,1095972.52,1557778.94,461806.41
007,2025-10,174,299,804593666.07,441617024.04,3568,728228652.52,248,3267402.71,143437.41,3123965.31,191904.43,3315869.74,683217.18,262317.85,161749.19,194693.78,1301978.0,3708131.08,2013891.74,-1694239.34
008,2025-10,152,285,888913080.72,448172761.02,2780,199533579.36,493,3256111.89,317155.33,2938956.56,222041.37,3160997.93,1907214.35,510150.48,394282.0,478639.68,3290286.52,3131938.07,-129288.59,-3261226.67
009,2025-10,155,278,1087152015.05,388432883.92,2731,151591429.72,219,2782654.41,2183515.17,599139.24,157014.09,756153.34,698367.7,246402.37,126781.99,165731.54,1237283.6,5570638.49,-481130.27,-6051768.76
010,2025-10,141,279,722798534.6,457432521.48,2964,245782888.86,283,4156093.39,1547091.5,2609001.89,216644.49,2825646.38,652492.47,262031.15,132113.0,150976.32,1197612.94,-800671.09,1628033.44,2428704.53
011,2025-10,149,276,689640253.89,435265048.87,2868,102030068.3,264,3789047.27,397907.74,3391139.53,153540.52,3544680.05,661768.86,264021.61,137184.61,178776.1,1241751.18,1345491.47,2302928.88,957437.4
012,2025-10,165,283,680219123.98,469960883.66,2570,512365292.93,447,3403344.2,242131.56,3161212.63,188154.39,3349367.02,1648738.67,523000.27,320884.18,331930.32,2824553.44,-481861.59,524813.58,1006675.17
013,2025-10,194,315,921835016.34,522225399.35,3095,181179677.27,701,4626272.64,345425.42,4280847.22,256994.94,4537842.16,3282519.62,1033702.56,789831.89,648419.34,5754473.41,4911405.82,-1216631.25,-6128037.07
014,2025-10,176,318,555523116.79,349069310.87,3414,134086979.62,287,3118486.93,120785.22,2997701.71,189900.83,3187602.54,691829.37,233724.13,152152.61,170793.58,1248499.69,394836.17,1939102.85,1544266.67
015,2025-10,164,298,765786613.7,424123535.32,2613,190969009.1,525,3277084.43,701518.31,2575566.11,201864.16,2777430.27,1430895.48,713559.36,367011.27,469116.98,2980583.09,2559551.97,-203152.82,-2762704.79
016,2025-10,146,250,456700379.65,309033602.96,2967,223426742.84,241,2697320.65,89501.12,2607819.53,148000.61,2755820.14,700530.29,242104.7,139611.13,188729.44,1270975.55,1402318.73,1484844.59,82525.86
017,2025-10,255,460,921291100.14,1045800570.62,5088,857103894.26,1469,9377889.29,238057.24,9139832.05,923856.2,10063688.25,3438165.52,1039670.74,1269361.34,708674.03,6455871.63,2968835.45,3607816.62,638981.16
018,2025-10,202,366,777296726.5,436938341.54,3794,577000588.53,434,3315011.02,154990.03,3160020.99,396188.77,3556209.76,640866.68,248978.74,160292.51,155244.86,1205382.79,371483.86,2350826.97,1979343.11
019,2025-10,243,431,994232124.15,705933576.06,4128,636545976.22,1116,5977237.11,603840.61,5373396.5,636614.24,6010010.74,1414276.55,637848.4,511869.95,374633.44,2938628.34,123348.01,3071382.4,2948034.39
020,2025-10,172,331,671569642.57,606383964.23,3449,197369703.13,640,4981256.7,203178.25,4778078.45,393546.19,5171624.64,1765820.88,593992.3,437971.38,366900.7,3164685.26,437472.94,2006939.38,1569466.44
021,2025-10,121,226,716201752.72,606996623.46,2043,475394707.08,412,5289898.9,122646.27,5167252.63,160102.36,5327354.99,1807127.19,560812.18,297647.83,364867.87,3030455.07,615336.82,2296899.93,1681563.1
022,2025-10,154,273,574194006.91,445606971.84,2888,246410886.02,503,3340421.76,202400.09,3138021.66,211615.28,3349636.95,1886221.87,550448.35,392806.2,441679.12,3271155.55,-1126601.74,78481.4,1205083.14
023,2025-10,191,327,961494404.7,569571947.72,3166,541663273.93,586,4975375.51,257707.9,4717667.62,347161.64,5064829.25,1357282.63,520338.02,344042.46,377368.87,2599031.98,2983054.29,2465797.27,-517257.02
024,2025-10,154,261,555174432.05,418096515.87,2433,175506723.53,489,3938098.52,86204.47,3851894.05,201031.34,4052925.39,1761747.93,569971.55,346999.65,441957.94,3120677.08,1309703.97,932248.31,-377455.66
025,2025-10,202,361,965590789.09,471877021.18,3650,245242394.84,833,4050270.06,420139.9,3630130.15,402452.6,4032582.75,689716.21,287027.35,200407.67,151887.7,1329038.93,604135.19,2703543.82,2099408.63
026,2025-10,194,334,917114911.1,662293288.2,3496,497145253.13,824,5913094.54,252335.47,5660759.07,378461.26,6039220.33,654498.66,318900.31,199675.54,162164.93,1335239.45,1333623.59,4703980.88,3370357.29
027,2025-10,151,257,770754091.02,401786602.61,2643,247627867.52,464,3188901.05,253460.5,2935440.55,246325.29,3181765.84,1697669.53,490567.2,320238.13,356050.71,2864525.56,1452075.94,317240.27,-1134835.67
028,2025-10,125,216,567908348.48,539825108.18,2179,142690231.89,429,4278815.55,112814.71,4166000.85,244179.93,4410180.78,704208.75,295521.63,143001.16,219533.46,1362265.0,4046349.55,3047915.78,-998433.77
029,2025-10,126,199,391727395.88,319232974.42,1890,56689592.05,402,3049831.22,120815.52,2929015.69,96291.02,3025306.71,1808498.75,563263.48,286168.78,381237.17,3039168.18,-826504.61,-13861.47,812643.14
030,2025-10,117,202,440584391.22,421180077.13,2370,348736797.77,436,3900425.24,192364.88,3708060.36,194247.7,3902308.06,1888995.06,608855.12,351423.48,448284.81,3297558.47,1858662.19,604749.59,-1253912.61
031,2025-10,114,187,440017308.66,315918678.95,1854,121828127.49,403,2922572.68,137635.67,2784937.0,116605.07,2901542.07,1808524.9,569774.83,295755.16,430605.07,3104659.97,2763321.58,-203117.9,-2966439.47
032,2025-10,115,210,686140460.31,261104595.96,2044,171849303.32,456,2863896.11,152947.71,2710948.4,203421.86,2914370.26,1861496.28,538453.55,313847.76,453350.89,3167148.48,2376321.11,-252778.22,-2629099.34
033,2025-10,104,179,399183150.38,339931151.5,1956,171300820.88,345,2982849.05,256050.64,2726798.42,82330.8,2809129.21,1312841.97,451482.82,208565.49,296399.68,2269289.97,-3158244.37,539839.25,3698083.62
034,2025-10,90,161,342372518.03,441897154.34,1742,115849591.65,427,3886778.78,66435.02,3820343.76,102426.02,3922769.77,1823872.16,485570.87,272574.85,442547.43,3024565.32,990854.42,898204.45,-92649.97
035,2025-10,77,135,205912021.7,349277240.69,1313,45091943.76,371,2980324.21,50513.82,2929810.39,64250.05,2994060.44,1685321.14,520470.92,211742.91,354411.56,2771946.52,-1027283.79,222113.92,1249397.72
036,2025-10,90,139,240266712.5,199442886.79,1357,70251881.74,212,1672512.94,77553.71,1594959.23,90124.7,1685083.93,851667.28,309142.85,100907.2,187139.3,1448856.62,426340.01,236227.31,-190112.71
037,2025-10,156,232,576025798.9,354471163.52,2101,169331008.05,755,3033442.12,151096.77,2882345.36,208361.0,3090706.36,676575.4,269248.57,143715.68,159214.55,1248754.2,155904.04,1841952.16,1686048.12
001,2025-11,182,341,802412700.25,665449296.14,3216,1615332620.54,673,5183495.36,228223.58,4955271.79,319910.96,5275182.74,3419342.73,863147.06,828050.77,886611.6,5997152.16,-399044.03,-721969.42,-322925.39
002,2025-11,178,324,660106816.72,349251618.06,2972,183431205.36,249,2928455.95,184994.08,2743461.86,192715.93,2936177.8,687096.22,265357.65,144958.77,169012.71,1266425.34,-841695.25,1669752.45,2511447.7
003,2025-11,177,301,537810933.0,455111182.33,3512,178250369.05,443,4296333.26,120351.09,4175982.17,245088.54,4421070.71,1802054.95,484527.71,398600.21,377713.91,3062896.78,-2249145.15,1358173.93,3607319.08
004,2025-11,173,327,682707285.6,441289274.39,3327,618154208.83,244,3479165.56,114641.02,3364524.54,184389.84,3548914.38,700950.0,271888.94,157343.56,162954.18,1293136.68,1554062.33,2255777.69,701715.36
005,2025-11,193,346,1188830214.08,616086378.18,3207,1138135042.73,718,4955019.54,781552.51,4173467.03,280536.29,4454003.32,3200095.39,811117.25,731924.96,594550.98,5337688.58,587425.79,-883685.26,-1471111.05
006,2025-11,167,298,757949302.74,284035930.27,3089,325895251.17,243,2774884.67,252347.26,2522537.41,176594.92,2699132.33,744842.51,226690.92,148051.52,161662.6,1281247.54,3743714.73,1417884.79,-2325829.93
