loan_id,customer_id,product_id,branch_id,origination_year,currency,original_amount,term_months,rate_type,initial_interest_rate,loan_status,closing_year
L0015413,C0016845,P012,018,2012,UYU,41000.0,36,FIXED,20.16,PAID_OFF,2015.0
L0015414,C0016845,P012,002,2025,UYU,415000.0,60,FIXED,21.62,ACTIVE,
L0015415,C0016845,P013,005,2025,USD,11000.0,72,VARIABLE,12.6,ACTIVE,
L0015416,C0016847,P013,003,2017,USD,82000.0,48,MIXED,10.75,PAID_OFF,2021.0
L0015417,C0016847,P012,017,2010,UYU,155000.0,48,MIXED,19.92,PAID_OFF,2014.0
L0015418,C0016847,P012,010,2023,UYU,285000.0,24,FIXED,21.39,PAID_OFF,2025.0
L0015419,C0016848,P012,005,2026,UYU,165000.0,48,FIXED,20.32,ACTIVE,
L0015420,C0016852,P012,036,2023,UYU,72000.0,6,VARIABLE,25.04,PAID_OFF,2023.0
L0015421,C0016854,P016,023,2018,UYU,1040000.0,24,VARIABLE,17.75,PAID_OFF,2020.0
L0015422,C0016856,P013,025,2024,UYU,2030000.0,72,FIXED,19.61,ACTIVE,
L0015423,C0016856,P013,024,2025,UYU,5230000.0,48,FIXED,18.29,ACTIVE,
L0015424,C0016858,P012,022,2024,UYU,895000.0,36,FIXED,23.67,ACTIVE,
L0015425,C0016860,P013,015,2008,UYU,205000.0,24,FIXED,19.89,PAID_OFF,2010.0
L0015426,C0016860,P017,011,2004,UYU,770000.0,24,VARIABLE,27.82,PAID_OFF,2006.0
L0015427,C0016860,P015,005,2003,UYU,590000.0,12,FIXED,41.96,PAID_OFF,2004.0
L0015428,C0016860,P015,008,2005,UYU,1520000.0,48,FIXED,24.74,PAID_OFF,2009.0
L0015429,C0016860,P015,010,2008,UYU,750000.0,48,FIXED,21.21,PAID_OFF,2012.0
L0015430,C0016860,P015,003,2016,UYU,625000.0,84,VARIABLE,21.65,PAID_OFF,2023.0
L0015431,C0016860,P016,033,2021,USD,77000.0,12,VARIABLE,9.06,PAID_OFF,2022.0
L0015432,C0016860,P013,013,2023,UYU,645000.0,48,FIXED,21.04,ACTIVE,
L0015433,C0016860,P017,005,2025,UYU,5860000.0,84,MIXED,15.12,ACTIVE,
L0015434,C0016863,P012,006,1989,UYU,39000.0,12,VARIABLE,53.31,PAID_OFF,1990.0
L0015435,C0016868,P012,022,2011,UYU,120000.0,48,FIXED,18.84,PAID_OFF,2013.0
L0015436,C0016870,P013,032,2022,UYU,1830000.0,60,FIXED,19.17,ACTIVE,
L0015437,C0016870,P014,036,2023,UYU,4760000.0,180,VARIABLE,18.48,ACTIVE,
L0015438,C0016870,P014,021,2024,UYU,37450000.0,300,VARIABLE,16.47,ACTIVE,
L0015439,C0016871,P012,017,2021,UYU,135000.0,24,MIXED,19.45,PAID_OFF,2023.0
L0015440,C0016882,P012,004,2023,UYU,210000.0,48,FIXED,22.32,ACTIVE,
L0015441,C0016883,P014,007,2001,UYU,450000.0,240,FIXED,36.62,PAID_OFF,2021.0
L0015442,C0016883,P012,003,1998,UYU,5200.0,48,VARIABLE,41.09,PAID_OFF,2002.0
L0015443,C0016884,P012,008,2017,UYU,42000.0,6,FIXED,25.61,PAID_OFF,2017.0
L0015444,C0016884,P012,023,2011,UYU,34000.0,12,FIXED,21.27,PAID_OFF,2012.0
L0015445,C0016884,P012,010,2019,UYU,38000.0,24,MIXED,21.99,PAID_OFF,2021.0
L0015446,C0016884,P013,012,2013,UYU,195000.0,24,VARIABLE,15.81,PAID_OFF,2015.0
L0015447,C0016884,P012,012,2021,UYU,75000.0,6,FIXED,18.66,PAID_OFF,2021.0
L0015448,C0016888,P013,002,2017,UYU,1560000.0,24,VARIABLE,19.29,PAID_OFF,2019.0
L0015449,C0016888,P012,017,2015,UYU,37000.0,48,FIXED,24.18,PAID_OFF,2019.0
L0015450,C0016888,P013,019,2016,UYU,2180000.0,72,MIXED,19.29,PAID_OFF,2022.0
L0015451,C0016888,P013,026,2016,UYU,690000.0,72,VARIABLE,19.8,PAID_OFF,2022.0
L0015452,C0016892,P012,024,2026,UYU,185000.0,18,FIXED,21.19,ACTIVE,
L0015453,C0016894,P013,037,2026,UYU,600000.0,72,FIXED,18.4,ACTIVE,
L0015454,C0016895,P014,029,2019,UYU,4060000.0,240,VARIABLE,17.86,ACTIVE,
L0015455,C0016895,P014,017,2018,UYU,1760000.0,240,VARIABLE,16.61,ACTIVE,
L0015456,C0016895,P012,019,2020,UYU,170000.0,24,FIXED,20.22,PAID_OFF,2022.0
L0015457,C0016895,P013,013,2020,USD,50000.0,24,FIXED,10.9,PAID_OFF,2022.0
L0015458,C0016895,P012,009,2022,UYU,485000.0,36,FIXED,23.0,PAID_OFF,2025.0
L0015459,C0016895,P012,030,2025,UYU,170000.0,18,VARIABLE,18.61,PAID_OFF,2026.0
L0015460,C0016900,P012,027,2020,UYU,400000.0,48,VARIABLE,19.31,PAID_OFF,2024.0
L0015461,C0016900,P012,033,2020,UYU,240000.0,24,FIXED,17.31,PAID_OFF,2022.0
L0015462,C0016900,P012,020,2019,UYU,320000.0,48,FIXED,21.68,PAID_OFF,2023.0
L0015463,C0016900,P012,019,2019,UYU,180000.0,48,FIXED,22.98,PAID_OFF,2023.0
L0015464,C0016900,P012,015,2020,UYU,415000.0,36,FIXED,19.85,PAID_OFF,2023.0
L0015465,C0016901,P013,016,2022,UYU,865000.0,72,FIXED,20.58,ACTIVE,
L0015466,C0016902,P012,008,2015,UYU,38000.0,6,VARIABLE,20.55,PAID_OFF,2015.0
L0015467,C0016903,P014,001,2005,UYU,1250000.0,60,VARIABLE,23.75,PAID_OFF,2008.0
L0015468,C0016907,P012,003,2025,UYU,615000.0,60,FIXED,21.71,ACTIVE,
L0015469,C0016912,P012,032,2023,UYU,75000.0,12,VARIABLE,23.9,PAID_OFF,2024.0
L0015470,C0016914,P012,022,2013,UYU,225000.0,12,MIXED,21.34,PAID_OFF,2014.0
L0015471,C0016914,P012,020,2016,UYU,830000.0,12,MIXED,23.08,PAID_OFF,2017.0
L0015472,C0016914,P013,014,2016,USD,23000.0,60,VARIABLE,12.55,PAID_OFF,2021.0
L0015473,C0016914,P013,009,2017,UYU,410000.0,60,FIXED,19.33,PAID_OFF,2022.0
L0015474,C0016915,P015,026,2020,UYU,3330000.0,12,VARIABLE,14.92,PAID_OFF,2021.0
L0015475,C0016915,P016,030,2019,USD,78000.0,24,MIXED,11.37,PAID_OFF,2021.0
L0015476,C0016915,P016,018,2025,UYU,2730000.0,36,VARIABLE,15.91,ACTIVE,
L0015477,C0016917,P014,018,2017,UYU,4730000.0,180,MIXED,20.27,ACTIVE,
L0015478,C0016917,P013,018,2015,UYU,510000.0,48,FIXED,18.57,PAID_OFF,2019.0
L0015479,C0016917,P013,018,2022,UYU,1520000.0,48,FIXED,19.53,PAID_OFF,2026.0
L0015480,C0016917,P013,018,2024,UYU,1340000.0,36,VARIABLE,17.51,ACTIVE,
L0015481,C0016918,P012,024,2026,UYU,675000.0,6,FIXED,20.23,ACTIVE,
L0015482,C0016921,P012,028,2024,UYU,445000.0,6,FIXED,20.51,PAID_OFF,2025.0
L0015483,C0016927,P012,031,2025,UYU,190000.0,6,VARIABLE,18.4,PAID_OFF,2026.0
L0015484,C0016929,P014,009,2012,UYU,2450000.0,180,FIXED,18.17,ACTIVE,
L0015485,C0016936,P013,026,2022,USD,8400.0,60,FIXED,13.25,ACTIVE,
L0015486,C0016936,P015,002,2023,USD,27000.0,48,FIXED,14.3,ACTIVE,
L0015487,C0016936,P016,037,2025,UYU,9800000.0,36,VARIABLE,17.55,ACTIVE,
L0015488,C0016936,P013,017,2026,UYU,820000.0,48,FIXED,14.34,ACTIVE,
L0015489,C0016937,P014,026,2020,UYU,3680000.0,120,FIXED,13.9,ACTIVE,
L0015490,C0016937,P014,006,2017,UYU,2770000.0,120,MIXED,18.04,ACTIVE,
L0015491,C0016937,P013,029,2018,UYU,985000.0,60,FIXED,19.43,PAID_OFF,2023.0
L0015492,C0016937,P013,032,2021,UYU,1380000.0,24,VARIABLE,16.22,PAID_OFF,2023.0
L0015493,C0016940,P012,011,2026,UYU,125000.0,24,FIXED,21.01,ACTIVE,
L0015494,C0016940,P013,006,2026,USD,15000.0,72,FIXED,13.11,ACTIVE,
L0015495,C0016942,P012,018,2025,UYU,595000.0,48,VARIABLE,21.95,ACTIVE,
L0015496,C0016942,P013,019,2026,UYU,1680000.0,48,FIXED,15.25,ACTIVE,
L0015497,C0016945,P012,018,2021,UYU,220000.0,18,FIXED,17.62,PAID_OFF,2022.0
L0015498,C0016945,P012,025,2026,UYU,1610000.0,48,FIXED,18.3,ACTIVE,
L0015499,C0016949,P013,006,1998,USD,12000.0,72,MIXED,17.06,PAID_OFF,2004.0
L0015500,C0016950,P012,016,2020,UYU,56000.0,24,FIXED,19.89,PAID_OFF,2022.0
L0015501,C0016950,P012,037,2019,UYU,135000.0,12,FIXED,20.84,PAID_OFF,2020.0
L0015502,C0016950,P012,013,2020,UYU,120000.0,6,FIXED,20.14,PAID_OFF,2020.0
L0015503,C0016953,P013,011,2018,USD,33000.0,72,FIXED,11.49,PAID_OFF,2024.0
L0015504,C0016953,P012,037,2020,UYU,160000.0,36,FIXED,18.9,PAID_OFF,2023.0
L0015505,C0016953,P013,005,2014,UYU,580000.0,72,FIXED,19.01,PAID_OFF,2020.0
L0015506,C0016953,P014,016,2014,USD,73000.0,240,MIXED,10.22,ACTIVE,
L0015507,C0016957,P012,006,2015,UYU,140000.0,60,FIXED,23.49,PAID_OFF,2020.0
L0015508,C0016959,P014,019,2018,UYU,3990000.0,120,FIXED,17.29,ACTIVE,
L0015509,C0016959,P012,032,2020,UYU,230000.0,12,VARIABLE,18.85,PAID_OFF,2021.0
L0015510,C0016970,P012,037,2024,UYU,685000.0,36,FIXED,22.6,ACTIVE,
L0015511,C0016970,P012,035,2026,UYU,590000.0,12,FIXED,21.88,ACTIVE,
L0015512,C0016971,P012,021,2010,UYU,44000.0,60,FIXED,21.2,PAID_OFF,2015.0
L0015513,C0016971,P012,023,2019,UYU,125000.0,60,FIXED,21.11,PAID_OFF,2024.0
L0015514,C0016971,P012,022,2011,UYU,31000.0,12,FIXED,20.56,PAID_OFF,2012.0
L0015515,C0016971,P012,005,2010,UYU,350000.0,48,FIXED,20.78,PAID_OFF,2014.0
L0015516,C0016971,P013,018,2010,UYU,440000.0,72,VARIABLE,17.13,PAID_OFF,2016.0
L0015517,C0016971,P012,013,2013,UYU,65000.0,12,FIXED,21.61,PAID_OFF,2014.0
L0015518,C0016971,P012,028,2020,UYU,735000.0,60,VARIABLE,16.99,PAID_OFF,2025.0
L0015519,C0016971,P012,001,2017,UYU,115000.0,36,FIXED,22.44,PAID_OFF,2020.0
L0015520,C0016972,P014,009,2020,UYU,3450000.0,120,FIXED,15.84,ACTIVE,
L0015521,C0016972,P013,002,2014,UYU,760000.0,24,VARIABLE,18.37,PAID_OFF,2016.0
L0015522,C0016972,P012,036,2022,UYU,89000.0,24,VARIABLE,22.24,PAID_OFF,2024.0
L0015523,C0016977,P012,005,2010,UYU,44000.0,48,FIXED,21.8,PAID_OFF,2014.0
L0015524,C0016977,P013,017,2007,USD,14000.0,60,FIXED,11.38,PAID_OFF,2012.0
L0015525,C0016977,P012,010,2014,UYU,260000.0,48,FIXED,20.71,PAID_OFF,2018.0
L0015526,C0016977,P012,021,2020,UYU,46000.0,60,FIXED,19.53,PAID_OFF,2025.0
L0015527,C0016977,P013,011,2021,UYU,1740000.0,60,VARIABLE,15.05,PAID_OFF,2026.0
L0015528,C0016978,P018,013,2014,USD,230000.0,72,FIXED,12.48,PAID_OFF,2020.0
L0015529,C0016978,P015,013,2012,USD,340000.0,60,VARIABLE,12.35,PAID_OFF,2017.0
L0015530,C0016978,P015,019,2015,UYU,765000.0,60,FIXED,19.73,PAID_OFF,2017.0
L0015531,C0016978,P016,032,2019,UYU,24050000.0,36,VARIABLE,17.27,PAID_OFF,2022.0
L0015532,C0016978,P013,030,2016,USD,135000.0,36,FIXED,11.82,PAID_OFF,2019.0
L0015533,C0016978,P013,019,2017,USD,72000.0,72,FIXED,11.32,PAID_OFF,2023.0
L0015534,C0016978,P016,001,2011,USD,210000.0,12,VARIABLE,10.33,PAID_OFF,2012.0
L0015535,C0016978,P013,017,2018,UYU,1330000.0,72,FIXED,17.0,PAID_OFF,2021.0
L0015536,C0016978,P016,019,2021,USD,640000.0,12,VARIABLE,9.66,PAID_OFF,2022.0
L0015537,C0016978,P018,037,2024,USD,835000.0,48,FIXED,12.12,ACTIVE,
L0015538,C0016982,P013,027,2016,USD,7600.0,36,VARIABLE,13.08,PAID_OFF,2019.0
L0015539,C0016982,P014,027,2019,USD,115000.0,300,FIXED,11.03,ACTIVE,
L0015540,C0016982,P012,024,2017,UYU,64000.0,12,VARIABLE,22.27,PAID_OFF,2018.0
L0015541,C0016984,P012,034,2026,UYU,400000.0,24,VARIABLE,19.07,ACTIVE,
L0015542,C0016990,P012,020,2020,UYU,120000.0,12,FIXED,18.46,PAID_OFF,2021.0
L0015543,C0016990,P012,008,2020,UYU,520000.0,36,FIXED,18.11,PAID_OFF,2023.0
L0015544,C0016990,P013,017,2020,UYU,490000.0,48,FIXED,15.95,PAID_OFF,2024.0
L0015545,C0016990,P012,005,2023,UYU,580000.0,36,VARIABLE,22.28,PAID_OFF,2026.0
L0015546,C0016993,P012,006,2013,UYU,23000.0,24,MIXED,22.09,PAID_OFF,2015.0
L0015547,C0016993,P014,025,2011,UYU,790000.0,240,VARIABLE,15.07,ACTIVE,
L0015548,C0016993,P012,016,2015,UYU,34000.0,48,FIXED,27.19,DEFAULTED,2019.0
L0015549,C0016993,P013,005,2014,UYU,190000.0,48,MIXED,19.17,PAID_OFF,2018.0
L0015550,C0016993,P014,019,2013,USD,37000.0,120,MIXED,10.77,PAID_OFF,2023.0
L0015551,C0016998,P012,013,2020,UYU,210000.0,24,MIXED,19.98,PAID_OFF,2022.0
L0015552,C0016998,P012,005,2020,UYU,2120000.0,48,VARIABLE,17.92,PAID_OFF,2021.0
L0015553,C0016998,P013,036,2020,UYU,985000.0,60,VARIABLE,17.04,PAID_OFF,2025.0
L0015554,C0016998,P012,021,2022,UYU,1250000.0,6,FIXED,23.56,PAID_OFF,2022.0
L0015555,C0016998,P013,033,2026,UYU,3600000.0,48,MIXED,17.38,ACTIVE,
L0015556,C0016998,P014,034,2026,UYU,3830000.0,60,VARIABLE,12.44,ACTIVE,
L0015557,C0017004,P012,014,2018,UYU,74000.0,60,VARIABLE,22.79,PAID_OFF,2023.0
L0015558,C0017004,P012,015,2020,UYU,220000.0,6,FIXED,17.51,PAID_OFF,2020.0
L0015559,C0017004,P013,024,2022,USD,32000.0,36,VARIABLE,10.48,PAID_OFF,2025.0
L0015560,C0017009,P012,037,2019,UYU,190000.0,60,FIXED,21.84,PAID_OFF,2024.0
L0015561,C0017014,P012,017,2020,UYU,285000.0,36,FIXED,19.5,PAID_OFF,2023.0
L0015562,C0017014,P012,016,2012,UYU,515000.0,36,VARIABLE,21.39,PAID_OFF,2015.0
L0015563,C0017014,P013,020,2013,UYU,210000.0,24,VARIABLE,17.31,PAID_OFF,2015.0
L0015564,C0017014,P012,012,2012,UYU,43000.0,12,FIXED,21.15,PAID_OFF,2013.0
L0015565,C0017014,P013,006,2013,UYU,1220000.0,36,VARIABLE,19.56,PAID_OFF,2016.0
L0015566,C0017019,P015,010,2021,USD,14000.0,36,MIXED,11.78,PAID_OFF,2024.0
L0015567,C0017019,P013,019,2022,UYU,495000.0,60,FIXED,18.68,ACTIVE,
L0015568,C0017019,P016,023,2022,UYU,2670000.0,36,VARIABLE,18.65,PAID_OFF,2025.0
L0015569,C0017019,P018,004,2024,UYU,2340000.0,60,FIXED,18.69,ACTIVE,
L0015570,C0017020,P012,017,2026,UYU,285000.0,60,FIXED,24.07,ACTIVE,
L0015571,C0017021,P012,004,2026,UYU,190000.0,18,FIXED,20.78,ACTIVE,
L0015572,C0017022,P015,035,2025,USD,72000.0,84,VARIABLE,12.3,ACTIVE,
L0015573,C0017025,P012,001,2022,UYU,345000.0,24,FIXED,20.76,PAID_OFF,2024.0
L0015574,C0017029,P012,037,2020,UYU,210000.0,36,FIXED,19.8,PAID_OFF,2023.0
L0015575,C0017029,P014,005,2019,UYU,2130000.0,180,MIXED,17.52,ACTIVE,
L0015576,C0017030,P013,012,2005,UYU,510000.0,24,VARIABLE,23.58,PAID_OFF,2007.0
L0015577,C0017031,P012,014,2022,UYU,205000.0,36,FIXED,21.53,PAID_OFF,2025.0
L0015578,C0017037,P012,032,2019,UYU,280000.0,60,FIXED,21.76,PAID_OFF,2024.0
L0015579,C0017043,P012,033,2020,UYU,200000.0,6,FIXED,20.17,PAID_OFF,2021.0
L0015580,C0017047,P014,004,2026,UYU,4780000.0,60,VARIABLE,14.3,ACTIVE,
L0015581,C0017053,P012,012,2019,UYU,280000.0,6,FIXED,22.8,PAID_OFF,2019.0
L0015582,C0017053,P012,009,2019,UYU,165000.0,18,FIXED,21.66,PAID_OFF,2020.0
L0015583,C0017053,P013,026,2020,UYU,355000.0,24,FIXED,16.81,PAID_OFF,2022.0
L0015584,C0017055,P012,001,2021,UYU,390000.0,18,FIXED,18.99,PAID_OFF,2023.0
L0015585,C0017055,P013,037,2021,UYU,2090000.0,60,FIXED,15.2,PAID_OFF,2026.0
L0015586,C0017056,P013,014,2003,UYU,180000.0,24,VARIABLE,40.08,PAID_OFF,2005.0
L0015587,C0017057,P012,001,2026,UYU,88000.0,18,FIXED,22.36,ACTIVE,
L0015588,C0017059,P016,028,2023,USD,84000.0,12,VARIABLE,12.3,PAID_OFF,2024.0
L0015589,C0017065,P012,013,2020,UYU,230000.0,48,FIXED,18.26,PAID_OFF,2024.0
L0015590,C0017065,P012,013,2019,UYU,190000.0,60,FIXED,22.73,PAID_OFF,2024.0
L0015591,C0017065,P013,019,2026,USD,19000.0,48,FIXED,11.64,ACTIVE,
L0015592,C0017066,P014,012,2018,UYU,2120000.0,240,MIXED,17.98,ACTIVE,
L0015593,C0017066,P012,004,2025,UYU,260000.0,36,MIXED,22.28,ACTIVE,
L0015594,C0017070,P012,010,2020,UYU,605000.0,24,MIXED,18.5,PAID_OFF,2022.0
L0015595,C0017070,P013,017,2018,UYU,990000.0,72,FIXED,18.8,PAID_OFF,2024.0
L0015596,C0017070,P012,017,2022,UYU,290000.0,12,FIXED,19.56,PAID_OFF,2023.0
L0015597,C0017073,P012,015,2007,UYU,290000.0,6,VARIABLE,22.28,PAID_OFF,2008.0
L0015598,C0017073,P012,021,2014,UYU,130000.0,12,FIXED,20.67,PAID_OFF,2015.0
L0015599,C0017073,P012,022,2021,UYU,180000.0,36,FIXED,17.29,PAID_OFF,2024.0
L0015600,C0017076,P016,017,2018,USD,57000.0,36,VARIABLE,11.85,PAID_OFF,2021.0
L0015601,C0017076,P016,024,2016,USD,25000.0,36,VARIABLE,10.51,PAID_OFF,2019.0
L0015602,C0017076,P018,019,2019,USD,125000.0,72,MIXED,11.89,PAID_OFF,2025.0
L0015603,C0017076,P015,015,2026,USD,27000.0,36,MIXED,12.33,ACTIVE,
L0015604,C0017076,P016,015,2026,UYU,1860000.0,36,MIXED,14.74,PAID_OFF,2026.0
L0015605,C0017077,P014,028,2026,USD,84000.0,240,VARIABLE,10.58,ACTIVE,
L0015606,C0017080,P012,017,2014,UYU,93000.0,12,FIXED,20.18,PAID_OFF,2015.0
L0015607,C0017082,P014,012,2012,UYU,855000.0,180,FIXED,16.89,ACTIVE,
L0015608,C0017088,P012,003,2008,UYU,175000.0,36,VARIABLE,23.28,DEFAULTED,2011.0
L0015609,C0017088,P013,008,2007,UYU,355000.0,36,FIXED,18.92,PAID_OFF,2010.0
L0015610,C0017088,P014,015,2009,UYU,2860000.0,300,MIXED,15.49,ACTIVE,
L0015611,C0017092,P013,013,2019,UYU,425000.0,72,FIXED,19.4,PAID_OFF,2021.0
L0015612,C0017095,P012,028,2016,UYU,255000.0,24,FIXED,23.47,PAID_OFF,2018.0
L0015613,C0017100,P013,019,2016,UYU,810000.0,36,FIXED,21.37,PAID_OFF,2017.0
L0015614,C0017100,P012,019,2019,UYU,230000.0,60,VARIABLE,22.16,PAID_OFF,2024.0
L0015615,C0017100,P013,008,2025,UYU,1300000.0,48,VARIABLE,17.72,ACTIVE,
L0015616,C0017103,P016,027,2020,USD,330000.0,12,MIXED,11.11,PAID_OFF,2021.0
L0015617,C0017103,P016,005,2020,USD,92000.0,12,VARIABLE,9.53,PAID_OFF,2021.0
L0015618,C0017103,P018,002,2020,UYU,2700000.0,84,FIXED,16.75,ACTIVE,
L0015619,C0017103,P015,009,2017,USD,170000.0,24,MIXED,11.34,PAID_OFF,2019.0
L0015620,C0017103,P018,035,2019,USD,195000.0,24,FIXED,10.91,PAID_OFF,2021.0
L0015621,C0017103,P018,025,2018,UYU,1260000.0,72,VARIABLE,18.6,PAID_OFF,2024.0
L0015622,C0017103,P015,009,2016,UYU,2900000.0,48,FIXED,23.14,PAID_OFF,2020.0
L0015623,C0017104,P012,018,2010,UYU,66000.0,12,FIXED,21.04,PAID_OFF,2011.0
L0015624,C0017104,P012,026,2021,UYU,27000.0,60,FIXED,21.49,PAID_OFF,2026.0
L0015625,C0017104,P013,002,2022,USD,17000.0,48,VARIABLE,12.6,PAID_OFF,2026.0
L0015626,C0017108,P013,017,2024,UYU,2630000.0,72,MIXED,19.15,ACTIVE,
L0015627,C0017108,P012,025,2026,UYU,670000.0,60,FIXED,21.01,ACTIVE,
L0015628,C0017112,P013,022,2026,USD,38000.0,48,VARIABLE,10.9,ACTIVE,
L0015629,C0017113,P012,012,2023,UYU,225000.0,12,FIXED,24.66,PAID_OFF,2024.0
L0015630,C0017114,P013,026,2019,UYU,935000.0,60,FIXED,17.89,PAID_OFF,2024.0
L0015631,C0017114,P012,010,2022,UYU,140000.0,48,FIXED,23.01,PAID_OFF,2026.0
L0015632,C0017114,P012,025,2026,UYU,115000.0,18,FIXED,20.13,ACTIVE,
L0015633,C0017118,P014,031,2019,UYU,4650000.0,180,VARIABLE,16.46,ACTIVE,
L0015634,C0017118,P012,015,2019,UYU,28000.0,12,VARIABLE,21.73,PAID_OFF,2020.0
L0015635,C0017118,P013,035,2020,USD,10000.0,48,FIXED,13.03,PAID_OFF,2024.0
L0015636,C0017118,P012,031,2022,UYU,65000.0,6,VARIABLE,20.23,PAID_OFF,2023.0
L0015637,C0017124,P012,014,2010,UYU,265000.0,36,VARIABLE,21.14,PAID_OFF,2013.0
L0015638,C0017125,P013,010,2009,UYU,510000.0,24,FIXED,18.51,PAID_OFF,2011.0
L0015639,C0017125,P013,029,2023,UYU,2500000.0,60,FIXED,16.9,ACTIVE,
L0015640,C0017130,P012,036,2020,UYU,490000.0,60,FIXED,20.94,PAID_OFF,2025.0
L0015641,C0017130,P013,001,2022,USD,33000.0,36,FIXED,11.34,PAID_OFF,2025.0
L0015642,C0017130,P013,003,2023,UYU,2700000.0,60,FIXED,17.52,ACTIVE,
L0015643,C0017130,P012,017,2024,UYU,445000.0,48,MIXED,22.96,ACTIVE,
L0015644,C0017132,P012,018,2025,UYU,725000.0,36,FIXED,19.96,ACTIVE,
L0015645,C0017135,P012,029,2020,UYU,325000.0,48,FIXED,19.44,PAID_OFF,2024.0
L0015646,C0017135,P013,016,2021,UYU,1460000.0,60,VARIABLE,15.9,PAID_OFF,2024.0
L0015647,C0017136,P014,017,2019,USD,52000.0,60,VARIABLE,9.91,PAID_OFF,2024.0
L0015648,C0017136,P012,022,2017,UYU,630000.0,6,FIXED,22.43,PAID_OFF,2017.0
L0015649,C0017137,P016,016,2024,USD,95000.0,12,VARIABLE,12.27,PAID_OFF,2025.0
L0015650,C0017137,P017,028,2024,UYU,880000.0,48,MIXED,17.15,ACTIVE,
L0015651,C0017142,P012,012,2011,UYU,61000.0,36,MIXED,22.43,PAID_OFF,2014.0
L0015652,C0017142,P012,019,2007,UYU,63000.0,48,FIXED,23.13,PAID_OFF,2011.0
L0015653,C0017142,P014,012,2014,UYU,2010000.0,240,MIXED,18.16,ACTIVE,
L0015654,C0017142,P012,004,1998,UYU,27000.0,36,FIXED,40.42,PAID_OFF,2001.0
L0015655,C0017142,P014,002,2018,UYU,2290000.0,180,MIXED,17.97,ACTIVE,
L0015656,C0017142,P012,009,2011,UYU,380000.0,12,FIXED,18.19,PAID_OFF,2012.0
L0015657,C0017142,P012,003,2020,UYU,105000.0,24,FIXED,19.95,PAID_OFF,2022.0
L0015658,C0017142,P012,020,2025,UYU,320000.0,12,FIXED,20.0,PAID_OFF,2026.0
L0015659,C0017144,P012,017,2014,UYU,215000.0,36,FIXED,21.37,PAID_OFF,2017.0
L0015660,C0017144,P012,017,2012,UYU,215000.0,24,FIXED,20.35,PAID_OFF,2013.0
L0015661,C0017144,P013,033,2017,UYU,625000.0,24,FIXED,19.84,PAID_OFF,2019.0
L0015662,C0017144,P012,007,2021,UYU,570000.0,12,FIXED,18.29,PAID_OFF,2022.0
L0015663,C0017144,P012,017,2023,UYU,140000.0,24,FIXED,21.63,PAID_OFF,2025.0
L0015664,C0017144,P013,004,2025,USD,38000.0,36,VARIABLE,10.84,PAID_OFF,2026.0
L0015665,C0017147,P012,012,2019,UYU,345000.0,12,FIXED,23.0,PAID_OFF,2020.0
L0015666,C0017151,P012,015,2014,UYU,43000.0,48,FIXED,23.62,PAID_OFF,2018.0
L0015667,C0017151,P012,003,2026,UYU,435000.0,24,FIXED,19.78,ACTIVE,
L0015668,C0017152,P012,015,2023,UYU,295000.0,60,FIXED,24.32,ACTIVE,
L0015669,C0017156,P012,007,2020,UYU,91000.0,24,VARIABLE,20.01,PAID_OFF,2022.0
L0015670,C0017156,P012,017,2020,UYU,185000.0,18,FIXED,19.46,PAID_OFF,2022.0
L0015671,C0017157,P012,019,2016,UYU,200000.0,60,FIXED,23.03,PAID_OFF,2021.0
L0015672,C0017157,P014,022,2014,UYU,2650000.0,300,VARIABLE,18.86,ACTIVE,
L0015673,C0017157,P012,011,2015,UYU,155000.0,18,FIXED,22.5,PAID_OFF,2016.0
L0015674,C0017157,P013,026,2013,USD,14000.0,24,VARIABLE,10.75,PAID_OFF,2014.0
L0015675,C0017160,P012,034,2018,UYU,170000.0,60,FIXED,22.54,PAID_OFF,2023.0
L0015676,C0017161,P012,005,1989,UYU,36000.0,18,FIXED,55.29,PAID_OFF,1991.0
L0015677,C0017163,P013,029,2019,UYU,290000.0,36,MIXED,16.71,PAID_OFF,2022.0
L0015678,C0017163,P012,020,2010,UYU,80000.0,36,MIXED,20.9,PAID_OFF,2012.0
L0015679,C0017163,P012,019,2021,UYU,105000.0,12,FIXED,20.33,PAID_OFF,2022.0
L0015680,C0017166,P013,020,2020,UYU,1570000.0,48,FIXED,19.23,PAID_OFF,2024.0
L0015681,C0017170,P012,036,2019,UYU,215000.0,6,FIXED,21.51,PAID_OFF,2019.0
L0015682,C0017170,P013,032,2020,UYU,895000.0,36,FIXED,14.97,PAID_OFF,2023.0
L0015683,C0017170,P013,031,2017,UYU,950000.0,72,MIXED,21.21,PAID_OFF,2023.0
L0015684,C0017170,P012,022,2019,UYU,255000.0,24,FIXED,22.19,PAID_OFF,2021.0
L0015685,C0017170,P012,031,2018,UYU,1100000.0,60,MIXED,19.96,PAID_OFF,2023.0
L0015686,C0017170,P013,022,2018,UYU,680000.0,72,FIXED,16.69,PAID_OFF,2024.0
L0015687,C0017170,P012,030,2026,UYU,295000.0,36,FIXED,19.88,ACTIVE,
L0015688,C0017173,P013,004,2025,UYU,925000.0,60,FIXED,15.71,ACTIVE,
L0015689,C0017177,P014,014,2025,USD,165000.0,120,MIXED,11.64,ACTIVE,
