loan_id,year_month,outstanding_balance,current_interest_rate,scheduled_payment,actual_payment,days_past_due,delinquency_status,arrears_amount
L0000037,2026-01,2655814.22,49.05,216525.92,1076247.8,18,DPD_1_30,131975.59
L0000037,2026-02,0.0,49.05,194072.78,2762792.03,0,CURRENT,0.0
L0000040,2022-08,25000.0,22.68,0.0,0.0,0,CURRENT,0.0
L0000040,2022-09,24167.14,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2022-10,23318.53,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2022-11,22453.89,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2022-12,21572.9,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2023-01,20675.26,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2023-02,19760.66,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2023-03,18828.77,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2023-04,17879.27,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2023-05,16911.83,22.68,1305.36,1305.36,0,CURRENT,0.0
L0000040,2023-06,15078.27,22.68,1305.36,2153.2,0,CURRENT,0.0
L0000040,2023-07,14127.37,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2023-08,13158.51,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2023-09,12171.33,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2023-10,11165.5,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2023-11,10140.65,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2023-12,9096.44,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2024-01,8032.49,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2024-02,6948.43,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2024-03,5843.88,22.68,1235.87,1235.87,0,CURRENT,0.0
L0000040,2024-04,4905.26,22.68,1235.87,1049.07,10,DPD_1_30,186.8
L0000040,2024-05,3642.42,22.68,1284.8,1355.55,11,DPD_1_30,116.06
L0000040,2024-06,2349.99,22.68,1260.32,1361.27,10,DPD_1_30,15.11
L0000040,2024-07,1179.47,22.68,1208.41,1214.94,11,DPD_1_30,8.58
L0000040,2024-08,129.6,22.68,1068.18,1072.16,11,DPD_1_30,4.6
L0000040,2024-09,127.05,22.68,2.45,5.0,10,DPD_1_30,2.05
L0000040,2024-10,125.17,22.68,2.36,4.25,11,DPD_1_30,0.17
L0000040,2024-11,125.01,22.68,2.36,2.53,10,DPD_1_30,0.01
L0000040,2024-12,125.0,22.68,2.36,2.37,0,CURRENT,0.0
L0000040,2025-01,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-02,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-03,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-04,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-05,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-06,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-07,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-08,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-09,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-10,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-11,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2025-12,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-01,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-02,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-03,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-04,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-05,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-06,125.0,22.68,2.36,2.36,0,CURRENT,0.0
L0000040,2026-07,127.36,22.68,127.36,0.0,11,DPD_1_30,127.36
L0000040,2026-08,129.72,22.68,2.36,0.0,42,DPD_31_60,129.72
L0000040,2026-09,132.09,22.68,2.36,0.0,72,DPD_61_90,132.09
L0000040,2026-10,134.45,22.68,2.36,0.0,103,DPD_90_PLUS,134.45
L0000040,2026-11,136.81,22.68,2.36,0.0,133,DPD_90_PLUS,136.81
L0000040,2026-12,139.18,22.68,2.36,0.0,164,DPD_90_PLUS,139.17
L0000041,2023-06,99000.0,10.3,0.0,0.0,0,CURRENT,0.0
L0000041,2023-07,97731.65,10.3,2118.1,2118.1,0,CURRENT,0.0
L0000041,2023-08,98570.51,10.3,2118.1,0.0,6,DPD_1_30,2118.1
L0000041,2023-09,99409.38,10.3,2146.19,0.0,36,DPD_31_60,4264.29
L0000041,2023-10,95730.9,10.3,2175.29,4517.34,6,DPD_1_30,1922.24
L0000041,2023-11,94400.48,10.3,2147.08,2147.08,5,DPD_1_30,1922.24
L0000041,2023-12,93758.36,10.3,2146.94,1447.31,36,DPD_31_60,2621.88
L0000041,2024-01,92397.98,10.3,2158.23,2158.23,37,DPD_31_60,2621.88
L0000041,2024-02,91429.9,10.3,2158.41,1754.31,35,DPD_31_60,3025.98
L0000041,2024-03,90039.58,10.3,2168.35,2168.35,35,DPD_31_60,3025.98
L0000041,2024-04,90805.74,10.3,2168.55,0.0,65,DPD_61_90,5194.53
L0000041,2024-05,89368.74,10.3,2203.16,2203.16,67,DPD_61_90,5194.53
L0000041,2024-06,90111.17,10.1429,2196.81,0.0,97,DPD_90_PLUS,7391.33
L0000041,2024-07,90853.6,10.1429,2233.79,0.0,128,DPD_90_PLUS,9625.12
L0000041,2024-08,89323.66,10.1429,2272.37,2272.37,128,DPD_90_PLUS,9625.12
L0000041,2024-09,88949.78,10.1429,2273.0,1103.58,128,DPD_90_PLUS,10794.54
L0000041,2024-10,89264.84,10.1429,2295.1,408.56,159,DPD_90_PLUS,12681.08
L0000041,2024-11,87650.96,10.1429,2337.28,2337.28,158,DPD_90_PLUS,12681.08
L0000041,2024-12,86568.93,10.1429,2337.81,1791.94,159,DPD_90_PLUS,13226.94
L0000041,2025-01,85598.16,10.1429,2347.98,1669.95,190,DPD_90_PLUS,13904.97
L0000041,2025-02,72131.73,10.1429,2353.74,14153.36,3,DPD_1_30,2105.35
L0000041,2025-03,71183.45,10.1429,2119.85,1554.26,34,DPD_31_60,2670.94
L0000041,2025-04,68030.13,10.1429,2131.88,3749.87,5,DPD_1_30,1052.95
L0000041,2025-05,66746.91,10.1429,2100.63,1858.24,6,DPD_1_30,1295.35
L0000041,2025-06,65857.39,9.9479,2102.16,1442.85,5,DPD_1_30,1954.66
L0000041,2025-07,64289.64,9.9479,2110.34,2110.34,6,DPD_1_30,1954.66
L0000041,2025-08,64819.39,9.9479,2110.96,0.0,37,DPD_31_60,4065.62
L0000041,2025-09,59872.12,9.9479,2164.52,5477.02,5,DPD_1_30,753.12
L0000041,2025-10,60368.45,9.9479,2081.24,0.0,36,DPD_31_60,2834.36
L0000041,2025-11,58726.96,9.9479,2137.83,2137.83,36,DPD_31_60,2834.36
L0000041,2025-12,58141.58,9.9479,2137.83,1068.11,36,DPD_31_60,3904.08
L0000041,2026-01,58618.53,9.9479,2174.05,0.0,67,DPD_61_90,6078.14
L0000041,2026-02,56855.36,9.9479,2240.13,2240.13,65,DPD_61_90,6078.14
L0000041,2026-03,55073.68,9.9479,2245.02,2245.02,65,DPD_61_90,6078.14
L0000041,2026-04,53276.5,9.9479,2245.95,2245.95,64,DPD_61_90,6078.14
L0000041,2026-05,53710.59,9.9479,2247.16,0.0,95,DPD_90_PLUS,8325.3
L0000041,2026-06,54137.36,9.78,2323.7,0.0,125,DPD_90_PLUS,10648.99
L0000041,2026-07,52153.1,9.78,2411.04,2411.04,128,DPD_90_PLUS,10648.99
L0000041,2026-08,50151.21,9.78,2412.79,2412.79,128,DPD_90_PLUS,10648.99
L0000041,2026-09,48131.42,9.78,2414.67,2414.67,128,DPD_90_PLUS,10648.99
L0000041,2026-10,46093.45,9.78,2416.71,2416.71,128,DPD_90_PLUS,10648.99
L0000041,2026-11,46455.98,9.78,2419.33,0.0,158,DPD_90_PLUS,13068.32
L0000041,2026-12,31213.58,9.78,2536.62,15604.93,0,CURRENT,0.0
L0000043,2023-12,99000.0,22.41,0.0,0.0,0,CURRENT,0.0
L0000043,2024-01,94322.0,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-02,89556.63,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-03,84702.27,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-04,79757.26,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-05,74719.9,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-06,69588.46,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-07,64361.2,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-08,59036.32,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-09,53611.99,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-10,48086.37,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-11,42457.55,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2024-12,36723.62,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2025-01,30882.6,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2025-02,24932.51,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2025-03,18871.3,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2025-04,12696.89,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2025-05,6407.17,22.41,6526.83,6526.83,0,CURRENT,0.0
L0000043,2025-06,495.0,22.41,6031.83,6031.83,0,CURRENT,0.0
L0000043,2025-07,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2025-08,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2025-09,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2025-10,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2025-11,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2025-12,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-01,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-02,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-03,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-04,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-05,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-06,495.0,22.41,9.24,9.24,0,CURRENT,0.0
L0000043,2026-07,504.24,22.41,504.24,0.0,15,DPD_1_30,504.24
L0000043,2026-08,513.49,22.41,9.24,0.0,46,DPD_31_60,513.49
L0000043,2026-09,522.73,22.41,9.24,0.0,76,DPD_61_90,522.73
L0000043,2026-10,531.98,22.41,9.24,0.0,107,DPD_90_PLUS,531.98
L0000043,2026-11,541.22,22.41,9.24,0.0,137,DPD_90_PLUS,541.22
L0000043,2026-12,550.46,22.41,9.24,0.0,168,DPD_90_PLUS,550.46
L0000044,2021-01,162702.21,18.275,7625.15,7625.15,0,CURRENT,0.0
L0000044,2021-02,157554.88,18.275,7625.15,7625.15,0,CURRENT,0.0
L0000044,2021-03,152338.75,18.45,7638.54,7638.54,0,CURRENT,0.0
L0000044,2021-04,147042.42,18.45,7638.54,7638.54,0,CURRENT,0.0
L0000044,2021-05,144378.95,18.45,7638.54,4924.24,10,DPD_1_30,2714.3
L0000044,2021-06,136323.75,18.45,7784.89,10275.03,9,DPD_1_30,224.17
L0000044,2021-07,130620.26,18.45,7645.24,7799.47,10,DPD_1_30,69.94
L0000044,2021-08,124992.32,18.45,7636.23,7636.23,10,DPD_1_30,69.94
L0000044,2021-09,119248.59,19.325,7688.66,7756.62,9,DPD_1_30,1.97
L0000044,2021-10,113482.94,19.325,7684.28,7686.04,10,DPD_1_30,0.21
L0000044,2021-11,107626.16,19.325,7684.16,7684.34,9,DPD_1_30,0.04
L0000044,2021-12,101675.24,19.325,7684.15,7684.15,10,DPD_1_30,0.04
L0000044,2022-01,95628.48,19.325,7684.15,7684.15,10,DPD_1_30,0.04
L0000044,2022-02,89484.34,19.325,7684.15,7684.16,7,DPD_1_30,0.02
L0000044,2022-03,83265.39,20.0833,7716.57,7716.57,10,DPD_1_30,0.02
L0000044,2022-04,76942.35,20.0833,7716.57,7716.58,9,DPD_1_30,0.01
L0000044,2022-05,70513.5,20.0833,7716.57,7716.57,10,DPD_1_30,0.01
L0000044,2022-06,63977.04,20.0833,7716.57,7716.58,9,DPD_1_30,0.01
L0000044,2022-07,57331.2,20.0833,7716.57,7716.57,0,CURRENT,0.0
L0000044,2022-08,50574.13,20.0833,7716.57,7716.57,0,CURRENT,0.0
L0000044,2022-09,43713.04,20.6083,7729.63,7729.63,0,CURRENT,0.0
L0000044,2022-10,36734.12,20.6083,7729.63,7729.63,0,CURRENT,0.0
L0000044,2022-11,29635.34,20.6083,7729.63,7729.63,0,CURRENT,0.0
L0000044,2022-12,22414.65,20.6083,7729.63,7729.63,0,CURRENT,0.0
L0000044,2023-01,15069.96,20.6083,7729.63,7729.63,0,CURRENT,0.0
L0000044,2023-02,7599.13,20.6083,7729.63,7729.63,0,CURRENT,0.0
L0000044,2023-03,0.0,20.7833,7730.74,7730.74,0,CURRENT,0.0
L0000045,2024-06,8650000.0,15.54,0.0,0.0,0,CURRENT,0.0
L0000045,2024-07,8553774.62,15.54,208242.88,208242.88,0,CURRENT,0.0
L0000045,2024-08,8533683.7,15.54,208242.88,130862.3,15,DPD_1_30,77380.58
L0000045,2024-09,8434046.47,15.54,210148.44,210148.44,14,DPD_1_30,77380.58
L0000045,2024-10,8543267.37,15.54,210148.44,0.0,45,DPD_31_60,287529.01
L0000045,2024-11,8652488.27,15.54,212693.67,0.0,75,DPD_61_90,500222.69
L0000045,2024-12,8546373.67,15.54,215335.51,215335.51,76,DPD_61_90,500222.69
L0000045,2025-01,8537889.51,15.54,215335.51,116330.87,76,DPD_61_90,599227.32
L0000045,2025-02,8644801.32,15.54,216260.07,0.0,104,DPD_90_PLUS,815487.39
L0000045,2025-03,8751713.13,15.54,219162.91,0.0,135,DPD_90_PLUS,1034650.3
L0000045,2025-04,8662208.52,15.54,222183.89,196416.43,135,DPD_90_PLUS,1060417.76
L0000045,2025-05,8767780.35,15.54,222505.93,0.0,166,DPD_90_PLUS,1282923.7
L0000045,2025-06,8724650.18,15.0254,223604.89,145206.16,196,DPD_90_PLUS,1361322.43
L0000045,2025-07,8825926.75,15.0254,225211.01,0.0,227,DPD_90_PLUS,1586533.44
L0000045,2025-08,7318130.98,15.0254,228715.49,1609072.34,15,DPD_1_30,206176.59
L0000045,2025-09,7257952.59,15.0254,207984.59,150824.14,45,DPD_31_60,263337.04
L0000045,2025-10,7138389.64,15.0254,209306.09,209306.09,45,DPD_31_60,263337.04
L0000045,2025-11,7226647.02,15.0254,209332.89,0.0,75,DPD_61_90,472669.93
L0000045,2025-12,7101912.92,15.0254,212991.48,212991.48,76,DPD_61_90,472669.93
L0000045,2026-01,7065143.41,15.0254,213037.18,123483.67,76,DPD_61_90,562223.44
L0000045,2026-02,6622584.51,15.0254,215417.8,528642.67,43,DPD_31_60,248998.57
L0000045,2026-03,6603501.1,15.0254,208736.64,100928.12,43,DPD_31_60,356807.09
L0000045,2026-04,6684925.33,15.0254,211775.43,0.0,73,DPD_61_90,568582.52
L0000045,2026-05,6622357.86,15.0254,216107.31,143991.71,104,DPD_90_PLUS,640698.11
L0000045,2026-06,6485253.84,14.7817,215664.45,215664.45,75,DPD_61_90,640698.11
L0000045,2026-07,6346324.55,14.7817,215876.41,215876.41,76,DPD_61_90,640698.11
L0000045,2026-08,6205486.41,14.7817,216179.6,216179.6,76,DPD_61_90,640698.11
L0000045,2026-09,6279168.82,14.7817,216402.27,0.0,106,DPD_90_PLUS,857100.39
L0000045,2026-10,5385559.61,14.7817,221691.74,967291.63,15,DPD_1_30,111500.5
L0000045,2026-11,5247235.94,14.7817,204663.29,204663.29,14,DPD_1_30,111500.5
L0000045,2026-12,4995707.89,14.7817,204663.29,316163.79,0,CURRENT,0.0
L0000046,2021-01,42210.27,17.86,2069.26,105098.8,54,DPD_31_60,40161.39
L0000046,2021-02,13166.69,17.86,597.43,29641.01,82,DPD_61_90,11117.81
L0000046,2021-03,13322.97,17.86,156.28,0.0,113,DPD_90_PLUS,11274.09
L0000046,2021-04,13479.24,17.86,156.28,0.0,143,DPD_90_PLUS,11430.36
L0000046,2021-05,13635.52,17.86,156.28,0.0,174,DPD_90_PLUS,11586.64
L0000046,2021-06,13791.79,17.86,156.28,0.0,204,DPD_90_PLUS,11742.91
L0000046,2021-07,13948.07,17.86,156.28,0.0,235,DPD_90_PLUS,11899.19
L0000046,2021-08,14104.34,17.86,156.28,0.0,266,DPD_90_PLUS,12055.46
L0000046,2021-09,14260.62,17.86,156.28,0.0,296,DPD_90_PLUS,12211.74
L0000046,2021-10,14416.89,17.86,156.28,0.0,327,DPD_90_PLUS,12368.01
L0000046,2021-11,14573.17,17.86,156.28,0.0,357,DPD_90_PLUS,12524.29
L0000046,2021-12,14729.44,17.86,156.28,0.0,388,DPD_90_PLUS,12680.56
L0000046,2022-01,14885.72,17.86,156.28,0.0,419,DPD_90_PLUS,12836.84
L0000046,2022-02,15041.99,17.86,156.28,0.0,447,DPD_90_PLUS,12993.11
L0000046,2022-03,15198.27,17.86,156.28,0.0,478,DPD_90_PLUS,13149.39
L0000046,2022-04,15354.54,17.86,156.28,0.0,508,DPD_90_PLUS,13305.66
L0000046,2022-05,15510.82,17.86,156.28,0.0,539,DPD_90_PLUS,13461.94
L0000046,2022-06,15667.09,17.86,156.28,0.0,569,DPD_90_PLUS,13618.21
L0000046,2022-07,15823.37,17.86,156.28,0.0,600,DPD_90_PLUS,13774.49
L0000046,2022-08,15979.64,17.86,156.28,0.0,631,DPD_90_PLUS,13930.76
L0000046,2022-09,16135.92,17.86,156.28,0.0,661,DPD_90_PLUS,14087.04
L0000046,2022-10,16292.19,17.86,156.28,0.0,692,DPD_90_PLUS,14243.31
L0000046,2022-11,16448.47,17.86,156.28,0.0,722,DPD_90_PLUS,14399.59
L0000046,2022-12,16604.74,17.86,156.28,0.0,753,DPD_90_PLUS,14555.86
L0000046,2023-01,16761.02,17.86,156.28,0.0,784,DPD_90_PLUS,14712.14
L0000046,2023-02,16917.29,17.86,156.28,0.0,812,DPD_90_PLUS,14868.41
L0000046,2023-03,17073.57,17.86,156.28,0.0,843,DPD_90_PLUS,15024.69
L0000046,2023-04,17229.84,17.86,156.28,0.0,873,DPD_90_PLUS,15180.96
L0000046,2023-05,17386.12,17.86,156.28,0.0,904,DPD_90_PLUS,15337.24
L0000046,2023-06,17542.39,17.86,156.28,0.0,934,DPD_90_PLUS,15493.51
L0000046,2023-07,17698.67,17.86,156.28,0.0,965,DPD_90_PLUS,15649.79
L0000046,2023-08,17854.94,17.86,156.28,0.0,996,DPD_90_PLUS,15806.06
L0000046,2023-09,18011.22,17.86,156.28,0.0,1026,DPD_90_PLUS,15962.34
L0000046,2023-10,18167.49,17.86,156.28,0.0,1057,DPD_90_PLUS,16118.61
L0000046,2023-11,18323.77,17.86,156.28,0.0,1087,DPD_90_PLUS,16274.89
L0000046,2023-12,18480.04,17.86,156.28,0.0,1118,DPD_90_PLUS,16431.16
L0000046,2024-01,18636.32,17.86,156.28,0.0,1149,DPD_90_PLUS,16587.44
L0000046,2024-02,18792.59,17.86,156.28,0.0,1178,DPD_90_PLUS,16743.71
L0000046,2024-03,18948.87,17.86,156.28,0.0,1209,DPD_90_PLUS,16899.99
L0000046,2024-04,19105.14,17.86,156.28,0.0,1239,DPD_90_PLUS,17056.26
L0000046,2024-05,19261.42,17.86,156.28,0.0,1270,DPD_90_PLUS,17212.54
L0000046,2024-06,19417.69,17.86,156.28,0.0,1300,DPD_90_PLUS,17368.81
L0000046,2024-07,19573.97,17.86,156.28,0.0,1331,DPD_90_PLUS,17525.09
L0000046,2024-08,19730.24,17.86,156.28,0.0,1362,DPD_90_PLUS,17681.36
L0000046,2024-09,19886.52,17.86,156.28,0.0,1392,DPD_90_PLUS,17837.64
L0000046,2024-10,20042.79,17.86,156.28,0.0,1423,DPD_90_PLUS,17993.91
L0000046,2024-11,20199.07,17.86,156.28,0.0,1453,DPD_90_PLUS,18150.19
L0000046,2024-12,20355.34,17.86,156.28,0.0,1484,DPD_90_PLUS,18306.46
L0000046,2025-01,20511.62,17.86,156.28,0.0,1515,DPD_90_PLUS,18462.74
L0000046,2025-02,20667.89,17.86,156.28,0.0,1543,DPD_90_PLUS,18619.01
L0000046,2025-03,20824.17,17.86,156.28,0.0,1574,DPD_90_PLUS,18775.29
L0000046,2025-04,20980.44,17.86,156.28,0.0,1604,DPD_90_PLUS,18931.56
L0000046,2025-05,21136.72,17.86,156.28,0.0,1635,DPD_90_PLUS,19087.84
L0000046,2025-06,21292.99,17.86,156.28,0.0,1665,DPD_90_PLUS,19244.11
L0000046,2025-07,21449.27,17.86,156.28,0.0,1696,DPD_90_PLUS,19400.39
L0000046,2025-08,21605.54,17.86,156.28,0.0,1727,DPD_90_PLUS,19556.66
L0000046,2025-09,21761.82,17.86,156.28,0.0,1757,DPD_90_PLUS,19712.94
L0000046,2025-10,21918.09,17.86,156.28,0.0,1788,DPD_90_PLUS,19869.21
L0000046,2025-11,22074.37,17.86,156.28,0.0,1818,DPD_90_PLUS,20025.49
L0000046,2025-12,22230.64,17.86,156.28,0.0,1849,DPD_90_PLUS,20181.76
L0000046,2026-01,22386.92,17.86,156.28,0.0,1880,DPD_90_PLUS,20338.04
L0000046,2026-02,22543.19,17.86,156.28,0.0,1908,DPD_90_PLUS,20494.31
L0000046,2026-03,22699.47,17.86,156.28,0.0,1939,DPD_90_PLUS,20650.59
L0000046,2026-04,22855.74,17.86,156.28,0.0,1969,DPD_90_PLUS,20806.86
L0000046,2026-05,23012.02,17.86,156.28,0.0,2000,DPD_90_PLUS,20963.14
L0000046,2026-06,23168.29,17.86,156.28,0.0,2030,DPD_90_PLUS,21119.41
L0000046,2026-07,23324.57,17.86,2205.16,0.0,2061,DPD_90_PLUS,23324.57
L0000046,2026-08,23480.84,17.86,156.28,0.0,2092,DPD_90_PLUS,23480.84
L0000046,2026-09,23637.12,17.86,156.28,0.0,2122,DPD_90_PLUS,23637.12
L0000046,2026-10,23793.39,17.86,156.28,0.0,2153,DPD_90_PLUS,23793.39
L0000046,2026-11,23949.67,17.86,156.28,0.0,2183,DPD_90_PLUS,23949.67
L0000046,2026-12,24105.94,17.86,156.28,0.0,2214,DPD_90_PLUS,24105.94
L0000047,2021-01,356219.6,18.13,15392.5,8489.14,25,DPD_1_30,6903.35
L0000047,2021-02,343472.19,18.13,15696.69,18129.3,22,DPD_1_30,4470.75
L0000047,2021-03,333075.18,18.13,15586.3,15586.3,25,DPD_1_30,4470.75
L0000047,2021-04,320713.91,18.13,15586.3,17393.48,24,DPD_1_30,2663.58
L0000047,2021-05,325559.37,18.13,15498.97,0.0,55,DPD_31_60,18162.55
L0000047,2021-06,299818.81,18.13,16031.51,30586.01,24,DPD_1_30,3608.05
L0000047,2021-07,288819.93,18.13,15528.64,15528.64,25,DPD_1_30,3608.05
L0000047,2021-08,274627.07,18.13,15528.64,18556.45,25,DPD_1_30,580.24
L0000047,2021-09,263082.3,18.13,15359.3,15693.94,24,DPD_1_30,245.61
L0000047,2021-10,251526.2,18.13,15339.79,15530.84,25,DPD_1_30,54.56
L0000047,2021-11,248323.41,18.13,15328.15,7002.93,24,DPD_1_30,8379.79
L0000047,2021-12,228746.47,18.13,15859.86,23328.69,25,DPD_1_30,910.95
L0000047,2022-01,216323.71,18.13,15358.39,15878.74,25,DPD_1_30,390.61
L0000047,2022-02,203898.93,18.13,15321.54,15693.07,22,DPD_1_30,19.08
L0000047,2022-03,191670.29,18.13,15293.67,15309.21,25,DPD_1_30,3.54
L0000047,2022-04,179270.88,18.13,15292.43,15295.23,24,DPD_1_30,0.74
L0000047,2022-05,166686.77,18.13,15292.19,15292.59,25,DPD_1_30,0.34
L0000047,2022-06,165589.24,18.13,15292.16,3615.89,24,DPD_1_30,11676.61
L0000047,2022-07,151638.76,18.13,16452.26,16452.26,25,DPD_1_30,11676.61
L0000047,2022-08,127079.92,18.13,16452.26,26849.84,25,DPD_1_30,1279.02
L0000047,2022-09,113791.93,18.13,15207.96,15207.96,24,DPD_1_30,1279.02
L0000047,2022-10,100303.17,18.13,15207.96,15207.96,25,DPD_1_30,1279.02
L0000047,2022-11,86047.21,18.13,15207.96,15771.38,24,DPD_1_30,715.61
L0000047,2022-12,71660.69,18.13,15109.03,15686.55,25,DPD_1_30,138.09
L0000047,2023-01,57656.33,18.13,14988.24,15087.03,25,DPD_1_30,39.29
L0000047,2023-02,58527.42,18.13,14962.6,0.0,53,DPD_31_60,15001.88
L0000047,2023-03,32280.52,18.13,19802.41,27118.0,25,DPD_1_30,7686.29
L0000047,2023-04,16261.27,18.13,16506.95,16506.95,24,DPD_1_30,7686.29
L0000047,2023-05,4871.37,18.13,8820.66,11635.58,25,DPD_1_30,4871.37
L0000047,2023-06,4871.37,18.13,73.6,73.6,55,DPD_31_60,4871.37
L0000047,2023-07,0.0,18.13,72.49,4943.85,0,CURRENT,0.0
L0000048,2023-11,160000.0,22.46,0.0,0.0,0,CURRENT,0.0
L0000048,2023-12,152442.37,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-01,144743.29,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-02,136900.11,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-03,128910.13,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-04,120770.6,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-05,112478.73,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-06,104031.66,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-07,95426.5,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-08,86660.27,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-09,77729.96,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-10,68632.52,22.46,10552.29,10552.29,0,CURRENT,0.0
L0000048,2024-11,69917.09,22.46,10552.29,0.0,25,DPD_1_30,10552.29
L0000048,2024-12,53729.73,22.46,12199.66,17471.93,26,DPD_1_30,5280.03
L0000048,2025-01,43378.58,22.46,11356.79,11356.79,26,DPD_1_30,5280.03
L0000048,2025-02,30923.22,22.46,11356.79,13267.26,23,DPD_1_30,3369.55
L0000048,2025-03,18758.77,22.46,10695.98,12743.23,26,DPD_1_30,1322.3
L0000048,2025-04,9466.35,22.46,9643.52,9643.52,25,DPD_1_30,1322.3
L0000048,2025-05,625.04,22.46,8321.22,9018.49,26,DPD_1_30,625.04
L0000048,2025-06,237.44,22.46,11.7,399.3,56,DPD_31_60,237.44
L0000048,2025-07,0.0,22.46,4.23,241.66,0,CURRENT,0.0
L0000049,2026-06,59000.0,18.15,0.0,0.0,0,CURRENT,0.0
L0000049,2026-07,49531.98,18.15,10360.4,10360.4,0,CURRENT,0.0
L0000049,2026-08,39920.75,18.15,10360.4,10360.4,0,CURRENT,0.0
L0000049,2026-09,30164.16,18.15,10360.4,10360.4,0,CURRENT,0.0
L0000049,2026-10,20259.99,18.15,10360.4,10360.4,0,CURRENT,0.0
L0000049,2026-11,10206.03,18.15,10360.4,10360.4,0,CURRENT,0.0
