idio_event_id,customer_id,agent_type,region,sector,event_type,event_name,direction,start_month,end_month,recovery_end_month,duration_months,recovery_months,raw_magnitude,mediated_share,residual_idiosyncratic_intensity,shared_stress_at_start,shared_positive_at_start,realized_probability
IE0015993,C0017158,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-06,2021-10,2,4,0.16585451,0.07846955,0.15283998,0.0,0.0,0.003829643
IE0015994,C0017522,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-08,2021-10,4,2,0.18366401,0.11987089,0.16164804,0.0,0.0,0.003829643
IE0015995,C0017616,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-10,2022-02,6,4,0.47472365,0.08602722,0.43388449,0.0,0.0,0.003829643
IE0015996,C0017652,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-10,2022-03,6,5,0.48298713,0.11143567,0.42916514,0.0,0.0,0.003829643
IE0015997,C0017664,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-09,2022-01,5,4,0.58017535,0.02,0.56857184,0.0,0.0,0.003829643
IE0015998,C0017715,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-08,2021-11,4,3,0.46845103,0.11218355,0.41589853,0.0,0.0,0.003829643
IE0015999,C0017954,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-08,2022-01,4,5,0.48531622,0.05776366,0.45728258,0.0,0.0,0.003829643
IE0016000,C0017984,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-07,2021-09,3,2,0.60055635,0.11540149,0.53125125,0.0,0.0,0.003829643
IE0016001,C0018478,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-09,2022-02,5,5,0.71072296,0.07881961,0.65470405,0.0,0.0,0.003829643
IE0016002,C0018563,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-09,2022-01,5,4,0.38016739,0.1214428,0.3339988,0.0,0.0,0.0017269769
IE0016003,C0018633,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-08,2021-09,4,1,0.15576549,0.15915803,0.13097416,0.0,0.0,0.003829643
IE0016004,C0018651,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-07,2021-11,3,4,0.38525855,0.19439771,0.31036517,0.0,0.0,0.003829643
IE0016005,C0019220,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-09,2021-10,5,1,0.3545319,0.10677891,0.31667537,0.0,0.0,0.003829643
IE0016006,C0019261,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-06,2021-11,2,5,0.41005413,0.07061255,0.38109916,0.0,0.0,0.003829643
IE0016007,C0019576,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-11,2021-12,7,1,0.64252003,0.14636955,0.54847467,0.0,0.0,0.003829643
IE0016008,C0019659,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-06,2021-10,2,4,0.49141176,0.183752,0.40111386,0.0,0.0,0.003829643
IE0016009,C0019664,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-05,2021-06,2021-11,2,5,0.4756458,0.0246273,0.46393192,0.0,0.0,0.003829643
IE0016010,C0000007,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-01,5,3,0.34448724,0.26737474,0.25238006,0.0,0.0,0.003829643
IE0016011,C0000059,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2021-11,5,1,0.54352671,0.02,0.53265618,0.0,0.0,0.0017269769
IE0016012,C0001212,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2021-12,6,1,0.37185945,0.11748656,0.32817096,0.0,0.0,0.003829643
IE0016013,C0001486,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-02,6,3,0.35359466,0.07677202,0.32644848,0.0,0.0,0.003829643
IE0016014,C0002097,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-12,2022-01,7,1,0.68084823,0.06785099,0.634652,0.0,0.0,0.0017269769
IE0016015,C0002497,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-03,6,4,0.34654896,0.09493921,0.31364788,0.0,0.0,0.003829643
IE0016016,C0002597,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-09,3,1,0.33596521,0.16465182,0.28064792,0.0,0.0,0.003829643
IE0016017,C0003018,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-10,4,1,0.27667735,0.12363536,0.24247025,0.0,0.0,0.003829643
IE0016018,C0003286,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-03,6,4,0.15,0.06296189,0.14055572,0.0,0.0,0.003829643
IE0016019,C0003426,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-03,5,5,0.53429978,0.06829539,0.49780957,0.0,0.0,0.003829643
IE0016020,C0003884,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-12,2022-04,7,4,0.39522251,0.03030941,0.38324355,0.0,0.0,0.003829643
IE0016021,C0003908,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-03,6,4,0.15,0.05020451,0.14246932,0.0,0.0,0.0017269769
IE0016022,C0003926,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-08,2,1,0.43260148,0.12698619,0.37766706,0.0,0.0,0.003829643
IE0016023,C0004330,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2022-01,3,5,0.32291101,0.17316163,0.26699521,0.0,0.0,0.003829643
IE0016024,C0004435,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-10,3,2,0.46490889,0.07107119,0.43186727,0.0,0.0,0.003829643
IE0016025,C0004443,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-01,4,4,0.60214457,0.1561382,0.5081268,0.0,0.0,0.003829643
IE0016026,C0004524,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2021-12,6,1,0.35160018,0.18649577,0.28602823,0.0,0.0,0.003829643
IE0016027,C0004601,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-11,4,2,0.47992353,0.20672176,0.3807129,0.0,0.0,0.003829643
IE0016028,C0004711,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-02,6,3,0.71019111,0.02632107,0.69149812,0.0,0.0,0.003829643
IE0016029,C0004801,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-12,2,5,0.46367154,0.08741747,0.42313855,0.0,0.0,0.003829643
IE0016030,C0004950,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-03,5,5,0.26177251,0.13336175,0.22686207,0.0,0.0,0.003829643
IE0016031,C0005128,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-03,5,5,0.25335493,0.1064506,0.22638515,0.0,0.0,0.003829643
IE0016032,C0006558,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-03,5,5,0.37148368,0.17079891,0.30803467,0.0,0.0,0.003829643
IE0016033,C0006671,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-09,2,2,0.36417913,0.05730881,0.34330845,0.0,0.0,0.003829643
IE0016034,C0007168,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-12,2022-01,7,1,0.472287,0.11271087,0.41905512,0.0,0.0,0.003829643
IE0016035,C0007220,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2022-01,3,5,0.23651041,0.09293914,0.21452933,0.0,0.0,0.003829643
IE0016036,C0007238,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-01,5,3,0.19494244,0.05408881,0.18439824,0.0,0.0,0.003829643
IE0016037,C0007570,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-11,4,2,0.4210041,0.12918434,0.36661696,0.0,0.0,0.003829643
IE0016038,C0007584,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2021-12,6,1,0.55566454,0.08753459,0.50702467,0.0,0.0,0.003829643
IE0016039,C0008133,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-12,4,3,0.17444136,0.08569752,0.15949216,0.0,0.0,0.003829643
IE0016040,C0008142,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-01,5,3,0.58863932,0.13924144,0.50667634,0.0,0.0,0.0017269769
IE0016041,C0008216,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-01,6,2,0.32862726,0.07263093,0.30475876,0.0,0.0,0.003829643
IE0016042,C0008542,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-01,4,4,0.48575546,0.16082495,0.40763386,0.0,0.0,0.003829643
IE0016043,C0009116,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-10,3,2,0.47893723,0.13641444,0.41360328,0.0,0.0,0.003829643
IE0016044,C0009558,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-10,3,2,0.35939273,0.11596677,0.31771511,0.0,0.0,0.003829643
IE0016045,C0009771,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-11,3,3,0.45435598,0.14621244,0.38792348,0.0,0.0,0.003829643
IE0016046,C0010179,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-04,6,5,0.23829369,0.08674839,0.2176221,0.0,0.0,0.003829643
IE0016047,C0010518,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-08,2,1,0.50794917,0.18457727,0.4141933,0.0,0.0,0.003829643
IE0016048,C0010800,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2022-01,3,5,0.3842953,0.09126195,0.34922376,0.0,0.0,0.003829643
IE0016049,C0011090,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-10,2022-03,5,5,0.37778445,0.02,0.37022876,0.0,0.0,0.003829643
IE0016050,C0011476,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-04,6,5,0.5211766,0.18206116,0.42629059,0.0,0.0,0.003829643
IE0016051,C0011567,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-12,2022-05,7,5,0.46065159,0.19475426,0.37093773,0.0,0.0,0.003829643
IE0016052,C0011830,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-12,3,4,0.45982536,0.10782617,0.41024415,0.0,0.0,0.003829643
IE0016053,C0012456,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-11,4,2,0.29158577,0.14721246,0.24866071,0.0,0.0,0.003829643
IE0016054,C0012490,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-11,2,4,0.5954262,0.1097072,0.53010366,0.0,0.0,0.003829643
IE0016055,C0012710,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-01,4,4,0.37712763,0.08723749,0.34422796,0.0,0.0,0.003829643
IE0016056,C0012753,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-12,2,5,0.4054313,0.07992381,0.37302769,0.0,0.0,0.003829643
IE0016057,C0013484,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-02,4,5,0.43248763,0.09483332,0.39147339,0.0,0.0,0.003829643
IE0016058,C0013614,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-01,4,4,0.47587009,0.11405441,0.42159501,0.0,0.0,0.003829643
IE0016059,C0013817,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-02,4,5,0.56997808,0.16698446,0.47480059,0.0,0.0,0.003829643
IE0016060,C0014601,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-01,6,2,0.29216773,0.06405584,0.27345268,0.0,0.0,0.003829643
IE0016061,C0014612,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-10,2,3,0.15,0.11978712,0.13203193,0.0,0.0,0.003829643
IE0016062,C0014729,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-11,2,4,0.28458542,0.08421591,0.2606188,0.0,0.0,0.0017269769
IE0016063,C0014773,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-10,2,3,0.22516209,0.07804785,0.20758867,0.0,0.0,0.003829643
IE0016064,C0014933,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2022-02,4,5,0.39092021,0.1720776,0.3236516,0.0,0.0,0.003829643
IE0016065,C0015005,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-11,4,2,0.47329523,0.18116058,0.38755279,0.0,0.0,0.003829643
IE0016066,C0015040,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2022-01,3,5,0.46291963,0.02,0.45366123,0.0,0.0,0.003829643
IE0016067,C0015861,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-09,2021-10,4,1,0.34802958,0.17510556,0.28708766,0.0,0.0,0.003829643
IE0016068,C0016818,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-08,2,1,0.33465683,0.11491597,0.29619941,0.0,0.0,0.003829643
IE0016069,C0016822,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-04,6,5,0.42252532,0.1654882,0.35260237,0.0,0.0,0.003829643
IE0016070,C0016952,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-10,3,2,0.27114506,0.13609384,0.23424388,0.0,0.0,0.003829643
IE0016071,C0017000,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-11,2,4,0.41317238,0.04384977,0.39505487,0.0,0.0,0.003829643
IE0016072,C0017733,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-12,2022-05,7,5,0.50230761,0.07625931,0.46400198,0.0,0.0,0.003829643
IE0016073,C0017918,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-11,3,3,0.4454977,0.06049875,0.41854565,0.0,0.0,0.003829643
IE0016074,C0018472,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-11,2022-03,6,4,0.55207378,0.05184577,0.52345109,0.0,0.0,0.0017269769
IE0016075,C0018547,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-08,2,1,0.44799156,0.10295637,0.40186798,0.0,0.0,0.003829643
IE0016076,C0018713,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-12,2,5,0.22670429,0.08623157,0.20715523,0.0,0.0,0.003829643
IE0016077,C0018843,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-07,2021-08,2,1,0.49511021,0.10866704,0.44130805,0.0,0.0,0.0017269769
IE0016078,C0019528,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-12,2022-02,7,2,0.47478224,0.1186868,0.41843186,0.0,0.0,0.003829643
IE0016079,C0019620,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-11,3,3,0.60570792,0.15597276,0.51123398,0.0,0.0,0.003829643
IE0016080,C0019697,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-06,2021-08,2021-09,3,1,0.38869922,0.09980676,0.34990441,0.0,0.0,0.003829643
IE0016081,C0000300,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2021-12,5,1,0.2265456,0.02867802,0.22004872,0.0,0.0,0.003829643
IE0016082,C0000308,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-02,7,1,0.44466041,0.07332737,0.41205464,0.0,0.0,0.003829643
IE0016083,C0000332,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-02,6,2,0.6796093,0.06335692,0.63655135,0.0,0.0,0.003829643
IE0016084,C0000665,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-03,4,5,0.50944729,0.11188775,0.45244638,0.0,0.0,0.003829643
IE0016085,C0000795,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2021-11,3,2,0.43764038,0.04129824,0.4195666,0.0,0.0,0.003829643
IE0016086,C0001115,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-02,4,4,0.57283025,0.09699629,0.51726784,0.0,0.0,0.003829643
IE0016087,C0001444,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-02,6,2,0.56294955,0.13886053,0.48477808,0.0,0.0,0.003829643
IE0016088,C0001970,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-01,6,1,0.42313341,0.06700802,0.39478008,0.0,0.0,0.003829643
IE0016089,C0002073,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-02,5,3,0.41430942,0.05254744,0.39253852,0.0,0.0,0.003829643
IE0016090,C0002441,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2022-02,3,5,0.54991459,0.15088616,0.4669401,0.0,0.0,0.003829643
IE0016091,C0002586,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-09,2,1,0.62537273,0.10722523,0.558317,0.0,0.0,0.003829643
IE0016092,C0002869,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-03,6,3,0.4298927,0.02,0.42129484,0.0,0.0,0.0017269769
IE0016093,C0003655,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2021-12,5,1,0.38747339,0.06605691,0.36187809,0.0,0.0,0.003829643
IE0016094,C0003855,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-01,4,3,0.57946317,0.10577619,0.51816976,0.0,0.0,0.003829643
IE0016095,C0004013,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2021-11,3,2,0.51964746,0.02,0.50925451,0.0,0.0,0.003829643
IE0016096,C0004248,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2022-02,3,5,0.61755429,0.13075125,0.5368083,0.0,0.0,0.003829643
IE0016097,C0004351,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2022-01,3,4,0.25875628,0.14810341,0.22043359,0.0,0.0,0.003829643
IE0016098,C0004570,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-03,5,4,0.54275624,0.10185847,0.48747192,0.0,0.0,0.003829643
IE0016099,C0004898,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2021-11,4,1,0.76133576,0.08327874,0.69793267,0.0,0.0,0.003829643
IE0016100,C0004909,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-12,2,4,0.3761615,0.06049688,0.3534049,0.0,0.0,0.003829643
IE0016101,C0005813,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2021-12,4,2,0.71436676,0.02774395,0.6945474,0.0,0.0,0.0017269769
IE0016102,C0005898,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-05,7,4,0.44539431,0.10296594,0.39953387,0.0,0.0,0.003829643
IE0016103,C0006007,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-01,6,1,0.51904486,0.09961975,0.46733774,0.0,0.0,0.003829643
IE0016104,C0006044,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-04,6,4,0.39552983,0.02,0.38761923,0.0,0.0,0.003829643
IE0016105,C0006470,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-03,5,4,0.55332896,0.15203727,0.46920234,0.0,0.0,0.003829643
IE0016106,C0006535,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2022-02,3,5,0.63172979,0.07990496,0.58125145,0.0,0.0,0.003829643
IE0016107,C0007112,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2021-12,3,3,0.41785497,0.17987401,0.34269372,0.0,0.0,0.003829643
IE0016108,C0007516,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-11,2,3,0.40070251,0.05959309,0.37682341,0.0,0.0,0.003829643
IE0016109,C0007580,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-02,5,3,0.5455878,0.16715842,0.45438821,0.0,0.0,0.003829643
