account_id,customer_id,account_role
A0016221,C0015250,PRIMARY_TRANSACTIONAL
A0017509,C0015250,SAVINGS
A0016223,C0015291,PRIMARY_TRANSACTIONAL
A0016226,C0015367,USD_RESERVE
A0017523,C0015367,PRIMARY_TRANSACTIONAL
A0016229,C0015419,PAYROLL
A0017527,C0015419,USD_RESERVE
A0017528,C0015419,SAVINGS
A0016230,C0015436,PAYROLL
A0016233,C0015515,PRIMARY_TRANSACTIONAL
A0016234,C0015529,PAYROLL
A0016236,C0015576,PRIMARY_TRANSACTIONAL
A0016237,C0015578,PRIMARY_TRANSACTIONAL
A0016238,C0015578,SECONDARY
A0020471,C0015578,SAVINGS
A0016239,C0015598,PRIMARY_TRANSACTIONAL
A0016240,C0015606,PAYROLL
A0016242,C0015633,USD_RESERVE
A0016243,C0015633,PRIMARY_TRANSACTIONAL
A0016244,C0015649,PAYROLL
A0016245,C0015656,SAVINGS
A0018909,C0015656,PRIMARY_TRANSACTIONAL
A0016247,C0015726,FIXED_TERM
A0016250,C0015787,PRIMARY_TRANSACTIONAL
A0016251,C0015816,BUSINESS_OPERATING
A0016252,C0015847,BUSINESS_OPERATING
A0016253,C0015854,SAVINGS
A0016254,C0015854,FIXED_TERM
A0017547,C0015854,BUSINESS_OPERATING
A0016255,C0015863,PAYROLL
A0016256,C0015864,FIXED_TERM
A0016257,C0015877,PRIMARY_TRANSACTIONAL
A0016258,C0015881,PRIMARY_TRANSACTIONAL
A0016259,C0015953,PAYROLL
A0016263,C0015981,PAYROLL
A0018932,C0015981,PAYROLL
A0016266,C0016025,PRIMARY_TRANSACTIONAL
A0017564,C0016025,SECONDARY
A0020506,C0016025,FIXED_TERM
A0016267,C0016029,USD_RESERVE
A0018938,C0016029,PRIMARY_TRANSACTIONAL
A0016268,C0016030,SAVINGS
A0020507,C0016030,PAYROLL
A0016269,C0016082,BUSINESS_OPERATING
A0016271,C0016098,PRIMARY_TRANSACTIONAL
A0016274,C0016181,PRIMARY_TRANSACTIONAL
A0016275,C0016184,PRIMARY_TRANSACTIONAL
A0016277,C0016197,PRIMARY_TRANSACTIONAL
A0017576,C0016197,SAVINGS
A0016283,C0016312,SECONDARY
A0017589,C0016312,PAYROLL
A0016284,C0016317,PAYROLL
A0016285,C0016338,SAVINGS
A0017591,C0016338,PRIMARY_TRANSACTIONAL
A0016286,C0016345,PAYROLL
A0017592,C0016345,USD_RESERVE
A0018968,C0016345,SAVINGS
A0016287,C0016346,PAYROLL
A0016292,C0016443,SECONDARY
A0016293,C0016443,PAYROLL
A0018975,C0016443,USD_RESERVE
A0016295,C0016466,PRIMARY_TRANSACTIONAL
A0016296,C0016467,FIXED_TERM
A0016297,C0016480,FIXED_TERM
A0016299,C0016490,PRIMARY_TRANSACTIONAL
A0016306,C0016551,PRIMARY_TRANSACTIONAL
A0016311,C0016715,PRIMARY_TRANSACTIONAL
A0017616,C0016715,SECONDARY
A0016314,C0016795,PRIMARY_TRANSACTIONAL
A0016315,C0016812,PRIMARY_TRANSACTIONAL
A0016317,C0016830,PRIMARY_TRANSACTIONAL
A0017622,C0016830,USD_RESERVE
A0016320,C0016971,PRIMARY_TRANSACTIONAL
A0016325,C0017075,BUSINESS_OPERATING
A0019010,C0017075,SECONDARY
A0016326,C0017077,PRIMARY_TRANSACTIONAL
A0016327,C0017085,PRIMARY_TRANSACTIONAL
A0016329,C0017116,PAYROLL
A0020604,C0017116,SAVINGS
A0016337,C0017181,PRIMARY_TRANSACTIONAL
A0016338,C0017203,PRIMARY_TRANSACTIONAL
A0017648,C0017203,SAVINGS
A0016340,C0017263,PRIMARY_TRANSACTIONAL
A0017653,C0017263,USD_RESERVE
A0016342,C0017274,PRIMARY_TRANSACTIONAL
A0019022,C0017274,USD_RESERVE
A0016344,C0017307,FIXED_TERM
A0019026,C0017307,PAYROLL
A0016345,C0017312,USD_RESERVE
A0020613,C0017312,PRIMARY_TRANSACTIONAL
A0016346,C0017316,SAVINGS
A0020615,C0017316,PRIMARY_TRANSACTIONAL
A0016348,C0017324,FIXED_TERM
A0016356,C0017476,PRIMARY_TRANSACTIONAL
A0016363,C0017732,PRIMARY_TRANSACTIONAL
A0016364,C0017737,PRIMARY_TRANSACTIONAL
A0016367,C0017760,PAYROLL
A0016368,C0017765,PAYROLL
A0019053,C0017765,SAVINGS
A0016370,C0017800,PAYROLL
A0016371,C0017843,PAYROLL
A0016376,C0017868,PRIMARY_TRANSACTIONAL
A0016382,C0017965,PRIMARY_TRANSACTIONAL
A0016383,C0017965,SECONDARY
A0017694,C0017965,USD_RESERVE
A0016384,C0017974,SAVINGS
A0016385,C0017974,SAVINGS
A0017696,C0017974,PAYROLL
A0016387,C0018012,PRIMARY_TRANSACTIONAL
A0019065,C0018012,USD_RESERVE
A0016388,C0018026,USD_RESERVE
A0017700,C0018026,PRIMARY_TRANSACTIONAL
A0016390,C0018035,PAYROLL
A0019068,C0018035,SAVINGS
A0019069,C0018035,SECONDARY
A0016396,C0018223,PAYROLL
A0019081,C0018223,PAYROLL
A0016397,C0018224,PAYROLL
A0016399,C0018269,USD_RESERVE
A0017715,C0018269,PRIMARY_TRANSACTIONAL
A0016400,C0018276,PRIMARY_TRANSACTIONAL
A0016401,C0018286,PAYROLL
A0016404,C0018329,PRIMARY_TRANSACTIONAL
A0016405,C0018360,PRIMARY_TRANSACTIONAL
A0016406,C0018411,PRIMARY_TRANSACTIONAL
A0017727,C0018411,USD_RESERVE
A0016407,C0018425,PRIMARY_TRANSACTIONAL
A0016408,C0018442,PAYROLL
A0016410,C0018475,PRIMARY_TRANSACTIONAL
A0016411,C0018495,SAVINGS
A0017734,C0018495,PAYROLL
A0016412,C0018509,PAYROLL
A0016415,C0018589,PRIMARY_TRANSACTIONAL
A0016416,C0018589,SAVINGS
A0016418,C0018611,PAYROLL
A0017746,C0018611,USD_RESERVE
A0019106,C0018611,SAVINGS
A0016421,C0018650,PRIMARY_TRANSACTIONAL
A0016422,C0018665,PRIMARY_TRANSACTIONAL
A0016424,C0018681,PRIMARY_TRANSACTIONAL
A0016426,C0018758,FIXED_TERM
A0016427,C0018758,BUSINESS_OPERATING
A0016429,C0018824,PRIMARY_TRANSACTIONAL
A0016433,C0018867,BUSINESS_OPERATING
A0016434,C0018875,USD_RESERVE
A0020728,C0018875,PRIMARY_TRANSACTIONAL
A0016437,C0018920,PRIMARY_TRANSACTIONAL
A0016440,C0018960,PRIMARY_TRANSACTIONAL
A0016441,C0018981,PRIMARY_TRANSACTIONAL
A0016442,C0018984,PRIMARY_TRANSACTIONAL
A0017763,C0018984,USD_RESERVE
A0016443,C0019022,SECONDARY
A0019137,C0019022,PRIMARY_TRANSACTIONAL
A0016444,C0019024,PRIMARY_TRANSACTIONAL
A0016445,C0019101,PRIMARY_TRANSACTIONAL
A0016448,C0019125,PRIMARY_TRANSACTIONAL
A0016450,C0019143,PRIMARY_TRANSACTIONAL
A0016451,C0019160,PAYROLL
A0016452,C0019161,PAYROLL
A0016454,C0019194,PRIMARY_TRANSACTIONAL
A0017779,C0019194,SECONDARY
A0016457,C0019275,PRIMARY_TRANSACTIONAL
A0016458,C0019277,PAYROLL
A0019152,C0019277,USD_RESERVE
A0016459,C0019278,PAYROLL
A0016462,C0019374,PRIMARY_TRANSACTIONAL
A0017789,C0019374,SAVINGS
A0016463,C0019385,PRIMARY_TRANSACTIONAL
A0016464,C0019411,USD_RESERVE
A0020768,C0019411,PRIMARY_TRANSACTIONAL
A0020769,C0019411,FIXED_TERM
A0016470,C0019482,PAYROLL
A0019174,C0019482,PAYROLL
A0016471,C0019483,PAYROLL
A0016472,C0019514,PAYROLL
A0016473,C0019536,FIXED_TERM
A0016474,C0019542,PRIMARY_TRANSACTIONAL
A0017795,C0019542,SAVINGS
A0016475,C0019547,PRIMARY_TRANSACTIONAL
A0020778,C0019547,SAVINGS
A0016476,C0019567,PRIMARY_TRANSACTIONAL
A0016477,C0019573,PRIMARY_TRANSACTIONAL
A0016478,C0019578,PRIMARY_TRANSACTIONAL
A0016479,C0019590,PAYROLL
A0016480,C0019658,PRIMARY_TRANSACTIONAL
A0016482,C0019701,BUSINESS_OPERATING
A0016483,C0019702,PRIMARY_TRANSACTIONAL
A0016484,C0019754,PRIMARY_TRANSACTIONAL
A0019197,C0019754,FIXED_TERM
A0016486,C0019777,PRIMARY_TRANSACTIONAL
A0016488,C0019791,PRIMARY_TRANSACTIONAL
A0016489,C0019791,FIXED_TERM
A0016490,C0019822,FIXED_TERM
A0017808,C0019822,PRIMARY_TRANSACTIONAL
A0016491,C0019826,PRIMARY_TRANSACTIONAL
A0016492,C0019848,PRIMARY_TRANSACTIONAL
A0019207,C0019848,USD_RESERVE
A0016493,C0019863,PRIMARY_TRANSACTIONAL
A0019208,C0019863,FIXED_TERM
A0016497,C0019920,PAYROLL
A0016498,C0019920,FIXED_TERM
A0016500,C0019963,PAYROLL
A0017814,C0019963,USD_RESERVE
A0016501,C0019977,PAYROLL
A0017815,C0019977,USD_RESERVE
A0016503,C0000007,BUSINESS_OPERATING
A0016504,C0000007,SECONDARY
A0016505,C0000028,FIXED_TERM
A0019221,C0000028,PRIMARY_TRANSACTIONAL
A0016507,C0000058,PRIMARY_TRANSACTIONAL
A0016509,C0000159,PRIMARY_TRANSACTIONAL
A0016511,C0000198,PRIMARY_TRANSACTIONAL
A0017827,C0000198,SECONDARY
A0016513,C0000237,PRIMARY_TRANSACTIONAL
A0017829,C0000237,SAVINGS
A0016514,C0000239,PRIMARY_TRANSACTIONAL
A0016515,C0000248,PRIMARY_TRANSACTIONAL
A0016516,C0000288,PRIMARY_TRANSACTIONAL
A0016519,C0000293,PRIMARY_TRANSACTIONAL
A0016522,C0000333,USD_RESERVE
A0017839,C0000333,FIXED_TERM
A0019235,C0000333,PRIMARY_TRANSACTIONAL
A0016524,C0000336,FIXED_TERM
A0016528,C0000460,PRIMARY_TRANSACTIONAL
A0016532,C0000499,PRIMARY_TRANSACTIONAL
A0017847,C0000499,SAVINGS
A0016535,C0000519,PRIMARY_TRANSACTIONAL
A0016537,C0000563,SECONDARY
A0017853,C0000563,PRIMARY_TRANSACTIONAL
A0016538,C0000575,PRIMARY_TRANSACTIONAL
A0016539,C0000577,PAYROLL
A0017854,C0000577,USD_RESERVE
A0016540,C0000589,PRIMARY_TRANSACTIONAL
A0016541,C0000663,FIXED_TERM
A0016551,C0000822,PRIMARY_TRANSACTIONAL
A0016552,C0000825,PAYROLL
A0016553,C0000836,PAYROLL
A0016555,C0000867,PRIMARY_TRANSACTIONAL
A0016556,C0000874,PAYROLL
A0016559,C0000892,FIXED_TERM
A0019270,C0000892,PRIMARY_TRANSACTIONAL
A0016561,C0000923,PRIMARY_TRANSACTIONAL
A0016564,C0000971,PAYROLL
A0016566,C0000987,PRIMARY_TRANSACTIONAL
A0016568,C0001032,PRIMARY_TRANSACTIONAL
A0016569,C0001032,USD_RESERVE
A0019282,C0001032,SAVINGS
A0016570,C0001033,PRIMARY_TRANSACTIONAL
A0016574,C0001066,PRIMARY_TRANSACTIONAL
A0016576,C0001092,PRIMARY_TRANSACTIONAL
A0016577,C0001099,PRIMARY_TRANSACTIONAL
A0016578,C0001099,SAVINGS
A0016585,C0001340,PRIMARY_TRANSACTIONAL
A0016589,C0001418,PRIMARY_TRANSACTIONAL
A0016590,C0001432,SECONDARY
A0017905,C0001432,PAYROLL
A0016591,C0001446,PAYROLL
A0016595,C0001494,PRIMARY_TRANSACTIONAL
A0016597,C0001506,PRIMARY_TRANSACTIONAL
A0016598,C0001540,PAYROLL
A0016601,C0001639,PAYROLL
A0016604,C0001692,PAYROLL
A0016607,C0001735,PRIMARY_TRANSACTIONAL
A0016609,C0001753,SAVINGS
A0019331,C0001753,BUSINESS_OPERATING
A0016612,C0001818,PAYROLL
A0016613,C0001842,PRIMARY_TRANSACTIONAL
A0016615,C0001856,PRIMARY_TRANSACTIONAL
A0016618,C0001921,PAYROLL
A0017931,C0001921,SAVINGS
A0016620,C0002009,FIXED_TERM
A0016622,C0002022,PAYROLL
A0017935,C0002022,PAYROLL
A0017936,C0002022,PAYROLL
A0016623,C0002027,PRIMARY_TRANSACTIONAL
A0016624,C0002034,PRIMARY_TRANSACTIONAL
A0016625,C0002037,PRIMARY_TRANSACTIONAL
A0016626,C0002037,FIXED_TERM
A0017937,C0002037,FIXED_TERM
A0016627,C0002044,PAYROLL
A0016628,C0002061,PRIMARY_TRANSACTIONAL
A0017940,C0002061,SAVINGS
A0016632,C0002210,PRIMARY_TRANSACTIONAL
A0016633,C0002222,PAYROLL
A0016634,C0002225,PRIMARY_TRANSACTIONAL
A0016637,C0002286,PAYROLL
A0016638,C0002286,USD_RESERVE
A0016639,C0002298,PAYROLL
A0016640,C0002303,PRIMARY_TRANSACTIONAL
A0016641,C0002326,PAYROLL
A0016642,C0002345,PRIMARY_TRANSACTIONAL
A0016643,C0002351,BUSINESS_OPERATING
A0017968,C0002351,SECONDARY
A0016644,C0002355,PRIMARY_TRANSACTIONAL
A0017969,C0002355,SAVINGS
A0016648,C0002442,PRIMARY_TRANSACTIONAL
A0017980,C0002442,SAVINGS
A0016649,C0002469,PAYROLL
A0016650,C0002474,PRIMARY_TRANSACTIONAL
A0016655,C0002546,PAYROLL
A0016657,C0002552,FIXED_TERM
A0017986,C0002552,PRIMARY_TRANSACTIONAL
A0016660,C0002644,PRIMARY_TRANSACTIONAL
A0016662,C0002693,PRIMARY_TRANSACTIONAL
A0016665,C0002741,FIXED_TERM
A0017996,C0002741,PAYROLL
A0016666,C0002781,PRIMARY_TRANSACTIONAL
A0016667,C0002792,PRIMARY_TRANSACTIONAL
A0018001,C0002792,SAVINGS
A0016668,C0002820,PAYROLL
A0018008,C0002820,FIXED_TERM
A0016670,C0002874,PRIMARY_TRANSACTIONAL
A0016673,C0002900,PRIMARY_TRANSACTIONAL
A0016674,C0002913,SECONDARY
A0016675,C0002913,PAYROLL
A0016678,C0002985,PRIMARY_TRANSACTIONAL
A0016679,C0002985,FIXED_TERM
A0016680,C0003019,PRIMARY_TRANSACTIONAL
A0016682,C0003044,PRIMARY_TRANSACTIONAL
A0016683,C0003051,PAYROLL
A0018020,C0003051,USD_RESERVE
A0016687,C0003157,PRIMARY_TRANSACTIONAL
A0016689,C0003181,PAYROLL
A0016692,C0003246,PAYROLL
A0016693,C0003250,PRIMARY_TRANSACTIONAL
A0016695,C0003268,FIXED_TERM
A0016697,C0003275,FIXED_TERM
A0016699,C0003307,PAYROLL
A0016700,C0003309,PRIMARY_TRANSACTIONAL
A0016702,C0003327,PRIMARY_TRANSACTIONAL
A0016705,C0003356,PRIMARY_TRANSACTIONAL
A0016707,C0003361,PRIMARY_TRANSACTIONAL
A0016709,C0003394,FIXED_TERM
A0016713,C0003434,PRIMARY_TRANSACTIONAL
A0018052,C0003434,SAVINGS
A0016714,C0003439,PRIMARY_TRANSACTIONAL
A0016718,C0003454,SAVINGS
A0018055,C0003454,PAYROLL
A0019470,C0003454,USD_RESERVE
A0016719,C0003523,FIXED_TERM
A0016720,C0003577,PAYROLL
A0016721,C0003616,FIXED_TERM
A0016725,C0003674,PAYROLL
A0019489,C0003674,PAYROLL
A0016726,C0003680,PRIMARY_TRANSACTIONAL
A0016727,C0003682,PRIMARY_TRANSACTIONAL
A0016729,C0003704,PRIMARY_TRANSACTIONAL
A0016731,C0003742,PRIMARY_TRANSACTIONAL
A0016733,C0003780,PAYROLL
A0016735,C0003790,SECONDARY
A0018074,C0003790,PRIMARY_TRANSACTIONAL
A0016737,C0003874,FIXED_TERM
A0016738,C0003900,PAYROLL
A0016739,C0003907,PAYROLL
A0016740,C0003923,PRIMARY_TRANSACTIONAL
A0016741,C0003951,USD_RESERVE
A0019506,C0003951,PRIMARY_TRANSACTIONAL
A0016742,C0003954,PRIMARY_TRANSACTIONAL
A0016745,C0004006,PRIMARY_TRANSACTIONAL
A0016747,C0004054,PRIMARY_TRANSACTIONAL
A0018092,C0004054,USD_RESERVE
A0016748,C0004059,PRIMARY_TRANSACTIONAL
A0016749,C0004060,BUSINESS_OPERATING
A0016751,C0004077,PRIMARY_TRANSACTIONAL
A0016754,C0004173,SAVINGS
A0018095,C0004173,PAYROLL
A0016755,C0004194,BUSINESS_OPERATING
A0018096,C0004194,SAVINGS
A0018097,C0004194,SECONDARY
A0016757,C0004252,PRIMARY_TRANSACTIONAL
A0016759,C0004258,PAYROLL
A0016760,C0004262,PRIMARY_TRANSACTIONAL
A0016761,C0004271,PRIMARY_TRANSACTIONAL
A0016763,C0004298,FIXED_TERM
A0018104,C0004298,PRIMARY_TRANSACTIONAL
A0016764,C0004308,PRIMARY_TRANSACTIONAL
A0016766,C0004334,PAYROLL
A0016770,C0004425,PAYROLL
A0016771,C0004448,PAYROLL
A0016773,C0004467,SAVINGS
A0016774,C0004467,PAYROLL
A0016780,C0004563,PRIMARY_TRANSACTIONAL
A0016782,C0004572,PRIMARY_TRANSACTIONAL
A0016783,C0004589,FIXED_TERM
A0016785,C0004607,PRIMARY_TRANSACTIONAL
A0018127,C0004607,USD_RESERVE
A0016788,C0004623,PRIMARY_TRANSACTIONAL
A0016789,C0004667,PAYROLL
A0019573,C0004667,SAVINGS
A0016790,C0004680,PRIMARY_TRANSACTIONAL
A0016791,C0004681,PAYROLL
A0016794,C0004721,PRIMARY_TRANSACTIONAL
A0016796,C0004765,PRIMARY_TRANSACTIONAL
A0016798,C0004788,PRIMARY_TRANSACTIONAL
A0016799,C0004795,PRIMARY_TRANSACTIONAL
A0018140,C0004795,USD_RESERVE
A0019588,C0004795,SAVINGS
A0016800,C0004821,PRIMARY_TRANSACTIONAL
A0016806,C0004909,PRIMARY_TRANSACTIONAL
A0016807,C0004934,PRIMARY_TRANSACTIONAL
A0016809,C0004942,PRIMARY_TRANSACTIONAL
A0016818,C0005136,PRIMARY_TRANSACTIONAL
A0018163,C0005136,FIXED_TERM
A0016819,C0005151,PAYROLL
A0016820,C0005187,PRIMARY_TRANSACTIONAL
A0016825,C0005259,PAYROLL
A0016827,C0005266,PRIMARY_TRANSACTIONAL
A0016831,C0005319,PRIMARY_TRANSACTIONAL
A0018173,C0005319,USD_RESERVE
A0016833,C0005329,PAYROLL
A0016835,C0005338,PRIMARY_TRANSACTIONAL
A0016838,C0005442,PRIMARY_TRANSACTIONAL
A0016839,C0005505,PRIMARY_TRANSACTIONAL
A0018192,C0005505,USD_RESERVE
A0016842,C0005596,USD_RESERVE
A0016843,C0005596,PRIMARY_TRANSACTIONAL
A0018198,C0005596,SAVINGS
A0016845,C0005607,PAYROLL
A0018199,C0005607,SECONDARY
A0016847,C0005663,SAVINGS
A0019652,C0005663,BUSINESS_OPERATING
A0016848,C0005680,PRIMARY_TRANSACTIONAL
A0016849,C0005704,PRIMARY_TRANSACTIONAL
A0016852,C0005724,PRIMARY_TRANSACTIONAL
A0016853,C0005729,PRIMARY_TRANSACTIONAL
A0016854,C0005736,PRIMARY_TRANSACTIONAL
A0016855,C0005736,SAVINGS
A0016858,C0005762,USD_RESERVE
A0016859,C0005762,PRIMARY_TRANSACTIONAL
A0016862,C0005808,PRIMARY_TRANSACTIONAL
A0016863,C0005815,PRIMARY_TRANSACTIONAL
A0016864,C0005851,PAYROLL
A0018211,C0005851,PAYROLL
A0016865,C0005902,PRIMARY_TRANSACTIONAL
A0016866,C0005916,PRIMARY_TRANSACTIONAL
A0016869,C0005967,PRIMARY_TRANSACTIONAL
A0018221,C0005967,SECONDARY
A0016871,C0005986,PRIMARY_TRANSACTIONAL
A0018226,C0005986,SECONDARY
A0016872,C0006003,PRIMARY_TRANSACTIONAL
A0016875,C0006041,PAYROLL
A0018230,C0006041,PAYROLL
A0016876,C0006048,BUSINESS_OPERATING
A0016878,C0006083,SAVINGS
A0018234,C0006083,PRIMARY_TRANSACTIONAL
A0016879,C0006096,FIXED_TERM
A0016881,C0006115,PRIMARY_TRANSACTIONAL
A0016883,C0006147,BUSINESS_OPERATING
A0016884,C0006154,PRIMARY_TRANSACTIONAL
A0016886,C0006160,USD_RESERVE
A0018241,C0006160,PRIMARY_TRANSACTIONAL
A0016889,C0006206,PAYROLL
A0018244,C0006206,PAYROLL
A0016892,C0006223,FIXED_TERM
A0016893,C0006233,PRIMARY_TRANSACTIONAL
A0016894,C0006245,PRIMARY_TRANSACTIONAL
A0018245,C0006245,USD_RESERVE
A0016895,C0006261,PRIMARY_TRANSACTIONAL
A0016896,C0006262,PRIMARY_TRANSACTIONAL
A0018246,C0006262,USD_RESERVE
A0016898,C0006284,PAYROLL
A0016899,C0006284,SAVINGS
A0016907,C0006446,BUSINESS_OPERATING
A0016908,C0006447,USD_RESERVE
A0019717,C0006447,PAYROLL
A0016910,C0006514,PRIMARY_TRANSACTIONAL
A0016911,C0006525,PRIMARY_TRANSACTIONAL
A0016913,C0006552,PAYROLL
A0016914,C0006596,PRIMARY_TRANSACTIONAL
A0016918,C0006632,USD_RESERVE
A0016919,C0006632,PRIMARY_TRANSACTIONAL
A0016920,C0006638,SECONDARY
A0016921,C0006638,PRIMARY_TRANSACTIONAL
A0016923,C0006653,SECONDARY
A0018271,C0006653,PAYROLL
A0016926,C0006672,PRIMARY_TRANSACTIONAL
A0018273,C0006672,FIXED_TERM
A0016928,C0006694,PRIMARY_TRANSACTIONAL
A0016934,C0006793,PRIMARY_TRANSACTIONAL
A0016937,C0006856,PRIMARY_TRANSACTIONAL
A0016939,C0006881,SAVINGS
A0018294,C0006881,PRIMARY_TRANSACTIONAL
A0016940,C0006899,PRIMARY_TRANSACTIONAL
A0016944,C0006956,PRIMARY_TRANSACTIONAL
A0016945,C0006983,PAYROLL
A0016946,C0007048,SECONDARY
A0019772,C0007048,PAYROLL
A0016948,C0007056,PRIMARY_TRANSACTIONAL
A0016950,C0007084,PRIMARY_TRANSACTIONAL
A0016951,C0007093,PRIMARY_TRANSACTIONAL
A0016952,C0007103,BUSINESS_OPERATING
A0016953,C0007116,BUSINESS_OPERATING
A0016954,C0007116,SECONDARY
A0016960,C0007217,PRIMARY_TRANSACTIONAL
A0016961,C0007270,PAYROLL
A0016963,C0007301,PRIMARY_TRANSACTIONAL
A0016964,C0007343,PRIMARY_TRANSACTIONAL
A0016965,C0007362,PRIMARY_TRANSACTIONAL
A0016972,C0007428,PRIMARY_TRANSACTIONAL
A0016973,C0007455,PRIMARY_TRANSACTIONAL
A0016975,C0007509,PRIMARY_TRANSACTIONAL
A0016976,C0007541,PRIMARY_TRANSACTIONAL
A0016977,C0007565,PAYROLL
A0018331,C0007565,SAVINGS
A0016978,C0007572,PRIMARY_TRANSACTIONAL
A0018333,C0007572,SECONDARY
A0016979,C0007646,PAYROLL
A0018340,C0007646,SECONDARY
A0019813,C0007646,PAYROLL
A0016980,C0007669,PRIMARY_TRANSACTIONAL
A0018341,C0007669,USD_RESERVE
A0016981,C0007677,PAYROLL
A0018342,C0007677,SAVINGS
A0016982,C0007696,PRIMARY_TRANSACTIONAL
A0016984,C0007718,PRIMARY_TRANSACTIONAL
A0016987,C0007782,PRIMARY_TRANSACTIONAL
A0016988,C0007817,PAYROLL
A0019833,C0007817,SECONDARY
A0016990,C0007827,PRIMARY_TRANSACTIONAL
A0016991,C0007841,PRIMARY_TRANSACTIONAL
A0016996,C0007875,PRIMARY_TRANSACTIONAL
A0016998,C0007878,PRIMARY_TRANSACTIONAL
A0016999,C0007913,PRIMARY_TRANSACTIONAL
A0019838,C0007913,USD_RESERVE
A0017000,C0007925,SAVINGS
A0017001,C0007925,PAYROLL
A0017002,C0007934,FIXED_TERM
A0017003,C0007935,PRIMARY_TRANSACTIONAL
A0017004,C0007960,PAYROLL
A0017007,C0007975,SECONDARY
A0018362,C0007975,PAYROLL
A0017008,C0007983,USD_RESERVE
A0018363,C0007983,USD_RESERVE
A0019852,C0007983,PRIMARY_TRANSACTIONAL
A0017010,C0007999,PAYROLL
A0017011,C0008006,SAVINGS
A0018367,C0008006,PRIMARY_TRANSACTIONAL
A0017012,C0008012,PAYROLL
A0017016,C0008029,PAYROLL
A0017017,C0008036,PRIMARY_TRANSACTIONAL
A0017019,C0008051,PRIMARY_TRANSACTIONAL
A0019856,C0008051,USD_RESERVE
A0017020,C0008067,PRIMARY_TRANSACTIONAL
A0017021,C0008084,PRIMARY_TRANSACTIONAL
A0017025,C0008149,PAYROLL
A0017026,C0008157,PAYROLL
A0017029,C0008197,PAYROLL
A0017033,C0008231,FIXED_TERM
A0017034,C0008239,PAYROLL
A0017035,C0008254,PRIMARY_TRANSACTIONAL
A0017037,C0008272,PAYROLL
A0017038,C0008279,PAYROLL
A0017041,C0008302,PAYROLL
A0017042,C0008313,SECONDARY
A0019880,C0008313,PRIMARY_TRANSACTIONAL
A0017043,C0008356,PAYROLL
A0017045,C0008436,PRIMARY_TRANSACTIONAL
A0017046,C0008484,PRIMARY_TRANSACTIONAL
A0017047,C0008492,PRIMARY_TRANSACTIONAL
A0017050,C0008531,FIXED_TERM
A0017051,C0008531,PAYROLL
A0017053,C0008547,BUSINESS_OPERATING
A0017054,C0008568,SAVINGS
A0019899,C0008568,PAYROLL
A0017057,C0008601,PAYROLL
A0017058,C0008620,USD_RESERVE
A0018402,C0008620,PAYROLL
A0017059,C0008645,PRIMARY_TRANSACTIONAL
A0017060,C0008667,USD_RESERVE
A0017061,C0008667,BUSINESS_OPERATING
A0017069,C0008749,PAYROLL
A0018407,C0008749,PAYROLL
A0017072,C0008790,PRIMARY_TRANSACTIONAL
A0017073,C0008792,PRIMARY_TRANSACTIONAL
A0018410,C0008792,USD_RESERVE
A0017074,C0008830,FIXED_TERM
A0017078,C0008878,PRIMARY_TRANSACTIONAL
A0017079,C0008899,USD_RESERVE
A0017080,C0008899,PRIMARY_TRANSACTIONAL
A0018418,C0008899,SAVINGS
A0017084,C0008939,PRIMARY_TRANSACTIONAL
A0017086,C0008942,PAYROLL
A0018421,C0008942,PAYROLL
A0018422,C0008942,PAYROLL
A0017087,C0008952,PRIMARY_TRANSACTIONAL
A0017089,C0008970,PRIMARY_TRANSACTIONAL
A0017090,C0009014,PRIMARY_TRANSACTIONAL
A0017091,C0009053,PRIMARY_TRANSACTIONAL
A0019940,C0009053,SAVINGS
A0019941,C0009053,SECONDARY
A0017092,C0009059,PRIMARY_TRANSACTIONAL
A0017093,C0009084,PRIMARY_TRANSACTIONAL
A0017096,C0009144,PRIMARY_TRANSACTIONAL
A0017098,C0009192,PRIMARY_TRANSACTIONAL
A0017099,C0009200,PRIMARY_TRANSACTIONAL
A0017100,C0009205,PRIMARY_TRANSACTIONAL
A0017104,C0009240,PRIMARY_TRANSACTIONAL
A0017110,C0009276,USD_RESERVE
A0018448,C0009276,BUSINESS_OPERATING
A0017111,C0009322,PRIMARY_TRANSACTIONAL
A0017112,C0009343,SAVINGS
A0018452,C0009343,PAYROLL
A0017113,C0009360,PAYROLL
A0017114,C0009360,USD_RESERVE
A0019977,C0009360,PAYROLL
A0017115,C0009367,PAYROLL
A0017116,C0009367,SECONDARY
A0017117,C0009375,PAYROLL
A0017118,C0009378,PAYROLL
A0017123,C0009396,PRIMARY_TRANSACTIONAL
A0017125,C0009410,PAYROLL
A0017127,C0009430,FIXED_TERM
A0017130,C0009467,PRIMARY_TRANSACTIONAL
A0017134,C0009486,PAYROLL
A0018464,C0009486,SECONDARY
A0017135,C0009505,PRIMARY_TRANSACTIONAL
A0017137,C0009515,PRIMARY_TRANSACTIONAL
A0017139,C0009554,FIXED_TERM
A0018466,C0009554,FIXED_TERM
A0017140,C0009572,FIXED_TERM
A0017141,C0009609,PRIMARY_TRANSACTIONAL
A0017142,C0009620,PRIMARY_TRANSACTIONAL
A0017148,C0009717,PAYROLL
A0018476,C0009717,USD_RESERVE
A0017149,C0009750,PRIMARY_TRANSACTIONAL
