campaign_id,customer_id,selection_date,exposure_status,exposure_date,response_status,response_date
M016,C0007540,2025-11-22,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0013313,2025-11-22,EXPOSED,2025-12-05,NO_RESPONSE,
M016,C0017469,2025-11-22,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0018376,2025-11-22,NOT_EXPOSED,,,
M016,C0018648,2025-11-22,EXPOSED,2025-11-30,NEGATIVE,2025-12-09
M016,C0019482,2025-11-22,EXPOSED,2025-12-01,NEGATIVE,2025-12-05
M016,C0002046,2025-11-23,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0003172,2025-11-23,EXPOSED,2025-11-26,NO_RESPONSE,
M016,C0003813,2025-11-23,EXPOSED,2025-11-28,NO_RESPONSE,
M016,C0003954,2025-11-23,EXPOSED,2025-11-26,NO_RESPONSE,
M016,C0009110,2025-11-23,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0009775,2025-11-23,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0010636,2025-11-23,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0011795,2025-11-23,EXPOSED,2025-12-05,NO_RESPONSE,
M016,C0012815,2025-11-23,NOT_EXPOSED,,,
M016,C0014548,2025-11-23,EXPOSED,2025-11-27,NO_RESPONSE,
M016,C0015257,2025-11-23,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0015449,2025-11-23,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0002913,2025-11-24,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0003210,2025-11-24,EXPOSED,2025-11-27,NO_RESPONSE,
M016,C0004375,2025-11-24,EXPOSED,2025-12-09,POSITIVE,2025-12-11
M016,C0007171,2025-11-24,EXPOSED,2025-11-29,NO_RESPONSE,
M016,C0008045,2025-11-24,EXPOSED,2025-12-12,NO_RESPONSE,
M016,C0010257,2025-11-24,EXPOSED,2025-11-30,NO_RESPONSE,
M016,C0011939,2025-11-24,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0012063,2025-11-24,NOT_EXPOSED,,,
M016,C0012510,2025-11-24,EXPOSED,2025-12-12,POSITIVE,2025-12-31
M016,C0014882,2025-11-24,EXPOSED,2025-12-09,POSITIVE,2025-12-11
M016,C0014893,2025-11-24,NOT_EXPOSED,,,
M016,C0016126,2025-11-24,EXPOSED,2025-11-24,NO_RESPONSE,
M016,C0016259,2025-11-24,EXPOSED,2025-11-28,NO_RESPONSE,
M016,C0017319,2025-11-24,EXPOSED,2025-11-28,NO_RESPONSE,
M016,C0018858,2025-11-24,EXPOSED,2025-12-01,NO_RESPONSE,
M016,C0018965,2025-11-24,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0001723,2025-11-25,EXPOSED,2025-11-30,NO_RESPONSE,
M016,C0003205,2025-11-25,EXPOSED,2025-11-29,NO_RESPONSE,
M016,C0004594,2025-11-25,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0005086,2025-11-25,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0005317,2025-11-25,EXPOSED,2025-12-01,NO_RESPONSE,
M016,C0005320,2025-11-25,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0005899,2025-11-25,NOT_EXPOSED,,,
M016,C0005958,2025-11-25,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0006023,2025-11-25,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0009765,2025-11-25,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0010290,2025-11-25,EXPOSED,2025-11-29,NO_RESPONSE,
M016,C0010404,2025-11-25,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0011035,2025-11-25,EXPOSED,2025-12-01,POSITIVE,2025-12-13
M016,C0014991,2025-11-25,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0015655,2025-11-25,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0017400,2025-11-25,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0001398,2025-11-26,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0003503,2025-11-26,EXPOSED,2025-11-27,NO_RESPONSE,
M016,C0005480,2025-11-26,EXPOSED,2025-11-27,NO_RESPONSE,
M016,C0007711,2025-11-26,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0008346,2025-11-26,EXPOSED,2025-11-27,NO_RESPONSE,
M016,C0011958,2025-11-26,EXPOSED,2025-12-04,POSITIVE,2025-12-05
M016,C0013029,2025-11-26,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0013873,2025-11-26,EXPOSED,2025-12-03,POSITIVE,2025-12-13
M016,C0015767,2025-11-26,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0015835,2025-11-26,EXPOSED,2025-12-01,NO_RESPONSE,
M016,C0016047,2025-11-26,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0016163,2025-11-26,EXPOSED,2025-12-05,NO_RESPONSE,
M016,C0018485,2025-11-26,EXPOSED,2025-12-01,NO_RESPONSE,
M016,C0019408,2025-11-26,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0002891,2025-11-27,EXPOSED,2025-12-04,NEGATIVE,2025-12-11
M016,C0005328,2025-11-27,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0008604,2025-11-27,NOT_EXPOSED,,,
M016,C0009720,2025-11-27,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0011686,2025-11-27,NOT_EXPOSED,,,
M016,C0011786,2025-11-27,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0013522,2025-11-27,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0001010,2025-11-28,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0001482,2025-11-28,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0002412,2025-11-28,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0002643,2025-11-28,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0002719,2025-11-28,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0011404,2025-11-28,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0011750,2025-11-28,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0012670,2025-11-28,EXPOSED,2025-12-06,NEUTRAL,2025-12-27
M016,C0013676,2025-11-28,EXPOSED,2025-12-02,NEUTRAL,2025-12-06
M016,C0013688,2025-11-28,EXPOSED,2025-12-02,POSITIVE,2025-12-08
M016,C0013996,2025-11-28,EXPOSED,2025-12-04,POSITIVE,2025-12-10
M016,C0014698,2025-11-28,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0014987,2025-11-28,NOT_EXPOSED,,,
M016,C0015609,2025-11-28,EXPOSED,2025-11-29,NEUTRAL,2025-12-21
M016,C0015648,2025-11-28,EXPOSED,2025-11-29,NO_RESPONSE,
M016,C0016416,2025-11-28,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0019248,2025-11-28,EXPOSED,2025-12-05,NO_RESPONSE,
M016,C0002446,2025-11-29,NOT_EXPOSED,,,
M016,C0005844,2025-11-29,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0006425,2025-11-29,EXPOSED,2025-12-03,NO_RESPONSE,
M016,C0010647,2025-11-29,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0011569,2025-11-29,EXPOSED,2025-12-05,NEGATIVE,2025-12-09
M016,C0013188,2025-11-29,EXPOSED,2025-12-01,NO_RESPONSE,
M016,C0013951,2025-11-29,EXPOSED,2025-12-02,NEGATIVE,2025-12-19
M016,C0018943,2025-11-29,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0000208,2025-11-30,EXPOSED,2025-12-01,NO_RESPONSE,
M016,C0000974,2025-11-30,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0001849,2025-11-30,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0002018,2025-11-30,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0013380,2025-11-30,NOT_EXPOSED,,,
M016,C0014177,2025-11-30,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0014568,2025-11-30,EXPOSED,2025-12-04,POSITIVE,2025-12-05
M016,C0014829,2025-11-30,EXPOSED,2025-12-05,POSITIVE,2025-12-06
M016,C0016650,2025-11-30,EXPOSED,2025-12-11,POSITIVE,2025-12-14
M016,C0018030,2025-11-30,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0019808,2025-11-30,EXPOSED,2025-12-02,NO_RESPONSE,
M016,C0002940,2025-12-01,NOT_EXPOSED,,,
M016,C0005100,2025-12-01,NOT_EXPOSED,,,
M016,C0006126,2025-12-01,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0008284,2025-12-01,EXPOSED,2025-12-08,POSITIVE,2025-12-20
M016,C0011630,2025-12-01,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0014127,2025-12-01,EXPOSED,2025-12-04,NO_RESPONSE,
M016,C0016027,2025-12-01,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0018746,2025-12-01,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0000904,2025-12-02,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0005218,2025-12-02,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0005276,2025-12-02,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0006032,2025-12-02,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0007159,2025-12-02,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0008786,2025-12-02,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0009467,2025-12-02,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0015785,2025-12-02,NOT_EXPOSED,,,
M016,C0016818,2025-12-02,EXPOSED,2025-12-12,NO_RESPONSE,
M016,C0002117,2025-12-03,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0003748,2025-12-03,EXPOSED,2025-12-12,NO_RESPONSE,
M016,C0004692,2025-12-03,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0007352,2025-12-03,EXPOSED,2025-12-08,NEGATIVE,2025-12-11
M016,C0007672,2025-12-03,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0011690,2025-12-03,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0014966,2025-12-03,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0017191,2025-12-03,EXPOSED,2025-12-05,NO_RESPONSE,
M016,C0000486,2025-12-04,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0004318,2025-12-04,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0004800,2025-12-04,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0004961,2025-12-04,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0016090,2025-12-04,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0017694,2025-12-04,EXPOSED,2025-12-06,NO_RESPONSE,
M016,C0002483,2025-12-05,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0007896,2025-12-05,EXPOSED,2025-12-07,NO_RESPONSE,
M016,C0014537,2025-12-05,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0014910,2025-12-05,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0015153,2025-12-05,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0015747,2025-12-05,EXPOSED,2025-12-07,NEGATIVE,2025-12-13
M016,C0016706,2025-12-05,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0017178,2025-12-05,EXPOSED,2025-12-08,NO_RESPONSE,
M016,C0000767,2025-12-06,EXPOSED,2025-12-13,NEUTRAL,2025-12-22
M016,C0004277,2025-12-07,NOT_EXPOSED,,,
M016,C0005547,2025-12-07,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0006904,2025-12-07,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0010524,2025-12-07,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0018125,2025-12-07,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0000305,2025-12-08,EXPOSED,2025-12-14,NO_RESPONSE,
M016,C0004993,2025-12-08,EXPOSED,2025-12-09,NO_RESPONSE,
M016,C0011588,2025-12-08,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0011600,2025-12-08,EXPOSED,2025-12-12,NO_RESPONSE,
M016,C0013186,2025-12-08,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0003532,2025-12-09,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0006138,2025-12-09,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0009473,2025-12-09,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0009668,2025-12-09,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0001766,2025-12-10,EXPOSED,2025-12-12,POSITIVE,2025-12-21
M016,C0004527,2025-12-10,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0014297,2025-12-10,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0017679,2025-12-10,EXPOSED,2025-12-10,NO_RESPONSE,
M016,C0000367,2025-12-11,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0013710,2025-12-11,EXPOSED,2025-12-14,NO_RESPONSE,
M016,C0015500,2025-12-11,EXPOSED,2025-12-11,NO_RESPONSE,
M016,C0018346,2025-12-11,EXPOSED,2025-12-12,NO_RESPONSE,
M016,C0009135,2025-12-13,EXPOSED,2025-12-13,NO_RESPONSE,
M016,C0006075,2025-12-14,EXPOSED,2025-12-14,NEGATIVE,2025-12-16
M017,C0009603,2026-02-01,EXPOSED,2026-04-07,NO_RESPONSE,
M017,C0002129,2026-02-03,EXPOSED,2026-03-10,POSITIVE,2026-03-10
M017,C0004150,2026-02-04,EXPOSED,2026-04-17,NO_RESPONSE,
M017,C0013862,2026-02-04,EXPOSED,2026-03-20,NO_RESPONSE,
M017,C0018627,2026-02-04,EXPOSED,2026-03-07,NO_RESPONSE,
M017,C0000419,2026-02-05,NOT_EXPOSED,,,
M017,C0003522,2026-02-05,EXPOSED,2026-03-06,NO_RESPONSE,
M017,C0018667,2026-02-05,NOT_EXPOSED,,,
M017,C0017893,2026-02-06,EXPOSED,2026-03-29,NO_RESPONSE,
M017,C0001613,2026-02-07,EXPOSED,2026-03-25,NO_RESPONSE,
M017,C0019001,2026-02-07,EXPOSED,2026-03-25,NO_RESPONSE,
M017,C0000644,2026-02-08,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0005007,2026-02-08,EXPOSED,2026-02-24,NO_RESPONSE,
M017,C0012375,2026-02-08,EXPOSED,2026-02-16,NO_RESPONSE,
M017,C0007738,2026-02-09,EXPOSED,2026-02-14,NO_RESPONSE,
M017,C0012758,2026-02-09,EXPOSED,2026-03-02,NO_RESPONSE,
M017,C0016747,2026-02-09,EXPOSED,2026-04-14,NO_RESPONSE,
M017,C0004595,2026-02-10,NOT_EXPOSED,,,
M017,C0007313,2026-02-10,EXPOSED,2026-05-26,NO_RESPONSE,
M017,C0016519,2026-02-10,EXPOSED,2026-04-19,NO_RESPONSE,
M017,C0017455,2026-02-10,EXPOSED,2026-02-28,NO_RESPONSE,
M017,C0008525,2026-02-11,EXPOSED,2026-03-01,NO_RESPONSE,
M017,C0013653,2026-02-11,EXPOSED,2026-04-06,POSITIVE,2026-04-17
M017,C0017713,2026-02-11,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0018747,2026-02-14,EXPOSED,2026-03-29,NO_RESPONSE,
M017,C0006758,2026-02-15,EXPOSED,2026-04-01,NO_RESPONSE,
M017,C0001648,2026-02-16,EXPOSED,2026-03-25,NO_RESPONSE,
M017,C0005869,2026-02-16,EXPOSED,2026-05-02,NO_RESPONSE,
M017,C0007114,2026-02-16,EXPOSED,2026-03-19,NO_RESPONSE,
M017,C0014556,2026-02-16,EXPOSED,2026-03-08,NO_RESPONSE,
M017,C0017416,2026-02-16,EXPOSED,2026-04-01,POSITIVE,2026-04-06
M017,C0018706,2026-02-16,EXPOSED,2026-02-19,NO_RESPONSE,
M017,C0017950,2026-02-17,NOT_EXPOSED,,,
M017,C0018287,2026-02-17,EXPOSED,2026-05-10,NO_RESPONSE,
M017,C0018632,2026-02-17,EXPOSED,2026-05-11,NO_RESPONSE,
M017,C0005674,2026-02-18,EXPOSED,2026-03-17,NO_RESPONSE,
M017,C0005883,2026-02-18,EXPOSED,2026-05-07,NO_RESPONSE,
M017,C0009028,2026-02-18,EXPOSED,2026-03-07,POSITIVE,2026-03-08
M017,C0013423,2026-02-18,EXPOSED,2026-04-01,NO_RESPONSE,
M017,C0014624,2026-02-18,EXPOSED,2026-05-02,POSITIVE,2026-05-05
M017,C0017168,2026-02-18,EXPOSED,2026-04-10,NO_RESPONSE,
M017,C0019099,2026-02-18,EXPOSED,2026-05-15,NO_RESPONSE,
M017,C0002562,2026-02-19,NOT_EXPOSED,,,
M017,C0014274,2026-02-19,EXPOSED,2026-04-30,NO_RESPONSE,
M017,C0014320,2026-02-19,EXPOSED,2026-03-05,NO_RESPONSE,
M017,C0001801,2026-02-20,EXPOSED,2026-04-04,NO_RESPONSE,
M017,C0000868,2026-02-21,EXPOSED,2026-04-17,NO_RESPONSE,
M017,C0001902,2026-02-21,EXPOSED,2026-04-17,NO_RESPONSE,
M017,C0008134,2026-02-21,EXPOSED,2026-04-04,NO_RESPONSE,
M017,C0012626,2026-02-21,EXPOSED,2026-02-23,NO_RESPONSE,
M017,C0011881,2026-02-22,NOT_EXPOSED,,,
M017,C0012495,2026-02-22,EXPOSED,2026-02-28,NO_RESPONSE,
M017,C0018024,2026-02-22,EXPOSED,2026-05-04,NO_RESPONSE,
M017,C0000066,2026-02-23,EXPOSED,2026-03-11,NO_RESPONSE,
M017,C0010617,2026-02-23,EXPOSED,2026-03-20,NO_RESPONSE,
M017,C0003576,2026-02-24,EXPOSED,2026-04-10,NO_RESPONSE,
M017,C0016230,2026-02-24,EXPOSED,2026-04-25,NO_RESPONSE,
M017,C0003877,2026-02-25,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0019751,2026-02-25,NOT_EXPOSED,,,
M017,C0002708,2026-02-26,NOT_EXPOSED,,,
M017,C0014087,2026-02-26,EXPOSED,2026-05-23,NO_RESPONSE,
M017,C0014840,2026-02-26,EXPOSED,2026-04-12,POSITIVE,2026-04-16
M017,C0019642,2026-02-26,EXPOSED,2026-04-24,POSITIVE,2026-05-07
M017,C0002538,2026-02-27,EXPOSED,2026-05-27,NEUTRAL,2026-05-29
M017,C0006237,2026-02-27,EXPOSED,2026-03-22,NO_RESPONSE,
M017,C0015925,2026-02-27,EXPOSED,2026-03-14,NO_RESPONSE,
M017,C0001146,2026-02-28,EXPOSED,2026-05-12,NO_RESPONSE,
M017,C0004953,2026-02-28,EXPOSED,2026-04-01,NO_RESPONSE,
M017,C0007366,2026-02-28,EXPOSED,2026-05-03,NO_RESPONSE,
M017,C0003129,2026-03-01,EXPOSED,2026-03-17,NO_RESPONSE,
M017,C0003367,2026-03-01,EXPOSED,2026-05-19,NO_RESPONSE,
M017,C0007402,2026-03-01,EXPOSED,2026-04-08,NO_RESPONSE,
M017,C0010466,2026-03-01,EXPOSED,2026-03-12,NO_RESPONSE,
M017,C0017842,2026-03-01,EXPOSED,2026-03-10,NO_RESPONSE,
M017,C0007748,2026-03-02,EXPOSED,2026-03-13,NO_RESPONSE,
M017,C0017413,2026-03-02,EXPOSED,2026-03-29,POSITIVE,2026-04-01
M017,C0004336,2026-03-03,NOT_EXPOSED,,,
M017,C0011538,2026-03-03,EXPOSED,2026-04-03,NO_RESPONSE,
M017,C0005511,2026-03-04,EXPOSED,2026-03-31,NO_RESPONSE,
M017,C0013731,2026-03-04,EXPOSED,2026-03-28,NO_RESPONSE,
M017,C0016983,2026-03-04,NOT_EXPOSED,,,
M017,C0017782,2026-03-04,EXPOSED,2026-03-22,NO_RESPONSE,
M017,C0004314,2026-03-05,EXPOSED,2026-04-21,NO_RESPONSE,
M017,C0005672,2026-03-05,EXPOSED,2026-03-11,NO_RESPONSE,
M017,C0005895,2026-03-05,EXPOSED,2026-04-09,NO_RESPONSE,
M017,C0012304,2026-03-05,EXPOSED,2026-03-20,NO_RESPONSE,
M017,C0015039,2026-03-05,EXPOSED,2026-03-24,NO_RESPONSE,
M017,C0005385,2026-03-06,EXPOSED,2026-04-09,NO_RESPONSE,
M017,C0013127,2026-03-06,EXPOSED,2026-04-16,NO_RESPONSE,
M017,C0007148,2026-03-07,EXPOSED,2026-03-18,NEUTRAL,2026-03-20
M017,C0013584,2026-03-07,EXPOSED,2026-03-15,NO_RESPONSE,
M017,C0000532,2026-03-08,EXPOSED,2026-04-27,NO_RESPONSE,
M017,C0004389,2026-03-08,EXPOSED,2026-03-12,POSITIVE,2026-03-15
M017,C0006827,2026-03-08,EXPOSED,2026-04-13,NO_RESPONSE,
M017,C0001512,2026-03-09,EXPOSED,2026-04-06,NO_RESPONSE,
M017,C0002705,2026-03-09,EXPOSED,2026-04-06,NO_RESPONSE,
M017,C0002720,2026-03-09,NOT_EXPOSED,,,
M017,C0009417,2026-03-09,EXPOSED,2026-03-13,NO_RESPONSE,
M017,C0012667,2026-03-09,EXPOSED,2026-04-28,NO_RESPONSE,
M017,C0002057,2026-03-10,EXPOSED,2026-05-03,POSITIVE,2026-05-10
M017,C0010719,2026-03-10,EXPOSED,2026-05-07,NO_RESPONSE,
M017,C0014630,2026-03-10,EXPOSED,2026-03-22,NO_RESPONSE,
M017,C0019283,2026-03-10,EXPOSED,2026-04-22,NO_RESPONSE,
M017,C0000862,2026-03-11,EXPOSED,2026-05-11,NO_RESPONSE,
M017,C0019170,2026-03-11,EXPOSED,2026-03-19,NO_RESPONSE,
M017,C0010420,2026-03-13,EXPOSED,2026-03-27,NO_RESPONSE,
M017,C0014278,2026-03-13,EXPOSED,2026-04-28,NO_RESPONSE,
M017,C0015137,2026-03-13,EXPOSED,2026-04-19,NO_RESPONSE,
M017,C0000554,2026-03-14,EXPOSED,2026-03-27,NO_RESPONSE,
M017,C0001242,2026-03-14,EXPOSED,2026-05-07,NO_RESPONSE,
M017,C0001461,2026-03-14,EXPOSED,2026-05-23,NO_RESPONSE,
M017,C0002758,2026-03-14,EXPOSED,2026-03-19,NO_RESPONSE,
M017,C0006733,2026-03-14,EXPOSED,2026-04-19,NO_RESPONSE,
M017,C0009789,2026-03-14,EXPOSED,2026-04-21,NO_RESPONSE,
M017,C0003558,2026-03-15,NOT_EXPOSED,,,
M017,C0008253,2026-03-15,EXPOSED,2026-03-24,NO_RESPONSE,
M017,C0015221,2026-03-15,EXPOSED,2026-04-09,NEUTRAL,2026-04-14
M017,C0018545,2026-03-15,EXPOSED,2026-04-14,NO_RESPONSE,
M017,C0002937,2026-03-16,EXPOSED,2026-04-10,NO_RESPONSE,
M017,C0008607,2026-03-16,EXPOSED,2026-04-06,NO_RESPONSE,
M017,C0015583,2026-03-16,EXPOSED,2026-04-12,NO_RESPONSE,
M017,C0017583,2026-03-16,EXPOSED,2026-05-05,NO_RESPONSE,
M017,C0012361,2026-03-17,EXPOSED,2026-05-02,NO_RESPONSE,
M017,C0019853,2026-03-17,EXPOSED,2026-04-16,NEUTRAL,2026-04-19
M017,C0001927,2026-03-18,NOT_EXPOSED,,,
M017,C0001950,2026-03-18,EXPOSED,2026-04-04,NO_RESPONSE,
M017,C0011608,2026-03-18,EXPOSED,2026-05-06,NO_RESPONSE,
M017,C0014249,2026-03-18,EXPOSED,2026-04-06,POSITIVE,2026-04-09
M017,C0001199,2026-03-19,EXPOSED,2026-04-10,NO_RESPONSE,
M017,C0013266,2026-03-19,NOT_EXPOSED,,,
M017,C0013843,2026-03-19,EXPOSED,2026-03-21,NO_RESPONSE,
M017,C0014293,2026-03-19,EXPOSED,2026-04-29,NO_RESPONSE,
M017,C0001161,2026-03-20,EXPOSED,2026-05-05,NO_RESPONSE,
M017,C0018689,2026-03-20,EXPOSED,2026-04-24,NO_RESPONSE,
M017,C0000003,2026-03-21,EXPOSED,2026-05-01,NO_RESPONSE,
M017,C0019071,2026-03-21,EXPOSED,2026-04-13,NO_RESPONSE,
M017,C0009168,2026-03-23,EXPOSED,2026-04-25,NO_RESPONSE,
M017,C0009815,2026-03-23,EXPOSED,2026-05-07,NO_RESPONSE,
M017,C0013401,2026-03-23,EXPOSED,2026-04-26,NEUTRAL,2026-05-01
M017,C0015161,2026-03-23,EXPOSED,2026-04-07,NO_RESPONSE,
M017,C0016209,2026-03-23,EXPOSED,2026-04-27,NO_RESPONSE,
M017,C0017536,2026-03-23,EXPOSED,2026-03-25,NO_RESPONSE,
M017,C0018541,2026-03-23,EXPOSED,2026-05-06,NO_RESPONSE,
M017,C0004982,2026-03-24,EXPOSED,2026-05-04,NO_RESPONSE,
M017,C0000165,2026-03-25,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0004232,2026-03-25,EXPOSED,2026-04-10,NO_RESPONSE,
M017,C0005961,2026-03-25,EXPOSED,2026-05-05,NO_RESPONSE,
M017,C0004674,2026-03-26,EXPOSED,2026-04-25,NO_RESPONSE,
M017,C0007586,2026-03-26,EXPOSED,2026-04-06,NO_RESPONSE,
M017,C0012602,2026-03-26,EXPOSED,2026-04-02,NO_RESPONSE,
M017,C0011930,2026-03-28,EXPOSED,2026-04-30,NO_RESPONSE,
M017,C0012164,2026-03-28,EXPOSED,2026-05-04,POSITIVE,2026-05-11
M017,C0019930,2026-03-28,EXPOSED,2026-05-08,NO_RESPONSE,
M017,C0000262,2026-03-30,EXPOSED,2026-03-31,POSITIVE,2026-04-02
M017,C0001609,2026-03-30,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0016374,2026-03-31,EXPOSED,2026-04-12,NEGATIVE,2026-04-22
M017,C0016974,2026-03-31,EXPOSED,2026-05-02,POSITIVE,2026-05-06
M017,C0018873,2026-03-31,EXPOSED,2026-04-19,NO_RESPONSE,
M017,C0000726,2026-04-01,EXPOSED,2026-04-04,NO_RESPONSE,
M017,C0012016,2026-04-01,EXPOSED,2026-04-19,NO_RESPONSE,
M017,C0014056,2026-04-01,NOT_EXPOSED,,,
M017,C0018121,2026-04-01,EXPOSED,2026-04-28,NO_RESPONSE,
M017,C0019559,2026-04-01,EXPOSED,2026-04-12,NO_RESPONSE,
M017,C0000148,2026-04-02,EXPOSED,2026-04-11,NO_RESPONSE,
M017,C0008173,2026-04-02,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0006581,2026-04-03,EXPOSED,2026-04-09,NO_RESPONSE,
M017,C0008368,2026-04-03,EXPOSED,2026-04-10,NO_RESPONSE,
M017,C0000185,2026-04-04,EXPOSED,2026-04-12,NEUTRAL,2026-04-17
M017,C0018205,2026-04-04,EXPOSED,2026-04-20,NO_RESPONSE,
M017,C0004190,2026-04-05,EXPOSED,2026-04-26,NO_RESPONSE,
M017,C0014335,2026-04-05,EXPOSED,2026-05-17,NO_RESPONSE,
M017,C0015837,2026-04-07,EXPOSED,2026-04-20,POSITIVE,2026-04-21
M017,C0013794,2026-04-08,EXPOSED,2026-05-21,NO_RESPONSE,
M017,C0000515,2026-04-10,EXPOSED,2026-05-24,NO_RESPONSE,
M017,C0005634,2026-04-10,EXPOSED,2026-04-24,NO_RESPONSE,
M017,C0009117,2026-04-10,EXPOSED,2026-05-02,NO_RESPONSE,
M017,C0010947,2026-04-10,EXPOSED,2026-04-30,NEUTRAL,2026-05-07
M017,C0017138,2026-04-12,EXPOSED,2026-05-18,POSITIVE,2026-05-22
M017,C0018310,2026-04-12,EXPOSED,2026-04-18,NO_RESPONSE,
M017,C0016585,2026-04-13,EXPOSED,2026-05-01,NO_RESPONSE,
M017,C0000919,2026-04-14,EXPOSED,2026-04-14,NO_RESPONSE,
