exposure_id,campaign_id,customer_id,exposure_datetime,channel
E021079,M016,C0003449,2025-12-07 16:27:08,MOBILE_APP
E019590,M016,C0012913,2025-12-07 16:43:50,EMAIL
E018756,M016,C0016889,2025-12-07 16:48:37,EMAIL
E020172,M016,C0019485,2025-12-07 16:53:49,EMAIL
E019505,M016,C0016188,2025-12-07 16:54:05,MOBILE_APP
E020869,M016,C0004972,2025-12-07 17:18:03,EMAIL
E022115,M016,C0003195,2025-12-07 17:33:40,EMAIL
E021898,M016,C0009429,2025-12-07 17:47:17,MOBILE_APP
E021802,M016,C0015416,2025-12-07 18:13:45,EMAIL
E021134,M016,C0018744,2025-12-07 18:20:23,MOBILE_APP
E019142,M016,C0012524,2025-12-07 18:43:10,MOBILE_APP
E022125,M016,C0001247,2025-12-07 18:55:47,EMAIL
E020847,M016,C0007155,2025-12-07 19:05:08,MOBILE_APP
E021597,M016,C0004559,2025-12-07 19:10:05,MOBILE_APP
E022322,M016,C0016247,2025-12-07 19:15:23,MOBILE_APP
E019502,M016,C0013950,2025-12-07 19:43:20,MOBILE_APP
E021207,M016,C0012873,2025-12-07 20:26:42,EMAIL
E020358,M016,C0004101,2025-12-07 20:50:20,WEB
E020193,M016,C0004525,2025-12-07 20:50:49,EMAIL
E019872,M016,C0004816,2025-12-07 20:52:24,MOBILE_APP
E019669,M016,C0012503,2025-12-07 21:07:06,WEB
E021264,M016,C0009537,2025-12-07 21:10:19,MOBILE_APP
E022121,M016,C0008879,2025-12-07 21:18:26,MOBILE_APP
E019335,M016,C0011500,2025-12-07 21:32:53,MOBILE_APP
E019312,M016,C0001342,2025-12-07 21:41:59,WEB
E018842,M016,C0019536,2025-12-07 21:58:47,WEB
E018579,M016,C0019896,2025-12-07 21:58:49,MOBILE_APP
E022169,M016,C0017089,2025-12-07 22:01:45,MOBILE_APP
E020685,M016,C0010773,2025-12-07 22:12:53,WEB
E021668,M016,C0004014,2025-12-07 22:17:34,WEB
E020411,M016,C0008786,2025-12-07 22:17:46,EMAIL
E019073,M016,C0007733,2025-12-07 22:20:22,MOBILE_APP
E020796,M016,C0015934,2025-12-07 22:33:23,MOBILE_APP
E018369,M016,C0002592,2025-12-08 07:13:18,MOBILE_APP
E019068,M016,C0008148,2025-12-08 07:17:18,EMAIL
E021882,M016,C0012680,2025-12-08 07:29:19,MOBILE_APP
E020930,M016,C0019356,2025-12-08 08:03:26,EMAIL
E019358,M016,C0014671,2025-12-08 08:10:11,EMAIL
E019155,M016,C0014426,2025-12-08 08:21:53,EMAIL
E021459,M016,C0011274,2025-12-08 08:25:55,WEB
E019471,M016,C0016524,2025-12-08 08:29:36,EMAIL
E021066,M016,C0014328,2025-12-08 08:35:18,MOBILE_APP
E020900,M016,C0004168,2025-12-08 08:40:29,MOBILE_APP
E019303,M016,C0000208,2025-12-08 08:56:16,WEB
E021534,M016,C0018943,2025-12-08 09:12:08,EMAIL
E019351,M016,C0009754,2025-12-08 09:22:42,WEB
E022215,M016,C0011533,2025-12-08 09:26:28,EMAIL
E021389,M016,C0013522,2025-12-08 09:42:16,MOBILE_APP
E021057,M016,C0002018,2025-12-08 09:51:28,MOBILE_APP
E022302,M016,C0004009,2025-12-08 09:52:19,EMAIL
E021020,M016,C0006425,2025-12-08 09:59:08,EMAIL
E018400,M016,C0007941,2025-12-08 10:10:05,MOBILE_APP
E021354,M016,C0001958,2025-12-08 10:21:35,WEB
E020721,M016,C0005224,2025-12-08 10:31:11,MOBILE_APP
E019836,M016,C0017178,2025-12-08 10:46:47,MOBILE_APP
E020567,M016,C0017979,2025-12-08 10:56:18,MOBILE_APP
E021018,M016,C0017004,2025-12-08 11:01:34,EMAIL
E020630,M016,C0015813,2025-12-08 11:03:25,MOBILE_APP
E022211,M016,C0007357,2025-12-08 11:17:37,EMAIL
E019429,M016,C0011630,2025-12-08 11:20:16,MOBILE_APP
E021694,M016,C0019336,2025-12-08 11:26:05,EMAIL
E020323,M016,C0004418,2025-12-08 11:27:23,WEB
E020091,M016,C0016706,2025-12-08 11:48:23,WEB
E021243,M016,C0002766,2025-12-08 12:32:41,EMAIL
E019763,M016,C0017821,2025-12-08 12:35:34,EMAIL
E021603,M016,C0017500,2025-12-08 13:12:14,EMAIL
E019532,M016,C0015540,2025-12-08 14:02:08,MOBILE_APP
E018416,M016,C0014881,2025-12-08 14:17:26,WEB
E020940,M016,C0005289,2025-12-08 14:27:28,MOBILE_APP
E020341,M016,C0013806,2025-12-08 14:29:28,EMAIL
E018986,M016,C0007692,2025-12-08 14:31:59,WEB
E019115,M016,C0015210,2025-12-08 14:36:53,MOBILE_APP
E020049,M016,C0004334,2025-12-08 14:39:36,MOBILE_APP
E021483,M016,C0012671,2025-12-08 14:40:17,MOBILE_APP
E019736,M016,C0012127,2025-12-08 14:51:09,MOBILE_APP
E021803,M016,C0011703,2025-12-08 14:53:20,EMAIL
E018531,M016,C0009218,2025-12-08 15:24:16,EMAIL
E020536,M016,C0005342,2025-12-08 15:27:12,EMAIL
E022329,M016,C0015153,2025-12-08 15:51:01,WEB
E020881,M016,C0001865,2025-12-08 16:01:22,EMAIL
E020998,M016,C0015449,2025-12-08 16:01:27,MOBILE_APP
E020727,M016,C0007223,2025-12-08 16:16:35,EMAIL
E020852,M016,C0003205,2025-12-08 16:34:44,WEB
E022021,M016,C0014416,2025-12-08 16:44:58,WEB
E018542,M016,C0000664,2025-12-08 16:51:48,EMAIL
E020229,M016,C0015648,2025-12-08 17:00:24,MOBILE_APP
E019509,M016,C0015280,2025-12-08 17:11:28,MOBILE_APP
E020676,M016,C0006023,2025-12-08 17:12:12,EMAIL
E019690,M016,C0013976,2025-12-08 17:16:39,MOBILE_APP
E018427,M016,C0008284,2025-12-08 17:32:11,EMAIL
E019394,M016,C0008283,2025-12-08 17:34:01,WEB
E021610,M016,C0013024,2025-12-08 17:39:13,MOBILE_APP
E021095,M016,C0014044,2025-12-08 17:48:23,EMAIL
E019131,M016,C0016572,2025-12-08 17:52:52,MOBILE_APP
E018396,M016,C0019230,2025-12-08 18:01:01,WEB
E020950,M016,C0014991,2025-12-08 18:01:40,MOBILE_APP
E020974,M016,C0007144,2025-12-08 18:25:41,EMAIL
E020635,M016,C0014910,2025-12-08 18:37:14,MOBILE_APP
E021896,M016,C0000874,2025-12-08 18:53:27,MOBILE_APP
E018502,M016,C0005760,2025-12-08 18:53:28,MOBILE_APP
E020034,M016,C0019609,2025-12-08 19:01:16,EMAIL
E019309,M016,C0011786,2025-12-08 19:03:58,MOBILE_APP
E021922,M016,C0007861,2025-12-08 19:06:36,WEB
E018702,M016,C0011625,2025-12-08 19:30:20,EMAIL
E018695,M016,C0015534,2025-12-08 19:31:28,EMAIL
E021055,M016,C0005796,2025-12-08 19:45:12,EMAIL
E020020,M016,C0010647,2025-12-08 19:46:48,EMAIL
E022144,M016,C0001661,2025-12-08 19:50:39,WEB
E020301,M016,C0007080,2025-12-08 19:56:22,EMAIL
E021848,M016,C0004489,2025-12-08 19:59:02,WEB
E019499,M016,C0012922,2025-12-08 20:06:19,MOBILE_APP
E022280,M016,C0019502,2025-12-08 20:08:26,MOBILE_APP
E019522,M016,C0014331,2025-12-08 20:11:28,MOBILE_APP
E022226,M016,C0007857,2025-12-08 20:14:31,MOBILE_APP
E020956,M016,C0014537,2025-12-08 20:21:29,EMAIL
E020715,M016,C0003765,2025-12-08 20:23:47,EMAIL
E018339,M016,C0006146,2025-12-08 20:33:05,EMAIL
E021192,M016,C0019392,2025-12-08 20:38:33,EMAIL
E021749,M016,C0011690,2025-12-08 21:18:33,EMAIL
E022253,M016,C0011730,2025-12-08 21:29:34,EMAIL
E022264,M016,C0011960,2025-12-08 21:51:50,MOBILE_APP
E019412,M016,C0003013,2025-12-08 22:03:26,WEB
E018806,M016,C0016416,2025-12-08 22:06:52,WEB
E020991,M016,C0011927,2025-12-08 22:14:57,EMAIL
E020954,M016,C0018030,2025-12-08 22:15:04,EMAIL
E020015,M016,C0008949,2025-12-08 22:40:28,EMAIL
E019251,M016,C0011394,2025-12-08 22:47:53,WEB
E018543,M016,C0007864,2025-12-08 22:50:37,EMAIL
E018462,M016,C0003503,2025-12-08 22:51:03,WEB
E019319,M016,C0007352,2025-12-08 22:51:36,EMAIL
E020833,M016,C0005620,2025-12-08 22:54:20,MOBILE_APP
E018865,M016,C0002913,2025-12-08 22:58:34,WEB
E019863,M016,C0007755,2025-12-09 07:16:30,MOBILE_APP
E021062,M016,C0014882,2025-12-09 07:34:58,WEB
E022182,M016,C0000060,2025-12-09 07:38:20,EMAIL
E018444,M016,C0002719,2025-12-09 08:10:38,EMAIL
E022282,M016,C0002745,2025-12-09 08:24:38,EMAIL
E021902,M016,C0008418,2025-12-09 08:45:52,EMAIL
E022327,M016,C0018796,2025-12-09 08:55:36,MOBILE_APP
E019722,M016,C0004594,2025-12-09 08:55:54,MOBILE_APP
E020906,M016,C0005395,2025-12-09 09:02:11,EMAIL
E018375,M016,C0002210,2025-12-09 09:03:07,EMAIL
E020912,M016,C0008046,2025-12-09 09:13:54,WEB
E021141,M016,C0009396,2025-12-09 09:23:09,MOBILE_APP
E021416,M016,C0004446,2025-12-09 09:42:46,WEB
E019642,M016,C0017517,2025-12-09 09:44:40,EMAIL
E021406,M016,C0015812,2025-12-09 10:00:08,MOBILE_APP
E022014,M016,C0011728,2025-12-09 10:04:02,EMAIL
E019092,M016,C0005686,2025-12-09 10:09:54,EMAIL
E019728,M016,C0006163,2025-12-09 10:12:57,WEB
E019655,M016,C0017081,2025-12-09 10:20:28,MOBILE_APP
E020338,M016,C0019319,2025-12-09 10:23:51,WEB
E021766,M016,C0017717,2025-12-09 10:35:15,MOBILE_APP
E019374,M016,C0018624,2025-12-09 10:40:53,WEB
E019370,M016,C0018865,2025-12-09 11:04:28,MOBILE_APP
E021446,M016,C0010622,2025-12-09 11:05:54,MOBILE_APP
E018372,M016,C0005328,2025-12-09 11:07:41,MOBILE_APP
E022017,M016,C0017890,2025-12-09 11:07:56,MOBILE_APP
E020351,M016,C0005320,2025-12-09 11:22:10,MOBILE_APP
E020626,M016,C0010553,2025-12-09 11:22:29,EMAIL
E020014,M016,C0019217,2025-12-09 11:26:21,EMAIL
E021874,M016,C0017482,2025-12-09 12:02:32,EMAIL
E021504,M016,C0018260,2025-12-09 12:20:00,MOBILE_APP
E021467,M016,C0002236,2025-12-09 12:48:57,WEB
E019756,M016,C0004266,2025-12-09 13:19:36,MOBILE_APP
E019866,M016,C0014486,2025-12-09 13:36:21,EMAIL
E019600,M016,C0004692,2025-12-09 13:40:02,EMAIL
E020152,M016,C0018425,2025-12-09 14:07:37,MOBILE_APP
E020573,M016,C0013683,2025-12-09 14:18:43,WEB
E020437,M016,C0002248,2025-12-09 14:22:51,MOBILE_APP
E019802,M016,C0019003,2025-12-09 14:30:14,MOBILE_APP
E019013,M016,C0015207,2025-12-09 14:58:46,MOBILE_APP
E021809,M016,C0018563,2025-12-09 15:08:25,WEB
E021560,M016,C0004993,2025-12-09 15:21:18,MOBILE_APP
E019677,M016,C0001482,2025-12-09 15:35:26,MOBILE_APP
E018677,M016,C0016123,2025-12-09 16:02:55,MOBILE_APP
E020825,M016,C0008117,2025-12-09 16:04:50,EMAIL
E018351,M016,C0002761,2025-12-09 16:28:39,MOBILE_APP
E022035,M016,C0012596,2025-12-09 16:47:03,EMAIL
E018658,M016,C0014605,2025-12-09 16:51:32,MOBILE_APP
E021086,M016,C0002883,2025-12-09 16:52:07,EMAIL
E018388,M016,C0017139,2025-12-09 17:51:56,EMAIL
E020667,M016,C0006653,2025-12-09 18:27:50,EMAIL
E022004,M016,C0000690,2025-12-09 18:54:07,EMAIL
E020452,M016,C0006478,2025-12-09 19:08:19,WEB
E019286,M016,C0018693,2025-12-09 19:15:13,EMAIL
E020368,M016,C0011009,2025-12-09 19:29:23,MOBILE_APP
E018471,M016,C0000733,2025-12-09 19:33:41,MOBILE_APP
E020519,M016,C0004375,2025-12-09 19:51:44,EMAIL
E022119,M016,C0003296,2025-12-09 19:54:27,MOBILE_APP
E020406,M016,C0012643,2025-12-09 20:15:47,MOBILE_APP
E021654,M016,C0016821,2025-12-09 20:19:31,WEB
E020150,M016,C0011664,2025-12-09 20:20:43,MOBILE_APP
E019698,M016,C0003096,2025-12-09 20:23:23,WEB
E022192,M016,C0005738,2025-12-09 20:28:28,MOBILE_APP
E021839,M016,C0001398,2025-12-09 20:59:45,EMAIL
E020113,M016,C0015725,2025-12-09 21:20:58,WEB
E022190,M016,C0009834,2025-12-09 21:30:23,EMAIL
E018523,M016,C0005958,2025-12-09 21:47:25,EMAIL
E022230,M016,C0016641,2025-12-09 21:52:19,EMAIL
E018636,M016,C0011267,2025-12-09 21:56:28,EMAIL
E020435,M016,C0007412,2025-12-09 22:12:38,WEB
E019133,M016,C0007179,2025-12-09 22:20:28,MOBILE_APP
E021815,M016,C0001513,2025-12-09 22:38:53,MOBILE_APP
E020799,M016,C0000904,2025-12-09 22:52:36,WEB
E019008,M016,C0018746,2025-12-09 22:54:17,MOBILE_APP
E019743,M016,C0007382,2025-12-09 22:57:19,MOBILE_APP
E018719,M016,C0018955,2025-12-10 07:13:20,EMAIL
E022072,M016,C0004162,2025-12-10 07:28:59,EMAIL
E019978,M016,C0016121,2025-12-10 07:34:44,EMAIL
E018715,M016,C0014894,2025-12-10 07:43:11,MOBILE_APP
E021656,M016,C0017978,2025-12-10 07:50:20,EMAIL
E019585,M016,C0014010,2025-12-10 07:54:27,MOBILE_APP
E018391,M016,C0006940,2025-12-10 08:02:59,MOBILE_APP
E018413,M016,C0000182,2025-12-10 08:05:44,WEB
E018754,M016,C0007481,2025-12-10 08:30:31,MOBILE_APP
E018539,M016,C0017041,2025-12-10 08:48:22,EMAIL
E018484,M016,C0013688,2025-12-10 09:04:55,WEB
E019411,M016,C0012854,2025-12-10 09:10:05,EMAIL
E019830,M016,C0006904,2025-12-10 09:19:50,EMAIL
E019539,M016,C0008183,2025-12-10 09:25:23,MOBILE_APP
E022047,M016,C0002643,2025-12-10 09:27:39,MOBILE_APP
E020945,M016,C0006596,2025-12-10 09:32:10,WEB
E021888,M016,C0017876,2025-12-10 09:33:24,WEB
E018589,M016,C0000048,2025-12-10 09:37:42,MOBILE_APP
E020668,M016,C0011588,2025-12-10 09:57:25,MOBILE_APP
E019675,M016,C0002545,2025-12-10 10:06:31,EMAIL
E020802,M016,C0003984,2025-12-10 10:08:54,MOBILE_APP
E020760,M016,C0001077,2025-12-10 10:21:24,MOBILE_APP
E020099,M016,C0001496,2025-12-10 10:25:54,EMAIL
E021432,M016,C0014297,2025-12-10 10:30:57,MOBILE_APP
E018623,M016,C0006961,2025-12-10 10:32:40,MOBILE_APP
E019914,M016,C0019420,2025-12-10 10:32:46,MOBILE_APP
E020022,M016,C0000472,2025-12-10 10:33:07,EMAIL
E019832,M016,C0006701,2025-12-10 10:33:16,MOBILE_APP
E020495,M016,C0004380,2025-12-10 10:40:53,MOBILE_APP
E018709,M016,C0010244,2025-12-10 10:49:01,EMAIL
E020001,M016,C0011597,2025-12-10 10:50:26,MOBILE_APP
E020101,M016,C0008274,2025-12-10 10:51:48,MOBILE_APP
E021409,M016,C0017679,2025-12-10 10:58:51,MOBILE_APP
E020176,M016,C0001971,2025-12-10 11:16:43,EMAIL
E021989,M016,C0011221,2025-12-10 11:17:45,WEB
E020369,M016,C0013186,2025-12-10 11:32:32,MOBILE_APP
E020007,M016,C0010708,2025-12-10 11:48:59,EMAIL
E018574,M016,C0011940,2025-12-10 11:53:34,MOBILE_APP
E019099,M016,C0014972,2025-12-10 12:09:14,WEB
E020045,M016,C0002081,2025-12-10 12:09:42,EMAIL
E019620,M016,C0011220,2025-12-10 12:22:37,MOBILE_APP
E018423,M016,C0003210,2025-12-10 12:49:10,EMAIL
E018517,M016,C0003488,2025-12-10 12:54:06,WEB
E020923,M016,C0005842,2025-12-10 12:54:47,MOBILE_APP
E020198,M016,C0002112,2025-12-10 13:01:34,EMAIL
E021437,M016,C0019606,2025-12-10 13:05:18,EMAIL
E019485,M016,C0014127,2025-12-10 13:10:21,MOBILE_APP
E018365,M016,C0016047,2025-12-10 13:21:39,EMAIL
E020717,M016,C0019808,2025-12-10 13:28:08,EMAIL
E018408,M016,C0018431,2025-12-10 13:37:44,MOBILE_APP
E021684,M016,C0002167,2025-12-10 13:49:03,EMAIL
E021691,M016,C0007922,2025-12-10 14:13:35,EMAIL
E018426,M016,C0011070,2025-12-10 14:16:53,EMAIL
E022261,M016,C0008180,2025-12-10 14:38:25,WEB
E019661,M016,C0015070,2025-12-10 15:12:07,MOBILE_APP
E021471,M016,C0006004,2025-12-10 15:13:39,WEB
E019562,M016,C0017073,2025-12-10 15:30:50,WEB
E019458,M016,C0014162,2025-12-10 15:34:27,EMAIL
E019007,M016,C0006484,2025-12-10 15:57:50,EMAIL
E021566,M016,C0012075,2025-12-10 15:59:22,EMAIL
E020952,M016,C0007789,2025-12-10 16:17:39,MOBILE_APP
E022148,M016,C0018125,2025-12-10 16:25:06,MOBILE_APP
E019108,M016,C0009550,2025-12-10 17:37:57,EMAIL
E021649,M016,C0014803,2025-12-10 17:46:37,MOBILE_APP
E019646,M016,C0003490,2025-12-10 17:49:17,MOBILE_APP
E020244,M016,C0010599,2025-12-10 17:55:52,MOBILE_APP
E020263,M016,C0016090,2025-12-10 18:22:20,WEB
E018886,M016,C0012260,2025-12-10 18:24:17,MOBILE_APP
E021735,M016,C0014511,2025-12-10 18:41:24,EMAIL
E019611,M016,C0004318,2025-12-10 18:42:09,EMAIL
E021443,M016,C0006044,2025-12-10 19:08:15,MOBILE_APP
E021152,M016,C0011830,2025-12-10 19:18:38,MOBILE_APP
E022078,M016,C0015443,2025-12-10 19:20:02,WEB
E020859,M016,C0018455,2025-12-10 20:07:08,WEB
E019676,M016,C0010524,2025-12-10 20:09:29,EMAIL
E020712,M016,C0015498,2025-12-10 20:32:08,MOBILE_APP
E020140,M016,C0010074,2025-12-10 20:40:02,WEB
E022285,M016,C0009103,2025-12-10 20:47:59,EMAIL
E020533,M016,C0016856,2025-12-10 20:54:05,WEB
E021138,M016,C0003400,2025-12-10 21:01:39,WEB
E021968,M016,C0017982,2025-12-10 21:17:17,EMAIL
E018498,M016,C0007159,2025-12-10 21:21:38,WEB
E018525,M016,C0005666,2025-12-10 21:29:16,MOBILE_APP
E019440,M016,C0012193,2025-12-10 21:31:19,MOBILE_APP
E020996,M016,C0005844,2025-12-10 21:48:07,WEB
E021984,M016,C0005843,2025-12-10 22:00:20,EMAIL
E020970,M016,C0017263,2025-12-10 22:16:01,EMAIL
E021825,M016,C0019095,2025-12-10 22:21:45,MOBILE_APP
E019493,M016,C0002117,2025-12-10 22:51:49,MOBILE_APP
E018403,M016,C0006439,2025-12-11 07:08:20,MOBILE_APP
E020155,M016,C0003389,2025-12-11 07:08:46,WEB
E019046,M016,C0012415,2025-12-11 07:22:20,MOBILE_APP
E021833,M016,C0011308,2025-12-11 07:28:44,MOBILE_APP
E021346,M016,C0017469,2025-12-11 07:36:37,EMAIL
E020070,M016,C0009047,2025-12-11 07:44:04,EMAIL
E022323,M016,C0016247,2025-12-11 07:56:01,WEB
E020509,M016,C0017274,2025-12-11 07:56:09,WEB
E020397,M016,C0009473,2025-12-11 07:59:43,MOBILE_APP
E020498,M016,C0012623,2025-12-11 08:06:27,EMAIL
E020121,M016,C0009096,2025-12-11 08:12:37,EMAIL
E022063,M016,C0014686,2025-12-11 08:24:02,WEB
E020531,M016,C0015730,2025-12-11 08:27:45,WEB
E018402,M016,C0008002,2025-12-11 08:38:47,MOBILE_APP
E020347,M016,C0009935,2025-12-11 09:06:51,WEB
E020288,M016,C0017191,2025-12-11 09:23:08,EMAIL
E020195,M016,C0000096,2025-12-11 09:45:17,WEB
E022105,M016,C0011771,2025-12-11 09:48:21,MOBILE_APP
E021261,M016,C0002884,2025-12-11 10:05:49,MOBILE_APP
E020433,M016,C0014966,2025-12-11 10:34:34,WEB
E021083,M016,C0001567,2025-12-11 10:36:16,EMAIL
E021451,M016,C0000284,2025-12-11 10:41:12,MOBILE_APP
E019882,M016,C0005427,2025-12-11 10:53:52,EMAIL
E020232,M016,C0017582,2025-12-11 10:54:11,MOBILE_APP
E020788,M016,C0013091,2025-12-11 10:55:19,MOBILE_APP
E021857,M016,C0003397,2025-12-11 11:05:11,WEB
E019497,M016,C0002302,2025-12-11 11:27:54,MOBILE_APP
E020823,M016,C0015856,2025-12-11 11:33:37,EMAIL
E020385,M016,C0013107,2025-12-11 11:36:53,EMAIL
E020850,M016,C0019112,2025-12-11 11:45:40,WEB
E021681,M016,C0001010,2025-12-11 11:57:22,MOBILE_APP
E018910,M016,C0008094,2025-12-11 12:32:21,MOBILE_APP
E019565,M016,C0017245,2025-12-11 12:37:30,EMAIL
E021524,M016,C0002288,2025-12-11 12:55:15,MOBILE_APP
E018580,M016,C0019896,2025-12-11 13:17:26,MOBILE_APP
E018486,M016,C0015521,2025-12-11 13:21:34,MOBILE_APP
E021475,M016,C0009252,2025-12-11 13:24:09,MOBILE_APP
E021489,M016,C0012888,2025-12-11 13:35:35,EMAIL
E022206,M016,C0016837,2025-12-11 13:49:27,EMAIL
E020994,M016,C0004673,2025-12-11 13:57:17,EMAIL
E021239,M016,C0010564,2025-12-11 14:01:29,MOBILE_APP
E019560,M016,C0014724,2025-12-11 14:02:50,EMAIL
E021322,M016,C0008753,2025-12-11 14:14:45,EMAIL
E019617,M016,C0006394,2025-12-11 14:17:55,MOBILE_APP
E020185,M016,C0018400,2025-12-11 14:18:57,WEB
E020904,M016,C0018171,2025-12-11 14:25:06,EMAIL
E020920,M016,C0010795,2025-12-11 15:20:13,EMAIL
E019189,M016,C0001747,2025-12-11 15:20:36,MOBILE_APP
E019205,M016,C0002838,2025-12-11 15:22:18,WEB
E019664,M016,C0011998,2025-12-11 15:24:57,WEB
E019228,M016,C0014548,2025-12-11 15:25:06,MOBILE_APP
E019330,M016,C0013299,2025-12-11 15:29:06,MOBILE_APP
E018796,M016,C0006295,2025-12-11 15:38:23,EMAIL
E021538,M016,C0016650,2025-12-11 15:48:16,EMAIL
E020809,M016,C0019266,2025-12-11 16:00:12,EMAIL
E019886,M016,C0015849,2025-12-11 16:05:39,EMAIL
E021954,M016,C0004884,2025-12-11 16:25:35,EMAIL
E020707,M016,C0016580,2025-12-11 16:36:27,MOBILE_APP
E018721,M016,C0002483,2025-12-11 16:50:25,MOBILE_APP
E018747,M016,C0003109,2025-12-11 16:50:38,MOBILE_APP
E018965,M016,C0003547,2025-12-11 16:53:16,EMAIL
E019437,M016,C0011709,2025-12-11 16:59:22,MOBILE_APP
E020937,M016,C0000379,2025-12-11 17:04:36,MOBILE_APP
E019816,M016,C0001662,2025-12-11 17:08:26,WEB
E022011,M016,C0009668,2025-12-11 17:18:57,MOBILE_APP
E022290,M016,C0015287,2025-12-11 17:33:49,WEB
E019981,M016,C0004800,2025-12-11 17:39:11,WEB
E018757,M016,C0016889,2025-12-11 17:39:43,EMAIL
E021775,M016,C0015500,2025-12-11 17:41:50,MOBILE_APP
E020214,M016,C0010853,2025-12-11 17:45:56,WEB
E022176,M016,C0006032,2025-12-11 18:07:33,EMAIL
E019152,M016,C0011404,2025-12-11 18:12:21,MOBILE_APP
E018879,M016,C0015853,2025-12-11 19:00:15,MOBILE_APP
E021925,M016,C0003654,2025-12-11 19:05:09,MOBILE_APP
E019269,M016,C0007701,2025-12-11 19:10:38,EMAIL
E018947,M016,C0019408,2025-12-11 19:22:14,WEB
E021763,M016,C0015686,2025-12-11 20:12:49,WEB
E021652,M016,C0000181,2025-12-11 20:21:17,MOBILE_APP
E021287,M016,C0004961,2025-12-11 20:21:36,EMAIL
E019957,M016,C0014279,2025-12-11 20:28:28,WEB
E019220,M016,C0005547,2025-12-11 20:47:32,WEB
E018979,M016,C0016259,2025-12-11 21:22:08,WEB
E020062,M016,C0016422,2025-12-11 21:31:10,WEB
E020791,M016,C0014177,2025-12-11 21:35:02,WEB
E022269,M016,C0006641,2025-12-11 21:40:15,WEB
E019853,M016,C0016027,2025-12-11 21:54:13,MOBILE_APP
E019604,M016,C0004630,2025-12-11 21:54:52,WEB
E021893,M016,C0005468,2025-12-11 22:08:19,EMAIL
E022088,M016,C0016633,2025-12-11 22:22:27,MOBILE_APP
E019506,M016,C0016188,2025-12-11 22:28:11,MOBILE_APP
E018640,M016,C0015255,2025-12-11 22:30:06,WEB
E019378,M016,C0015489,2025-12-11 22:35:58,EMAIL
E020553,M016,C0019809,2025-12-11 22:42:06,EMAIL
E020947,M016,C0006279,2025-12-12 07:00:57,MOBILE_APP
E018370,M016,C0002592,2025-12-12 07:07:32,EMAIL
E019337,M016,C0016818,2025-12-12 07:31:03,EMAIL
E020473,M016,C0013099,2025-12-12 07:34:34,MOBILE_APP
E020784,M016,C0007765,2025-12-12 07:38:15,WEB
E022202,M016,C0004423,2025-12-12 07:52:23,MOBILE_APP
E021327,M016,C0016918,2025-12-12 08:47:07,WEB
E019397,M016,C0006731,2025-12-12 09:13:41,WEB
E018837,M016,C0007856,2025-12-12 09:20:18,MOBILE_APP
E018460,M016,C0016337,2025-12-12 10:51:04,MOBILE_APP
E021223,M016,C0004481,2025-12-12 11:01:42,WEB
E021689,M016,C0003047,2025-12-12 11:09:44,EMAIL
E019284,M016,C0009725,2025-12-12 11:11:34,EMAIL
E018869,M016,C0011600,2025-12-12 11:23:11,EMAIL
E021910,M016,C0011465,2025-12-12 11:27:30,MOBILE_APP
E020759,M016,C0012510,2025-12-12 12:06:03,WEB
E022069,M016,C0003564,2025-12-12 12:07:53,MOBILE_APP
E020603,M016,C0012281,2025-12-12 12:09:28,EMAIL
E018509,M016,C0003286,2025-12-12 12:20:20,WEB
E021994,M016,C0001820,2025-12-12 12:24:26,EMAIL
E020086,M016,C0001766,2025-12-12 12:25:59,WEB
E020539,M016,C0014183,2025-12-12 13:00:43,MOBILE_APP
E020640,M016,C0014199,2025-12-12 13:02:19,MOBILE_APP
E018971,M016,C0013122,2025-12-12 13:22:14,EMAIL
E021830,M016,C0012591,2025-12-12 13:59:53,MOBILE_APP
E018441,M016,C0011939,2025-12-12 14:02:03,WEB
E022039,M016,C0007276,2025-12-12 14:05:34,MOBILE_APP
E019147,M016,C0003149,2025-12-12 14:14:04,WEB
E020271,M016,C0010937,2025-12-12 14:23:00,WEB
E021500,M016,C0002864,2025-12-12 14:47:31,WEB
E021232,M016,C0015056,2025-12-12 15:14:59,EMAIL
E020895,M016,C0000944,2025-12-12 15:31:42,EMAIL
E020449,M016,C0003933,2025-12-12 15:35:33,WEB
E021135,M016,C0018744,2025-12-12 15:46:14,WEB
E021148,M016,C0017558,2025-12-12 15:59:58,MOBILE_APP
E020199,M016,C0017737,2025-12-12 16:00:18,MOBILE_APP
E020253,M016,C0003954,2025-12-12 16:07:01,WEB
E019127,M016,C0000127,2025-12-12 16:12:49,MOBILE_APP
E020542,M016,C0010455,2025-12-12 16:51:06,MOBILE_APP
E021014,M016,C0003748,2025-12-12 16:54:24,MOBILE_APP
E021395,M016,C0014618,2025-12-12 16:56:03,EMAIL
E020162,M016,C0001433,2025-12-12 17:04:18,WEB
E021978,M016,C0008391,2025-12-12 17:33:17,EMAIL
E022186,M016,C0009247,2025-12-12 18:14:12,MOBILE_APP
E019110,M016,C0018120,2025-12-12 18:21:49,MOBILE_APP
E018668,M016,C0005816,2025-12-12 18:33:11,EMAIL
E018977,M016,C0013153,2025-12-12 19:02:43,MOBILE_APP
E020009,M016,C0007279,2025-12-12 19:30:21,MOBILE_APP
E021651,M016,C0002931,2025-12-12 19:44:29,WEB
E021380,M016,C0018251,2025-12-12 19:51:58,EMAIL
