transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_institution_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000023095,A0000036,2026-04-17 09:34:20,SERVICE_PAYMENT,DEBIT,WEB,8814.57,GOVERNMENT,,,,COMPLETED,,
T0000023096,A0000067,2026-04-17 09:58:15,LOAN_PAYMENT,DEBIT,AUTOMATIC,32278.4,LOAN_ACCOUNT,,,,COMPLETED,,
T0000023097,A0000007,2026-04-17 10:39:09,SERVICE_PAYMENT,DEBIT,BRANCH,4001.2,SERVICE_PROVIDER,,,015,COMPLETED,,
T0000023098,A0000013,2026-04-17 11:34:35,TRANSFER_IN,CREDIT,BRANCH,43499.37,BTYT_CUSTOMER,INTERNAL,BANK_B000,020,COMPLETED,,
T0000023099,A0000071,2026-04-17 11:34:35,TRANSFER_OUT,DEBIT,BRANCH,43499.37,BTYT_CUSTOMER,INTERNAL,BANK_B000,020,COMPLETED,,
T0000023100,A0000072,2026-04-17 12:02:27,TRANSFER_IN,CREDIT,MOBILE,4211.76,OTHER,,,,COMPLETED,,
T0000023101,A0000060,2026-04-17 12:48:11,SERVICE_PAYMENT,DEBIT,WEB,3595.56,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023102,A0000009,2026-04-17 13:08:28,TRANSFER_IN,CREDIT,MOBILE,1877.8,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B009,,COMPLETED,,
T0000023103,A0000030,2026-04-17 13:59:24,CASH_DEPOSIT,CREDIT,BRANCH,8613.41,OTHER,,,032,COMPLETED,,
T0000023104,A0000067,2026-04-17 13:59:34,TRANSFER_IN,CREDIT,WEB,25431.19,EMPLOYER,,,,COMPLETED,,
T0000023105,A0000078,2026-04-17 14:45:22,CASH_WITHDRAWAL,DEBIT,ATM,27.04,OTHER,,,,COMPLETED,,
T0000023106,A0000020,2026-04-17 14:48:40,TRANSFER_OUT,DEBIT,BRANCH,4576.25,OTHER,,,012,COMPLETED,,
T0000023107,A0000007,2026-04-17 15:29:44,TRANSFER_IN,CREDIT,BRANCH,7141.9,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B006,027,COMPLETED,,
T0000023108,A0000022,2026-04-17 15:38:06,TRANSFER_OUT,DEBIT,BRANCH,8981.93,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,019,COMPLETED,,
T0000023109,A0000069,2026-04-17 15:54:10,TRANSFER_OUT,DEBIT,WEB,46218.92,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MERCADO_PAGO,,COMPLETED,,
T0000023110,A0000069,2026-04-17 17:29:33,TRANSFER_OUT,DEBIT,MOBILE,1734.82,OTHER,,,,COMPLETED,,
T0000023111,A0000073,2026-04-17 19:01:50,TRANSFER_IN,CREDIT,MOBILE,126.3,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,,COMPLETED,,
T0000023112,A0000066,2026-04-18 08:11:24,SERVICE_PAYMENT,DEBIT,MOBILE,892.46,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023113,A0000026,2026-04-18 11:44:26,SERVICE_PAYMENT,DEBIT,WEB,3798.9,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023114,A0000072,2026-04-18 12:07:06,TRANSFER_IN,CREDIT,MOBILE,3149.79,EMPLOYER,,,,COMPLETED,,
T0000023115,A0000022,2026-04-18 13:37:55,TRANSFER_IN,CREDIT,MOBILE,37311.96,GOVERNMENT,,,,COMPLETED,,
T0000023116,A0000029,2026-04-18 13:56:38,TRANSFER_OUT,DEBIT,MOBILE,590.28,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023117,A0000039,2026-04-18 13:56:38,TRANSFER_IN,CREDIT,MOBILE,590.28,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023118,A0000026,2026-04-18 14:07:19,TRANSFER_OUT,DEBIT,MOBILE,9391.35,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000023119,A0000036,2026-04-18 14:56:42,TRANSFER_OUT,DEBIT,WEB,450.6,OTHER,,,,COMPLETED,,
T0000023120,A0000060,2026-04-18 15:45:42,TRANSFER_IN,CREDIT,WEB,42673.72,OTHER,,,,COMPLETED,,
T0000023121,A0000036,2026-04-18 18:27:13,TRANSFER_IN,CREDIT,WEB,9762.38,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023122,A0000072,2026-04-18 18:27:13,TRANSFER_OUT,DEBIT,WEB,9762.38,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023123,A0000041,2026-04-18 19:43:03,TRANSFER_IN,CREDIT,MOBILE,275287.56,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000023124,A0000072,2026-04-18 20:25:19,SERVICE_PAYMENT,DEBIT,MOBILE,2857.63,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023125,A0000036,2026-04-18 22:56:17,SERVICE_PAYMENT,DEBIT,MOBILE,1985.09,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023126,A0000078,2026-04-19 01:14:49,SERVICE_PAYMENT,DEBIT,AUTOMATIC,23.54,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023127,A0000009,2026-04-19 08:37:27,SERVICE_PAYMENT,DEBIT,AUTOMATIC,3084.41,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023128,A0000063,2026-04-19 14:59:16,CASH_WITHDRAWAL,DEBIT,ATM,1274.11,OTHER,,,,COMPLETED,,
T0000023129,A0000026,2026-04-19 15:27:12,TRANSFER_IN,CREDIT,WEB,43799.26,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023130,A0000071,2026-04-19 15:27:12,TRANSFER_OUT,DEBIT,WEB,43799.26,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023131,A0000013,2026-04-19 17:40:37,TRANSFER_IN,CREDIT,MOBILE,47390.51,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023132,A0000063,2026-04-19 17:40:37,TRANSFER_OUT,DEBIT,MOBILE,47390.51,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023133,A0000022,2026-04-19 17:54:59,TRANSFER_IN,CREDIT,MOBILE,57998.31,GOVERNMENT,,,,COMPLETED,,
T0000023134,A0000030,2026-04-19 18:31:45,SERVICE_PAYMENT,DEBIT,MOBILE,12453.26,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023135,A0000001,2026-04-19 19:56:09,TRANSFER_OUT,DEBIT,WEB,3489.09,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B105,,COMPLETED,,
T0000023136,A0000026,2026-04-19 20:13:03,SERVICE_PAYMENT,DEBIT,WEB,3270.96,GOVERNMENT,,,,COMPLETED,,
T0000023137,A0000073,2026-04-20 06:05:47,SERVICE_PAYMENT,DEBIT,AUTOMATIC,195.2,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023138,A0000060,2026-04-20 09:14:53,CASH_DEPOSIT,CREDIT,BRANCH,8263.95,OTHER,,,021,COMPLETED,,
T0000023139,A0000009,2026-04-20 12:24:23,SERVICE_PAYMENT,DEBIT,MOBILE,3471.71,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023140,A0000013,2026-04-20 12:28:19,SERVICE_PAYMENT,DEBIT,MOBILE,8464.3,GOVERNMENT,,,,COMPLETED,,
T0000023141,A0000001,2026-04-20 12:45:28,TRANSFER_OUT,DEBIT,MOBILE,2097.46,SUPPLIER,,,,COMPLETED,,
T0000023142,A0000042,2026-04-20 12:50:51,TRANSFER_IN,CREDIT,MOBILE,1504644.0,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_OCA_BLUE,,COMPLETED,,
T0000023143,A0000036,2026-04-20 13:59:58,SERVICE_PAYMENT,DEBIT,MOBILE,2196.85,GOVERNMENT,,,,COMPLETED,,
T0000023144,A0000039,2026-04-20 15:13:46,TRANSFER_IN,CREDIT,WEB,86385.81,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023145,A0000041,2026-04-20 15:13:46,TRANSFER_OUT,DEBIT,WEB,86385.81,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023146,A0000036,2026-04-20 16:21:26,TRANSFER_OUT,DEBIT,MOBILE,4675.88,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023147,A0000089,2026-04-20 16:21:26,TRANSFER_IN,CREDIT,MOBILE,4675.88,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023148,A0000004,2026-04-20 17:39:58,TRANSFER_IN,CREDIT,WEB,2208.25,OTHER,,,,COMPLETED,,
T0000023149,A0000021,2026-04-20 18:35:40,TRANSFER_OUT,DEBIT,MOBILE,710.75,OTHER,,,,COMPLETED,,
T0000023150,A0000022,2026-04-20 22:52:48,TRANSFER_IN,CREDIT,WEB,17295.51,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,,COMPLETED,,
T0000023151,A0000003,2026-04-21 00:47:25,INTEREST_CREDIT,CREDIT,AUTOMATIC,3887.06,OTHER,,,,COMPLETED,,
T0000023152,A0000091,2026-04-21 03:50:51,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1056.57,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023153,A0000026,2026-04-21 07:21:21,TRANSFER_IN,CREDIT,MOBILE,26639.74,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000023154,A0000009,2026-04-21 11:05:02,TRANSFER_OUT,DEBIT,MOBILE,11058.37,OTHER,,,,COMPLETED,,
T0000023155,A0000031,2026-04-21 11:32:37,TRANSFER_IN,CREDIT,MOBILE,22863.13,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023156,A0000075,2026-04-21 11:32:37,TRANSFER_OUT,DEBIT,MOBILE,22863.13,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023157,A0000058,2026-04-21 14:02:06,SERVICE_PAYMENT,DEBIT,WEB,2042.37,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023158,A0000026,2026-04-21 15:53:52,TRANSFER_OUT,DEBIT,WEB,6796.97,OTHER,,,,COMPLETED,,
T0000023159,A0000042,2026-04-21 15:54:36,TRANSFER_IN,CREDIT,WEB,5824114.82,OTHER,,,,COMPLETED,,
T0000023160,A0000063,2026-04-22 05:03:26,TRANSFER_IN,CREDIT,MOBILE,2434.38,GOVERNMENT,,,,COMPLETED,,
T0000023161,A0000078,2026-04-22 05:10:10,TRANSFER_IN,CREDIT,WEB,4.85,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000023162,A0000072,2026-04-22 10:07:25,TRANSFER_IN,CREDIT,MOBILE,1471.1,OTHER,,,,COMPLETED,,
T0000023163,A0000039,2026-04-22 10:15:46,TRANSFER_OUT,DEBIT,WEB,4073.61,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,,COMPLETED,,
T0000023164,A0000043,2026-04-22 10:59:36,SERVICE_PAYMENT,DEBIT,WEB,9382.11,GOVERNMENT,,,,COMPLETED,,
T0000023165,A0000022,2026-04-22 11:49:10,TRANSFER_OUT,DEBIT,WEB,35215.93,GOVERNMENT,,,,COMPLETED,,
T0000023166,A0000022,2026-04-22 12:19:02,SERVICE_PAYMENT,DEBIT,MOBILE,16583.0,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023167,A0000072,2026-04-22 13:53:53,TRANSFER_IN,CREDIT,WEB,1954.95,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023168,A0000092,2026-04-22 13:53:53,TRANSFER_OUT,DEBIT,WEB,1954.95,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023169,A0000009,2026-04-22 14:01:50,SERVICE_PAYMENT,DEBIT,MOBILE,4205.98,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023170,A0000026,2026-04-22 15:03:27,TRANSFER_OUT,DEBIT,MOBILE,14650.15,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B004,,COMPLETED,,
T0000023171,A0000013,2026-04-22 17:36:36,TRANSFER_IN,CREDIT,WEB,61283.15,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023172,A0000036,2026-04-22 17:36:36,TRANSFER_OUT,DEBIT,WEB,61283.15,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023173,A0000013,2026-04-22 20:07:47,TRANSFER_OUT,DEBIT,MOBILE,15175.54,OTHER,,,,COMPLETED,,
T0000023174,A0000007,2026-04-23 07:50:41,TRANSFER_OUT,DEBIT,MOBILE,6876.78,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023175,A0000022,2026-04-23 07:50:41,TRANSFER_IN,CREDIT,MOBILE,6876.78,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023176,A0000007,2026-04-23 09:11:27,CASH_DEPOSIT,CREDIT,BRANCH,6940.12,OTHER,,,023,COMPLETED,,
T0000023177,A0000072,2026-04-23 10:17:20,SERVICE_PAYMENT,DEBIT,MOBILE,1092.55,GOVERNMENT,,,,COMPLETED,,
T0000023178,A0000026,2026-04-23 12:23:15,TRANSFER_OUT,DEBIT,MOBILE,10105.46,OTHER,,,,COMPLETED,,
T0000023179,A0000006,2026-04-23 12:39:24,TRANSFER_OUT,DEBIT,MOBILE,465549.72,OTHER,,,,COMPLETED,,
T0000023180,A0000022,2026-04-23 13:13:00,TRANSFER_OUT,DEBIT,MOBILE,18517.12,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_MERCADO_PAGO,,COMPLETED,,
T0000023181,A0000022,2026-04-23 13:15:48,TRANSFER_IN,CREDIT,MOBILE,8478.55,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023182,A0000036,2026-04-23 13:15:48,TRANSFER_OUT,DEBIT,MOBILE,8478.55,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023183,A0000007,2026-04-23 14:55:55,TRANSFER_OUT,DEBIT,MOBILE,10814.72,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023184,A0000091,2026-04-23 14:55:55,TRANSFER_IN,CREDIT,MOBILE,10814.72,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023185,A0000069,2026-04-23 15:03:52,SERVICE_PAYMENT,DEBIT,MOBILE,7653.84,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023186,A0000036,2026-04-23 15:31:13,CASH_WITHDRAWAL,DEBIT,BRANCH,9497.08,OTHER,,,032,COMPLETED,,
T0000023187,A0000001,2026-04-23 16:48:26,TRANSFER_IN,CREDIT,MOBILE,1723.83,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023188,A0000073,2026-04-23 16:48:26,TRANSFER_OUT,DEBIT,MOBILE,1723.83,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023189,A0000007,2026-04-23 17:07:20,CASH_WITHDRAWAL,DEBIT,ATM,4827.76,OTHER,,,,COMPLETED,,
T0000023190,A0000036,2026-04-23 19:53:27,SERVICE_PAYMENT,DEBIT,WEB,6304.98,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023191,A0000020,2026-04-24 06:19:41,TRANSFER_IN,CREDIT,WEB,47420.77,GOVERNMENT,,,,COMPLETED,,
T0000023192,A0000060,2026-04-24 09:05:19,TRANSFER_IN,CREDIT,BRANCH,6160.28,OTHER,,,019,COMPLETED,,
T0000023193,A0000069,2026-04-24 09:08:54,CASH_WITHDRAWAL,DEBIT,BRANCH,23218.19,OTHER,,,011,FAILED,,LIMIT_EXCEEDED
T0000023194,A0000007,2026-04-24 09:28:10,CASH_DEPOSIT,CREDIT,BRANCH,4191.99,OTHER,,,023,COMPLETED,,
T0000023195,A0000022,2026-04-24 09:30:15,TRANSFER_OUT,DEBIT,BRANCH,15617.74,BTYT_CUSTOMER,INTERNAL,BANK_B000,021,COMPLETED,,
T0000023196,A0000091,2026-04-24 09:30:15,TRANSFER_IN,CREDIT,BRANCH,15617.74,BTYT_CUSTOMER,INTERNAL,BANK_B000,021,COMPLETED,,
T0000023197,A0000013,2026-04-24 11:04:08,SERVICE_PAYMENT,DEBIT,BRANCH,6261.32,SERVICE_PROVIDER,,,031,COMPLETED,,
T0000023198,A0000071,2026-04-24 11:13:52,TRANSFER_IN,CREDIT,BRANCH,41126.24,BTYT_CUSTOMER,INTERNAL,BANK_B000,031,COMPLETED,,
T0000023199,A0000089,2026-04-24 11:13:52,TRANSFER_OUT,DEBIT,BRANCH,41126.24,BTYT_CUSTOMER,INTERNAL,BANK_B000,031,COMPLETED,,
T0000023200,A0000066,2026-04-24 11:36:29,SERVICE_PAYMENT,DEBIT,BRANCH,2835.64,SERVICE_PROVIDER,,,024,COMPLETED,,
T0000023201,A0000036,2026-04-24 12:02:28,SERVICE_PAYMENT,DEBIT,BRANCH,4256.11,SERVICE_PROVIDER,,,012,COMPLETED,,
T0000023202,A0000004,2026-04-24 13:18:43,SERVICE_PAYMENT,DEBIT,BRANCH,1020.5,SERVICE_PROVIDER,,,031,COMPLETED,,
T0000023203,A0000004,2026-04-24 13:59:21,TRANSFER_OUT,DEBIT,BRANCH,5790.17,SUPPLIER,,,005,COMPLETED,,
T0000023204,A0000079,2026-04-24 14:27:21,CASH_WITHDRAWAL,DEBIT,BRANCH,3914.48,OTHER,,,030,COMPLETED,,
T0000023205,A0000009,2026-04-24 15:03:17,TRANSFER_IN,CREDIT,BRANCH,9641.06,GOVERNMENT,,,006,COMPLETED,,
T0000023206,A0000007,2026-04-24 16:39:18,CASH_WITHDRAWAL,DEBIT,BRANCH,4356.82,OTHER,,,023,COMPLETED,,
T0000023207,A0000060,2026-04-24 22:49:36,TRANSFER_OUT,DEBIT,MOBILE,10208.19,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023208,A0000090,2026-04-24 22:49:36,TRANSFER_IN,CREDIT,MOBILE,10208.19,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023209,A0000022,2026-04-25 05:34:55,SERVICE_PAYMENT,DEBIT,WEB,20707.51,GOVERNMENT,,,,COMPLETED,,
T0000023210,A0000026,2026-04-25 11:08:09,SERVICE_PAYMENT,DEBIT,WEB,6100.62,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023211,A0000021,2026-04-25 11:16:07,TRANSFER_IN,CREDIT,MOBILE,669.75,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B105,,COMPLETED,,
T0000023212,A0000066,2026-04-25 12:25:55,SERVICE_PAYMENT,DEBIT,MOBILE,5809.34,GOVERNMENT,,,,COMPLETED,,
T0000023213,A0000022,2026-04-25 17:45:28,TRANSFER_OUT,DEBIT,WEB,10760.39,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023214,A0000079,2026-04-25 17:45:28,TRANSFER_IN,CREDIT,WEB,10760.39,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023215,A0000006,2026-04-25 20:36:44,TRANSFER_IN,CREDIT,MOBILE,10517.03,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023216,A0000075,2026-04-25 20:36:44,TRANSFER_OUT,DEBIT,MOBILE,10517.03,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023217,A0000026,2026-04-25 22:52:11,CASH_DEPOSIT,CREDIT,ATM,21878.8,OTHER,,,,COMPLETED,,
T0000023218,A0000009,2026-04-26 09:05:21,SERVICE_PAYMENT,DEBIT,MOBILE,5799.94,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023219,A0000036,2026-04-26 17:15:16,TRANSFER_OUT,DEBIT,MOBILE,10755.27,GOVERNMENT,,,,COMPLETED,,
T0000023220,A0000043,2026-04-26 18:11:42,TRANSFER_OUT,DEBIT,MOBILE,50579.28,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B010,,COMPLETED,,
T0000023221,A0000069,2026-04-26 18:35:20,SERVICE_PAYMENT,DEBIT,WEB,7053.36,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023222,A0000031,2026-04-26 18:36:03,TRANSFER_OUT,DEBIT,MOBILE,8261.61,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023223,A0000063,2026-04-26 18:36:03,TRANSFER_IN,CREDIT,MOBILE,8261.61,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023224,A0000068,2026-04-27 03:21:35,INTEREST_CREDIT,CREDIT,AUTOMATIC,3196.88,OTHER,,,,COMPLETED,,
T0000023225,A0000007,2026-04-27 05:41:37,TRANSFER_OUT,DEBIT,WEB,4754.91,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023226,A0000066,2026-04-27 05:41:37,TRANSFER_IN,CREDIT,WEB,4754.91,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023227,A0000078,2026-04-27 05:57:14,TRANSFER_OUT,DEBIT,WEB,691.73,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B104,,COMPLETED,,
T0000023228,A0000007,2026-04-27 09:34:59,CASH_WITHDRAWAL,DEBIT,BRANCH,2441.98,OTHER,,,035,COMPLETED,,
T0000023229,A0000089,2026-04-27 10:56:39,SERVICE_PAYMENT,DEBIT,WEB,4879.57,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023230,A0000043,2026-04-27 11:14:25,TRANSFER_OUT,DEBIT,WEB,82144.37,SUPPLIER,,,,COMPLETED,,
T0000023231,A0000022,2026-04-27 11:49:58,LOAN_PAYMENT,DEBIT,BRANCH,7329.45,LOAN_ACCOUNT,,,001,COMPLETED,,
T0000023232,A0000022,2026-04-27 12:19:53,TRANSFER_OUT,DEBIT,WEB,54271.92,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B102,,COMPLETED,,
T0000023233,A0000013,2026-04-27 12:20:43,SERVICE_PAYMENT,DEBIT,MOBILE,4776.19,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023234,A0000091,2026-04-27 12:31:36,CASH_WITHDRAWAL,DEBIT,ATM,6689.62,OTHER,,,,COMPLETED,,
T0000023235,A0000006,2026-04-27 13:43:52,TRANSFER_OUT,DEBIT,BRANCH,110514.49,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,022,COMPLETED,,
T0000023236,A0000007,2026-04-27 14:51:35,TRANSFER_IN,CREDIT,BRANCH,14096.83,BTYT_CUSTOMER,INTERNAL,BANK_B000,024,COMPLETED,,
T0000023237,A0000066,2026-04-27 14:51:35,TRANSFER_OUT,DEBIT,BRANCH,14096.83,BTYT_CUSTOMER,INTERNAL,BANK_B000,024,COMPLETED,,
T0000023238,A0000071,2026-04-27 15:44:07,TRANSFER_OUT,DEBIT,BRANCH,6182.87,OTHER,,,021,COMPLETED,,
T0000023239,A0000072,2026-04-27 18:50:08,SERVICE_PAYMENT,DEBIT,MOBILE,2247.74,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023240,A0000026,2026-04-27 23:54:38,TRANSFER_OUT,DEBIT,MOBILE,19546.9,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B011,,COMPLETED,,
T0000023241,A0000043,2026-04-28 02:45:33,SERVICE_PAYMENT,DEBIT,AUTOMATIC,7134.64,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023242,A0000091,2026-04-28 03:08:36,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1887.53,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023243,A0000069,2026-04-28 09:32:18,TRANSFER_OUT,DEBIT,BRANCH,71891.17,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,010,COMPLETED,,
T0000023244,A0000073,2026-04-28 10:08:41,TRANSFER_IN,CREDIT,BRANCH,453.27,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B107,026,COMPLETED,,
T0000023245,A0000026,2026-04-28 10:25:38,TRANSFER_IN,CREDIT,MOBILE,15893.49,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B007,,COMPLETED,,
T0000023246,A0000060,2026-04-28 12:55:39,CASH_DEPOSIT,CREDIT,ATM,7750.79,OTHER,,,,COMPLETED,,
T0000023247,A0000009,2026-04-28 14:04:47,SERVICE_PAYMENT,DEBIT,MOBILE,2874.87,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023248,A0000009,2026-04-28 14:55:54,TRANSFER_OUT,DEBIT,BRANCH,6619.25,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,IEDE_PREX,009,COMPLETED,,
T0000023249,A0000009,2026-04-28 16:34:00,SERVICE_PAYMENT,DEBIT,WEB,3757.29,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023250,A0000089,2026-04-28 20:24:15,TRANSFER_OUT,DEBIT,MOBILE,41009.97,FINANCIAL_INSTITUTION,INTERNATIONAL,BANK_B101,,COMPLETED,,
T0000023251,A0000009,2026-04-28 21:32:01,TRANSFER_IN,CREDIT,WEB,13904.23,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023252,A0000089,2026-04-28 21:32:01,TRANSFER_OUT,DEBIT,WEB,13904.23,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023253,A0000036,2026-04-29 01:43:39,SERVICE_PAYMENT,DEBIT,AUTOMATIC,2389.66,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023254,A0000063,2026-04-29 02:40:27,LOAN_PAYMENT,DEBIT,AUTOMATIC,2445.72,LOAN_ACCOUNT,,,,COMPLETED,,
T0000023255,A0000026,2026-04-29 08:39:08,TRANSFER_IN,CREDIT,WEB,4448.12,FINANCIAL_INSTITUTION,DOMESTIC_EXTERNAL,BANK_B001,,COMPLETED,,
T0000023256,A0000069,2026-04-29 09:52:27,SERVICE_PAYMENT,DEBIT,AUTOMATIC,9004.45,SERVICE_PROVIDER,,,,COMPLETED,,
T0000023257,A0000022,2026-04-29 09:58:53,SERVICE_PAYMENT,DEBIT,BRANCH,9300.34,GOVERNMENT,,,003,COMPLETED,,
T0000023258,A0000069,2026-04-29 10:31:06,TRANSFER_OUT,DEBIT,BRANCH,53572.24,OTHER,,,010,COMPLETED,,
T0000023259,A0000036,2026-04-29 11:10:07,TRANSFER_OUT,DEBIT,WEB,35198.26,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023260,A0000069,2026-04-29 11:10:07,TRANSFER_IN,CREDIT,WEB,35198.26,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
T0000023261,A0000004,2026-04-29 12:04:37,CASH_WITHDRAWAL,DEBIT,BRANCH,887.14,OTHER,,,017,COMPLETED,,
T0000023262,A0000060,2026-04-29 12:37:30,CASH_WITHDRAWAL,DEBIT,ATM,5755.23,OTHER,,,,COMPLETED,,
T0000023263,A0000006,2026-04-29 13:53:52,TRANSFER_OUT,DEBIT,MOBILE,121707.56,BTYT_CUSTOMER,INTERNAL,BANK_B000,,COMPLETED,,
