loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0012528,2012-04,3958375833,2017-04,PAID_OFF,COMPRESSED_CURRENT
L0012529,2016-11,3959375836,2018-11,PAID_OFF,COMPRESSED_CURRENT
L0012530,2015-05,3960375839,2017-05,PAID_OFF,COMPRESSED_CURRENT
L0012531,2012-09,3961375842,2013-09,PAID_OFF,COMPRESSED_CURRENT
L0012532,2014-10,3962375845,2016-10,PAID_OFF,COMPRESSED_CURRENT
L0012533,2016-05,3963375848,2019-05,PAID_OFF,COMPRESSED_CURRENT
L0012534,2010-07,3964375851,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0012535,2011-10,3965375854,2016-10,PAID_OFF,COMPRESSED_CURRENT
L0012536,2021-05,3966375857,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012537,2022-12,3967375860,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012538,2024-06,3968375863,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012539,2021-03,3969375866,2021-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012540,2021-06,3970375869,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012541,2022-04,3971375872,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012542,2008-12,3972375875,2010-12,PAID_OFF,COMPRESSED_CURRENT
L0012543,2008-01,3973375878,2013-01,PAID_OFF,COMPRESSED_RECOVERED
L0012544,2009-10,3974375881,2014-10,PAID_OFF,COMPRESSED_CURRENT
L0012545,2025-02,3975375884,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012546,2020-01,3976375887,2024-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012547,2022-10,3977375890,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012548,2006-04,3978375893,2010-04,PAID_OFF,COMPRESSED_CURRENT
L0012549,2018-05,3979375896,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012550,2018-06,3980375899,2022-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012551,2020-10,3981375902,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012552,2022-10,3982375905,2024-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012553,2025-08,3983375908,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012554,2021-12,3984375911,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012555,2001-12,3985375914,2003-12,PAID_OFF,COMPRESSED_CURRENT
L0012556,2026-07,3986375917,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012557,2003-08,3987375920,2013-08,PAID_OFF,COMPRESSED_CURRENT
L0012558,2009-05,3988375923,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012559,2012-12,3989375926,2014-12,PAID_OFF,COMPRESSED_CURRENT
L0012560,2008-08,3990375929,2012-08,PAID_OFF,COMPRESSED_CURRENT
L0012561,2021-08,3991375932,2024-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012562,2021-04,3992375935,2024-02,EARLY_PREPAYMENT,NOT_APPLICABLE
L0012563,2020-09,3993375938,2024-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012564,2020-12,3994375941,2025-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012565,2026-04,3995375944,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012566,2020-03,3996375947,2021-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012567,2020-08,3997375950,2023-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012568,2020-12,3998375953,2024-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012569,2021-09,3999375956,2024-10,FACILITY_EXPIRY,NOT_APPLICABLE
L0012570,2021-09,4000375959,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012571,2022-01,4001375962,2024-01,FACILITY_EXPIRY,NOT_APPLICABLE
L0012572,2019-08,4002375965,2021-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012573,2013-12,4003375968,2014-06,PAID_OFF,COMPRESSED_CURRENT
L0012574,2010-06,4004375971,2011-06,PAID_OFF,COMPRESSED_CURRENT
L0012575,2025-05,4005375974,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012576,2025-06,4006375977,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012577,2019-04,4007375980,2023-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012578,2020-05,4008375983,2022-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012579,2019-01,4009375986,2024-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012580,2023-08,4010375989,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012581,2017-03,4011375992,2018-03,PAID_OFF,COMPRESSED_CURRENT
L0012582,2017-07,4012375995,2018-07,PAID_OFF,COMPRESSED_REVOLVING
L0012583,2021-08,4013375998,2022-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012584,2015-01,4014376001,2023-08,RESTRUCTURE,INHERITED_CURRENT
L0012585,2019-03,4015376004,2021-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012586,2024-04,4016376007,2026-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012587,2019-09,4017376010,2025-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012588,2019-10,4018376013,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0012589,2024-11,4019376016,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012590,2026-11,4020376019,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012591,2022-05,4021376022,2026-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012592,2023-12,4022376025,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012593,2026-01,4023376028,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012594,2021-03,4024376031,2024-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012595,1998-04,4025376034,1999-04,DEFAULTED,COMPRESSED_DEFAULTED
L0012596,2012-12,4026376037,2016-12,PAID_OFF,COMPRESSED_CURRENT
L0012597,2020-08,4027376040,2022-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012598,2020-03,4028376043,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012599,2024-06,4029376046,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012600,2020-05,4030376049,2026-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012601,2024-05,4031376052,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012602,2025-12,4032376055,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012603,2025-05,4033376058,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012604,2011-02,4034376061,2013-02,PAID_OFF,COMPRESSED_CURRENT
L0012605,2020-02,4035376064,2026-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012606,2021-06,4036376067,2026-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012607,2023-08,4037376070,2026-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012608,2026-09,4038376073,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012609,2018-10,4039376076,2022-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012610,2020-03,4040376079,2025-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012611,2016-11,4041376082,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012612,2016-05,4042376085,2017-05,PAID_OFF,COMPRESSED_CURRENT
L0012613,2013-02,4043376088,2019-02,PAID_OFF,COMPRESSED_CURRENT
L0012614,2009-02,4044376091,2014-02,PAID_OFF,COMPRESSED_CURRENT
L0012615,2021-07,4045376094,2023-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012616,2022-05,4046376097,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012617,2024-11,4047376100,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012618,2020-07,4048376103,2023-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012619,2020-04,4049376106,2025-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012620,2020-04,4050376109,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0012621,2020-01,4051376112,2021-02,SCHEDULED_MATURITY,INHERITED_EARLY
L0012622,2020-07,4052376115,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012623,2020-06,4053376118,2022-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012624,2022-04,4054376121,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012625,2024-10,4055376124,,OPEN_SEVERE_AT_CUTOFF,NOT_APPLICABLE
L0012626,2026-10,4056376127,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012627,2024-10,4057376130,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012628,1999-12,4058376133,2000-12,PAID_OFF,COMPRESSED_CURRENT
L0012629,1997-12,4059376136,1998-12,PAID_OFF,COMPRESSED_CURRENT
L0012630,2008-08,4060376139,2014-08,PAID_OFF,COMPRESSED_CURRENT
L0012631,2011-02,4061376142,2011-08,PAID_OFF,COMPRESSED_CURRENT
L0012632,2024-08,4062376145,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012633,2019-11,4063376148,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012634,2011-02,4064376151,2016-02,PAID_OFF,COMPRESSED_CURRENT
L0012635,2025-08,4065376154,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012636,2006-05,4066376157,2011-05,PAID_OFF,COMPRESSED_CURRENT
L0012637,1995-12,4067376160,1996-12,PAID_OFF,COMPRESSED_CURRENT
L0012638,1995-12,4068376163,2000-12,PAID_OFF,COMPRESSED_CURRENT
L0012639,1996-08,4069376166,2016-08,WRITTEN_OFF,COMPRESSED_WRITTEN_OFF
L0012640,2014-03,4070376169,2016-03,PAID_OFF,COMPRESSED_CURRENT
L0012641,2010-04,4071376172,2015-04,PAID_OFF,COMPRESSED_CURRENT
L0012642,2026-01,4072376175,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0012643,2023-06,4073376178,2024-12,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012644,2025-06,4074376181,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0012645,2021-08,4075376184,2022-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012646,2022-06,4076376187,2024-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012647,2026-05,4077376190,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012648,2019-06,4078376193,2020-06,PAID_OFF,COMPRESSED_REVOLVING
L0012649,2020-04,4079376196,2021-05,FACILITY_EXPIRY,INHERITED_CURRENT
L0012650,2019-10,4080376199,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0012651,2019-08,4081376202,2024-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012652,2020-07,4082376205,2025-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012653,2019-01,4083376208,2021-01,FACILITY_EXPIRY,INHERITED_CURRENT
L0012654,2020-12,4084376211,2021-12,FACILITY_EXPIRY,INHERITED_CURRENT
L0012655,2021-07,4085376214,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012656,2023-02,4086376217,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012657,2024-04,4087376220,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012658,2025-02,4088376223,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012659,2026-04,4089376226,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012660,2020-02,4090376229,2025-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012661,2020-02,4091376232,2021-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012662,2020-12,4092376235,2026-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012663,2020-12,4093376238,2022-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012664,2020-05,4094376241,2021-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012665,2018-07,4095376244,2020-07,PAID_OFF,COMPRESSED_CURRENT
L0012666,2024-01,4096376247,2025-01,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012667,2025-04,4097376250,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012668,2025-08,4098376253,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012669,2018-12,4099376256,2021-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012670,2015-07,4100376259,2017-01,PAID_OFF,COMPRESSED_CURRENT
L0012671,2008-03,4101376262,2013-03,PAID_OFF,COMPRESSED_CURRENT
L0012672,2021-07,4102376265,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012673,2025-03,4103376268,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012674,2015-12,4104376271,2019-12,PAID_OFF,COMPRESSED_CURRENT
L0012675,2015-06,4105376274,2016-06,PAID_OFF,COMPRESSED_CURRENT
L0012676,2017-03,4106376277,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012677,2023-04,4107376280,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012678,2025-10,4108376283,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012679,2025-09,4109376286,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012680,2026-04,4110376289,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012681,2021-09,4111376292,2025-09,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012682,2021-11,4112376295,2022-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012683,2026-03,4113376298,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012684,2015-03,4114376301,2017-03,PAID_OFF,COMPRESSED_CURRENT
L0012685,2020-01,4115376304,2020-07,DEFAULTED,COMPRESSED_DEFAULTED
L0012686,2019-04,4116376307,2021-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012687,2020-08,4117376310,2023-08,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012688,2022-11,4118376313,2024-11,FACILITY_EXPIRY,NOT_APPLICABLE
L0012689,2026-10,4119376316,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012690,2026-02,4120376319,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012691,2024-02,4121376322,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012692,2005-12,4122376325,2009-12,PAID_OFF,COMPRESSED_CURRENT
L0012693,2004-01,4123376328,2005-01,PAID_OFF,COMPRESSED_CURRENT
L0012694,2010-04,4124376331,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012695,2020-04,4125376334,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012696,2023-01,4126376337,2023-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012697,2025-09,4127376340,2026-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012698,2025-02,4128376343,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012699,2022-04,4129376346,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012700,2015-12,4130376349,2017-06,PAID_OFF,COMPRESSED_CURRENT
L0012701,2005-11,4131376352,,OPEN_CURRENT_AT_CUTOFF,INHERITED_EARLY
L0012702,2019-06,4132376355,2021-06,SCHEDULED_MATURITY,INHERITED_EARLY
L0012703,2021-03,4133376358,2022-03,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012704,2022-09,4134376361,2025-05,RESTRUCTURE_AFTER_DEFAULT,NOT_APPLICABLE
L0012705,2023-11,4135376364,2026-06,RELATIONSHIP_EXIT_RESOLUTION,NOT_APPLICABLE
L0012706,2022-02,4136376367,2023-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012707,2023-01,4137376370,2026-06,EARLY_PREPAYMENT,NOT_APPLICABLE
L0012708,2017-09,4138376373,2019-03,PAID_OFF,COMPRESSED_CURRENT
L0012709,2014-03,4139376376,2018-03,PAID_OFF,COMPRESSED_CURRENT
L0012710,2023-11,4140376379,2024-11,FACILITY_EXPIRY,NOT_APPLICABLE
L0012711,2024-05,4141376382,2026-06,FACILITY_EXPIRY,NOT_APPLICABLE
L0012712,2001-06,4142376385,2003-06,PAID_OFF,COMPRESSED_CURRENT
L0012713,2021-08,4143376388,2022-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012714,2002-01,4144376391,2007-01,PAID_OFF,COMPRESSED_CURRENT
L0012715,2018-08,4145376394,2020-02,PAID_OFF,COMPRESSED_CURRENT
L0012716,2014-10,4146376397,2016-10,PAID_OFF,COMPRESSED_CURRENT
L0012717,2019-05,4147376400,2022-05,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012718,2010-09,4148376403,2014-09,PAID_OFF,COMPRESSED_CURRENT
L0012719,2012-09,4149376406,2015-09,PAID_OFF,COMPRESSED_CURRENT
L0012720,2011-02,4150376409,2012-02,PAID_OFF,COMPRESSED_CURRENT
L0012721,2007-09,4151376412,2012-09,PAID_OFF,COMPRESSED_CURRENT
L0012722,2015-06,4152376415,2020-06,PAID_OFF,COMPRESSED_CURRENT
L0012723,2022-11,4153376418,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012724,2024-06,4154376421,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012725,2017-08,4155376424,2020-08,PAID_OFF,COMPRESSED_REVOLVING
L0012726,2017-06,4156376427,2021-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012727,2011-05,4157376430,2015-05,PAID_OFF,COMPRESSED_RECOVERED
L0012728,2014-07,4158376433,2017-07,PAID_OFF,COMPRESSED_CURRENT
L0012729,2025-04,4159376436,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012730,2025-04,4160376439,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012731,2026-09,4161376442,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012732,2025-08,4162376445,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012733,2026-12,4163376448,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012734,2011-03,4164376451,2017-03,PAID_OFF,COMPRESSED_CURRENT
L0012735,2013-12,4165376454,2015-06,PAID_OFF,COMPRESSED_CURRENT
L0012736,2021-07,4166376457,2026-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012737,2018-11,4167376460,2021-11,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012738,2023-04,4168376463,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0012739,2025-04,4169376466,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0012740,2018-04,4170376469,2022-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012741,2010-03,4171376472,2011-03,PAID_OFF,COMPRESSED_CURRENT
L0012742,2018-10,4172376475,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0012743,2022-09,4173376478,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012744,2020-01,4174376481,2024-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012745,2022-07,4175376484,2026-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012746,2023-05,4176376487,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012747,2012-09,4177376490,2014-09,PAID_OFF,COMPRESSED_CURRENT
L0012748,2021-10,4178376493,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012749,2024-02,4179376496,2025-02,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012750,2023-05,4180376499,2023-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012751,2024-12,4181376502,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012752,2019-03,4182376505,2021-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012753,2017-12,4183376508,2018-12,PAID_OFF,COMPRESSED_CURRENT
L0012754,2016-10,4184376511,2019-10,PAID_OFF,COMPRESSED_CURRENT
L0012755,2022-11,4185376514,2024-11,FACILITY_EXPIRY,NOT_APPLICABLE
L0012756,2024-10,4186376517,2025-10,FACILITY_EXPIRY,NOT_APPLICABLE
L0012757,2026-01,4187376520,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012758,2021-04,4188376523,2022-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012759,2022-03,4189376526,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012760,2024-11,4190376529,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012761,2026-08,4191376532,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012762,2019-12,4192376535,2021-12,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012763,1995-05,4193376538,2000-05,PAID_OFF,COMPRESSED_CURRENT
L0012764,2009-11,4194376541,2015-11,PAID_OFF,COMPRESSED_CURRENT
L0012765,2016-08,4195376544,2017-02,PAID_OFF,COMPRESSED_CURRENT
L0012766,2011-05,4196376547,2012-11,PAID_OFF,COMPRESSED_CURRENT
L0012767,2014-03,4197376550,2016-03,PAID_OFF,COMPRESSED_CURRENT
L0012768,2021-05,4198376553,2024-05,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012769,2023-07,4199376556,2026-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012770,2023-08,4200376559,2026-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012771,2013-05,4201376562,2015-05,PAID_OFF,COMPRESSED_CURRENT
L0012772,2021-10,4202376565,2026-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012773,2025-09,4203376568,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012774,2024-03,4204376571,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012775,2026-04,4205376574,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012776,2026-11,4206376577,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012777,2006-05,4207376580,2007-05,PAID_OFF,COMPRESSED_CURRENT
L0012778,2020-11,4208376583,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012779,2018-08,4209376586,2020-08,PAID_OFF,COMPRESSED_REVOLVING
L0012780,2018-03,4210376589,2020-03,PAID_OFF,COMPRESSED_REVOLVING
L0012781,2019-01,4211376592,2023-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012782,2020-09,4212376595,2021-03,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012783,2020-08,4213376598,2022-08,SCHEDULED_MATURITY,INHERITED_EARLY
L0012784,2020-01,4214376601,,OPEN_CURRENT_AT_CUTOFF,INHERITED_EARLY
L0012785,2019-02,4215376604,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012786,2022-10,4216376607,2023-10,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012787,2023-10,4217376610,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012788,2015-01,4218376613,2018-01,PAID_OFF,COMPRESSED_CURRENT
L0012789,2017-06,4219376616,2021-06,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012790,2020-02,4220376619,2022-05,RESTRUCTURE,INHERITED_SEVERE
L0012791,2020-03,4221376622,2025-04,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012792,2023-08,4222376625,2024-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012793,2018-01,4223376628,2019-01,PAID_OFF,COMPRESSED_CURRENT
L0012794,1987-06,4224376631,1988-06,PAID_OFF,COMPRESSED_CURRENT
L0012795,2021-06,4225376634,2025-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012796,2022-04,4226376637,2025-04,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012797,2026-01,4227376640,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012798,2019-10,4228376643,2020-10,PAID_OFF,COMPRESSED_CURRENT
L0012799,2018-01,4229376646,2019-01,PAID_OFF,COMPRESSED_CURRENT
L0012800,2020-01,4230376649,2025-01,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012801,2024-10,4231376652,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012802,2026-04,4232376655,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012803,2020-07,4233376658,2023-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012804,2012-11,4234376661,2013-11,PAID_OFF,COMPRESSED_CURRENT
L0012805,2013-04,4235376664,2017-04,PAID_OFF,COMPRESSED_CURRENT
L0012806,2012-08,4236376667,2016-08,PAID_OFF,COMPRESSED_CURRENT
L0012807,2021-08,4237376670,2026-08,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012808,2021-05,4238376673,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012809,2004-06,4239376676,2010-06,PAID_OFF,COMPRESSED_CURRENT
L0012810,2020-02,4240376679,2024-02,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012811,2020-09,4241376682,2024-09,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012812,2004-11,4242376685,2007-11,PAID_OFF,COMPRESSED_CURRENT
L0012813,2005-04,4243376688,2008-04,PAID_OFF,COMPRESSED_CURRENT
L0012814,2004-01,4244376691,2008-01,PAID_OFF,COMPRESSED_CURRENT
L0012815,2002-10,4245376694,2008-10,PAID_OFF,COMPRESSED_RECOVERED
L0012816,2023-10,4246376697,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012817,2025-07,4247376700,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012818,2024-05,4248376703,2024-11,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012819,2010-01,4249376706,2015-01,PAID_OFF,COMPRESSED_CURRENT
L0012820,1991-12,4250376709,1993-12,PAID_OFF,COMPRESSED_CURRENT
L0012821,2022-01,4251376712,2022-07,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012822,1995-11,4252376715,1997-05,PAID_OFF,COMPRESSED_CURRENT
L0012823,2018-07,4253376718,2021-07,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012824,2005-07,4254376721,2006-07,PAID_OFF,COMPRESSED_CURRENT
L0012825,2019-10,4255376724,2023-10,SCHEDULED_MATURITY,INHERITED_CURRENT
L0012826,2011-11,4256376727,2013-11,PAID_OFF,COMPRESSED_CURRENT
L0012827,2025-11,4257376730,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012828,2022-12,4258376733,2023-06,SCHEDULED_MATURITY,NOT_APPLICABLE
L0012829,2025-12,4259376736,,OPEN_CURRENT_AT_CUTOFF,NOT_APPLICABLE
L0012830,2026-12,4260376739,,OPEN_EARLY_AT_CUTOFF,NOT_APPLICABLE
L0012831,2017-10,4261376742,,OPEN_CURRENT_AT_CUTOFF,INHERITED_CURRENT
L0012832,2018-08,4262376745,2024-08,SCHEDULED_MATURITY,INHERITED_EARLY
