world,eligible_relationships,selected_relationships,exposed_relationships,responding_relationships,positive_responses,neutral_responses,negative_responses,exposure_events,overall_selection_rate,overall_exposure_rate,overall_response_rate_exposed,events_per_exposed_relationship
7690,50109,17456,15167,2493,1209,741,543,24465,0.3483605739487916,0.8688703024747938,0.16437001384584954,1.6130414716160084
7691,50109,18543,15998,2998,1518,1041,439,26607,0.3700532838412261,0.8627514425928922,0.1873984248031004,1.6631453931741467
7692,50109,17697,15256,3052,1644,921,487,25639,0.35317008920553195,0.8620670170085325,0.20005243838489775,1.6805846879916098
7693,50109,15844,13887,2380,1152,802,426,23241,0.31619070426470297,0.8764832113102752,0.17138330812990565,1.6735796068265285
7694,50109,17552,15232,2708,1382,836,490,25436,0.35027639745355127,0.8678213309024613,0.17778361344537816,1.669905462184874
7695,50109,17519,15274,2658,1317,951,390,25287,0.34961783312379013,0.8718534162908842,0.17402121251800445,1.6555584653659814
7696,50109,16459,14172,2364,1258,809,297,22852,0.3284639485920693,0.8610486663831338,0.1668077900084674,1.6124753034151849
7697,50109,16422,14185,2624,1386,814,424,23243,0.3277255582829432,0.8637802947265862,0.1849841381741276,1.6385618611209023
7698,50109,16778,14696,2507,1382,818,307,24141,0.33483007044642676,0.8759089283585648,0.1705906369080022,1.642691888949374
7699,50109,16755,14437,2601,1321,861,419,23994,0.33437107106507813,0.8616532378394509,0.18016208353536053,1.6619796356583778
7700,50109,17321,14988,2894,1614,869,411,25318,0.34566644714522343,0.8653080076208071,0.1930878035761943,1.6892180410995463
7701,50109,17470,15252,2580,1397,776,407,25213,0.34863996487656906,0.873039496279336,0.16915814319433517,1.6530946761080514
7702,50109,17679,15364,2949,1551,933,465,25318,0.35281087229838953,0.8690536795067594,0.1919422025514189,1.6478781567300183
7703,50109,16334,14266,2711,1421,883,407,23365,0.3259693867369135,0.8733929227378474,0.1900322444974064,1.637810178045703
7704,50109,17477,15285,2455,1292,719,444,25574,0.3487796603404578,0.874578016822109,0.16061498200850508,1.6731436048413477
7705,50109,16861,14652,2601,1303,856,442,23979,0.33648645951825024,0.8689876045311666,0.17751842751842753,1.6365683865683867
7706,50109,17183,14525,2502,1256,825,421,23988,0.34291245085713146,0.8453122272013036,0.17225473321858864,1.6514974182444062
7707,50109,17141,14873,2980,1644,892,444,24956,0.34207427807379914,0.8676856659471442,0.2003630740267599,1.677939891077792
7708,50109,17076,14868,2830,1593,767,470,25210,0.34077710590911814,0.8706957132817991,0.19034167339252084,1.6955878396556363
7709,50109,16541,14063,2527,1370,704,453,23050,0.3301003811690515,0.8501904358865848,0.1796913887506222,1.639052833677025
7710,50109,16937,14424,2693,1299,788,606,23764,0.3380031531261849,0.8516266162838756,0.18670271769273433,1.6475318912922907
7711,50109,17449,15203,2927,1473,932,522,24361,0.3482208784849029,0.871282021892372,0.19252779056765112,1.6023811089916464
7712,50109,17665,15326,2213,1211,631,371,25289,0.3525314813706121,0.8675912821964337,0.14439514550437166,1.6500717734568706
7713,50109,17735,15131,2386,1318,691,377,26159,0.3539284360094993,0.853171694389625,0.15768951159870465,1.7288348423765778
7714,50109,17776,15243,2443,1262,831,350,26110,0.3547466522979904,0.857504500450045,0.16027028800104967,1.7129174047103588
7715,50109,16330,14205,2560,1266,920,374,23354,0.32588956075754855,0.8698714023270055,0.18021823301654347,1.6440689897923266
7716,50109,15912,13525,2315,1322,654,339,22206,0.31754774591390766,0.8499874308697838,0.17116451016635859,1.6418484288354898
7717,50109,17116,14893,2303,1097,786,420,24699,0.341575365702768,0.8701215237204954,0.15463640636540657,1.6584301349627342
7718,50109,17123,14900,2364,1368,641,355,24721,0.3417150611666567,0.870174618933598,0.15865771812080537,1.6591275167785235
7719,50109,17584,15084,2272,1185,668,419,25893,0.35091500528847114,0.857825295723385,0.15062317687616017,1.7165871121718377
7720,50109,16938,14718,2554,1246,872,436,24864,0.33802310962102616,0.8689337584130358,0.1735290120940345,1.689359967386873
7721,50109,17486,14946,2777,1573,873,331,24176,0.348959268794029,0.8547409356056274,0.18580222133012178,1.6175565368660512
7722,50109,17140,14967,2512,1339,735,438,24867,0.3420543215789579,0.873220536756126,0.1678359056591167,1.661455201443175
7723,50109,16743,14488,2462,1271,850,341,24607,0.33413159312698315,0.8653168488323478,0.1699337382661513,1.6984400883489785
7724,50109,17116,14994,2722,1391,833,498,24686,0.341575365702768,0.8760224351483992,0.18153928237961853,1.646391890089369
7725,50109,16549,14577,2380,1265,731,384,24657,0.33026003312778146,0.8808387213728927,0.16327090622213075,1.691500308705495
7726,50109,16318,14035,2449,1288,786,375,24096,0.32565008281945357,0.8600931486701802,0.17449234057712862,1.7168507303170646
7727,50109,16362,14064,2279,1170,724,385,23301,0.3265281685924684,0.8595526219288595,0.16204493742889647,1.656783276450512
7728,50109,17446,15430,2925,1475,1010,440,25053,0.34816100900037916,0.884443425427032,0.18956578094620868,1.6236552171095269
7729,50109,16016,13808,2577,1386,780,411,22966,0.3196232213773973,0.8621378621378621,0.18663093858632676,1.6632387022016222
7730,50109,16830,14746,2650,1324,827,499,24148,0.3358678081781716,0.8761734997029115,0.17970975179709753,1.6375966363759664
7731,50109,17027,14650,2496,1171,928,397,23679,0.33979923766189707,0.8603981911082399,0.1703754266211604,1.6163139931740613
7732,50109,17429,14936,2669,1367,890,412,24643,0.347821748588078,0.8569625337081875,0.17869576861274772,1.6499062667380824
7733,50109,16682,14585,2435,1253,788,394,24334,0.33291424694166716,0.8742956480038365,0.16695234830305108,1.6684264655467946
7734,50109,16761,14641,3051,1560,949,542,24075,0.3344908100341256,0.8735159000059662,0.20838740523188307,1.6443548937914076
7735,50109,16975,14567,2343,1167,761,415,23907,0.33876149993015225,0.8581443298969073,0.16084300130431797,1.6411752591473878
7736,50109,17288,15188,2778,1444,891,443,25678,0.3450078828154623,0.8785284590467376,0.18290755859889388,1.6906768501448513
7737,50109,18384,15688,3053,1505,960,588,24985,0.366880201161468,0.8533507397737162,0.19460734319224884,1.5926185619581845
7738,50109,17383,15086,2692,1461,816,415,24854,0.3469037498253807,0.867859402864868,0.17844359008352115,1.6474877369746785
7739,50109,16094,14122,2333,1263,683,387,23315,0.3211798279750145,0.8774698645457935,0.1652032290043903,1.6509701175470897
7740,50109,17375,14898,2885,1566,859,460,24918,0.3467440978666507,0.8574388489208633,0.19365015438313868,1.6725734997986308
7741,50109,15955,13632,2633,1417,775,441,22807,0.31840587519208124,0.8544030084612974,0.19314847417840375,1.6730487089201878
7742,50109,17796,15600,2249,1118,724,407,25817,0.3551457821948153,0.8766014834794336,0.14416666666666667,1.6549358974358974
7743,50109,17061,14980,2507,1378,768,361,25254,0.3404777584864994,0.8780259070394467,0.16735647530040054,1.6858477970627503
7744,50109,16715,14406,2715,1350,783,582,24362,0.3335728112714283,0.8618606042476817,0.1884631403581841,1.6911009301679856
7745,50109,17254,14785,2457,1272,762,423,24347,0.34432936199085995,0.8569027471890576,0.1661819411565776,1.6467365573216097
7746,50109,17480,15009,2639,1396,876,367,25574,0.34883952982498156,0.8586384439359268,0.1758278366313545,1.7039109867412885
7747,50109,17036,14466,2650,1376,836,438,24344,0.3399788461154683,0.8491429913125147,0.1831881653532421,1.6828425273054057
7748,50109,17325,14715,2518,1292,779,447,25010,0.3457462731245884,0.8493506493506493,0.1711179068977234,1.6996262317363235
7749,50109,16936,14690,2287,1277,703,307,23609,0.3379831966313437,0.8673830892772791,0.1556841388699796,1.6071477195371
7750,50109,16379,14284,2338,1188,726,424,23996,0.3268674290047696,0.872092313328042,0.16367964155698683,1.6799215905908709
7751,50109,17938,15844,2584,1238,893,453,26798,0.3579796044622722,0.8832645779908574,0.1630901287553648,1.6913658167129513
7752,50109,16683,14386,2549,1336,853,360,24614,0.3329342034365084,0.8623149313672601,0.17718615320450437,1.7109689976365912
7753,50109,15877,13824,2373,1298,715,360,23140,0.31684926859446405,0.8706934559425584,0.1716579861111111,1.673900462962963
7754,50109,16958,14666,2456,1206,862,388,24497,0.3384222395178511,0.864842552187758,0.1674621573707896,1.670325923905632
7755,50109,16377,14233,2839,1579,839,421,24228,0.3268275160150871,0.8690846919460219,0.1994660296494063,1.7022412702873604
7756,50109,16602,14223,2638,1351,910,377,24471,0.3313177273543675,0.8567040115648717,0.18547423187794418,1.720523096393166
7757,50109,16665,14602,2869,1567,864,438,24270,0.33257498652936596,0.8762076207620763,0.19647993425558144,1.6621010820435558
7758,50109,16889,14650,2317,1148,803,366,24081,0.3370452413738051,0.8674285037598437,0.15815699658703072,1.643754266211604
7759,50109,16516,14347,2747,1423,891,433,24118,0.3296014687980203,0.8686728021312666,0.19146859970725588,1.6810483027810692
7760,50109,17726,15127,2680,1380,805,495,25460,0.35374882755592807,0.8533792169694234,0.17716665564883982,1.6830832286639783
7761,50109,16612,14320,2690,1325,836,529,23606,0.33151729230277993,0.8620274500361185,0.1878491620111732,1.648463687150838
7762,50109,16518,14473,2812,1456,877,479,23913,0.3296413817877028,0.8761956653347863,0.19429282111517998,1.6522490154080012
7763,50109,17462,15322,2529,1304,849,376,25526,0.3484803129178391,0.8774481731760394,0.16505678109907324,1.6659704999347345
7764,50109,17677,15447,2477,1342,762,373,26254,0.352770959308707,0.8738473722916784,0.16035476144235128,1.6996180488120671
7765,50109,17206,14735,2847,1374,998,475,24232,0.3433714502384801,0.8563873067534581,0.19321343739395996,1.6445198506956227
7766,50109,17246,15193,2853,1419,1007,427,25569,0.34416971003213,0.8809579032819205,0.1877838478246561,1.6829460935957348
7767,50109,17147,14518,2645,1424,775,446,24099,0.3421940170428466,0.8466787193095002,0.18218762915002065,1.6599393855903017
7768,50109,16057,13915,2437,1183,783,471,23543,0.32044143766588834,0.8666002366569098,0.17513474667624865,1.691915199425081
7769,50109,16802,14719,2841,1559,851,431,23384,0.3353090263226167,0.8760266634924414,0.19301582987974727,1.5886948841633264
7770,50109,17779,15433,2820,1419,907,494,25747,0.3548065217825141,0.8680465717981889,0.1827253288407957,1.6683081708028251
7771,50109,17381,15164,2503,1348,730,425,25375,0.34686383683569816,0.8724469248029457,0.165061988921129,1.6733711421788446
7772,50109,16540,14346,2270,1143,728,399,23760,0.3300804246742102,0.8673518742442563,0.15823225986337655,1.656210790464241
7773,50109,16646,14313,2150,1194,629,327,23812,0.33219581312738233,0.8598462092995314,0.15021309299238456,1.663662404806819
7774,50109,18031,15727,2558,1415,681,462,26097,0.35983555848250814,0.8722200654428485,0.16265021936796592,1.659375596108603
7775,50109,17338,14662,2486,1314,701,471,24152,0.3460057075575246,0.8456569385165532,0.16955394898376755,1.6472513981721457
7776,50109,16453,14264,2425,1309,698,418,23367,0.3283442096230218,0.8669543548289066,0.1700084127874369,1.6381800336511498
7777,50109,17171,15009,2674,1361,821,492,25417,0.3426729729190365,0.8740900355250131,0.17815977080418416,1.6934505963088813
7778,50109,18767,16088,2962,1418,1026,518,26184,0.37452353868566524,0.857249427186018,0.18411238189955245,1.6275484833416212
7779,50109,16304,14133,2606,1421,805,380,23690,0.32537069189167617,0.866842492639843,0.18439114130050238,1.6762187787447818
7780,50109,16714,14722,2257,1154,743,360,24297,0.333552854776587,0.8808184755294962,0.15330797445999184,1.6503871756554815
7781,50109,15203,13107,2681,1306,867,508,21467,0.3033985910714642,0.8621324738538446,0.20454718852521553,1.6378271152819104
7782,50109,17436,15066,2127,1025,725,377,24647,0.3479614440519667,0.8640743289745354,0.14117881322182396,1.6359352183724944
7783,50109,17511,14870,2765,1507,941,317,25062,0.34945818116506017,0.8491805151047913,0.1859448554135844,1.685406859448554
7784,50109,17994,15523,2295,1301,677,317,25785,0.35909716817338205,0.8626764477047905,0.14784513302840946,1.6610835534368356
7785,50109,16777,14387,2238,1064,739,435,23872,0.33481011395158555,0.8575430649102939,0.15555710015986654,1.6592757350385765
7786,50109,17165,14521,2930,1472,967,491,24602,0.34255323394998904,0.8459656277308476,0.2017767371393155,1.6942359341643138
7787,50109,16629,14472,2453,1189,838,426,23472,0.33185655271508113,0.8702868482771062,0.1694997236042012,1.6218905472636815
7788,50109,16959,14619,2312,1327,628,357,23618,0.3384421960126923,0.8620201662833894,0.1581503522812778,1.6155687803543335
7789,50109,17051,15044,2544,1388,701,455,24207,0.34027819353808697,0.8822942935898188,0.16910396171231057,1.6090800319064078
7790,50109,17361,14750,2931,1549,958,424,24664,0.34646470693887327,0.8496054374747999,0.19871186440677965,1.672135593220339
7791,50109,16917,15066,2376,1274,684,418,24880,0.33760402322936,0.8905834367795709,0.15770609318996415,1.6514005044470994
7792,50109,17358,15199,2684,1445,768,471,25926,0.3464048374543495,0.8756193109805277,0.1765905651687611,1.7057701164550299
7793,50109,17409,14982,2313,1180,791,342,24600,0.34742261869125307,0.8605893503360331,0.15438526231477773,1.6419703644373247
7794,50109,17088,14988,2873,1445,947,481,24215,0.34101658384721306,0.8771067415730337,0.19168668267947692,1.6156258340005338
7795,50109,17212,15148,2868,1516,795,557,25349,0.3434911892075276,0.8800836625610039,0.18933192500660154,1.6734222339582783
7796,50109,16511,14770,3106,1582,1038,486,24020,0.3295016863238141,0.8945551450548119,0.21029113067027758,1.6262694651320244
7797,50109,16997,14685,2368,1260,725,383,23447,0.3392005428166597,0.8639759957639583,0.16125297923050733,1.596663261831801
7798,50109,17245,14994,2587,1213,855,519,24638,0.3441497535372887,0.869469411423601,0.17253568093904229,1.6431906095771642
7799,50109,17635,15377,2732,1419,861,452,26268,0.3519327865253747,0.8719591721009357,0.17766794563308838,1.7082655914677765
7800,50109,16632,14582,2330,1276,740,314,23718,0.3319164221996049,0.8767436267436267,0.1597860375805788,1.6265258537923468
7801,50109,17439,15390,2784,1648,737,399,25779,0.34802131353649046,0.8825047307758472,0.18089668615984406,1.6750487329434698
7802,50109,16409,14264,2535,1234,836,465,23358,0.327466123850007,0.8692790541775854,0.17772013460459898,1.6375490745933818
7803,50109,17211,14979,2026,1049,633,344,24073,0.34347123271268637,0.8703154959037824,0.1352560251018092,1.6071166299485946
7804,50109,16164,14402,2324,1220,710,394,23936,0.3225767826139017,0.8909923286315269,0.16136647687821135,1.6619913900847105
7805,50109,16776,14351,2735,1338,908,489,24112,0.3347901574567443,0.8554482594182165,0.19057905372447914,1.6801616612082781
7806,50109,17573,15225,2572,1218,847,507,25435,0.3506954838452174,0.8663859329653446,0.1689326765188834,1.670607553366174
7807,50109,17399,15345,2456,1322,707,427,25218,0.3472230537428406,0.8819472383470315,0.16005213424568263,1.6434017595307917
7808,50109,16453,14097,2333,1202,725,406,23295,0.3283442096230218,0.8568042302315687,0.1654962048662836,1.6524792509044477
7809,50109,16549,14526,2395,1381,655,359,23663,0.33026003312778146,0.8777569641670192,0.16487677268346412,1.6290100509431364
7810,50109,16363,14193,2879,1397,898,584,24072,0.3265481250873097,0.8673837315895618,0.20284647361375327,1.6960473472838724
7811,50109,16315,14096,2288,1254,674,360,22641,0.3255902133349299,0.8639901930738584,0.1623155505107832,1.606200340522134
7812,50109,17031,14598,2315,1206,706,403,24842,0.339879063641262,0.8571428571428571,0.15858336758460062,1.701739964378682
7813,50109,16518,14474,2526,1347,809,370,24356,0.3296413817877028,0.8762562053517375,0.17451982865828383,1.6827414674588919
7814,50109,16741,14257,2698,1509,733,456,23692,0.3340916801373007,0.8516217669195388,0.18924037315003156,1.6617801781580979
7815,50109,17037,14874,2592,1295,856,441,24271,0.3399988026103095,0.8730410283500616,0.17426381605486083,1.6317735646093856
7816,50109,17336,14839,2956,1511,969,476,24379,0.3459657945678421,0.8559644670050761,0.19920479816699238,1.6429004649909023
7817,50109,17122,14973,2499,1365,757,377,25436,0.34169510467181546,0.8744889615699101,0.16690042075736325,1.6987911574166834
7818,50109,15003,12773,2187,1279,626,282,20813,0.299407292103215,0.8513630607211891,0.1712205433335943,1.629452751898536
7819,50109,16969,14524,2915,1392,1033,490,24276,0.33864176096110477,0.8559137250279922,0.2007022858716607,1.6714403745524649
7820,50109,16874,14718,2759,1482,836,441,25033,0.3367458939511864,0.8722294654498044,0.18745753499116727,1.7008425057752412
7821,50109,17284,14908,2540,1312,884,344,25209,0.3449280568360973,0.8625318213376533,0.17037832036490475,1.6909712905822378
7822,50109,16818,14551,2589,1383,830,376,24148,0.33562833024007666,0.8652039481507908,0.17792591574462235,1.6595422994983162
7823,50109,16819,14574,2295,1195,735,365,23770,0.33564828673491787,0.866520007134788,0.15747221078633183,1.6309866886235762
7824,50109,17498,15146,2837,1532,800,505,25639,0.349198746732124,0.8655846382443708,0.18731018090584972,1.6927901756239272
7825,50109,17094,14806,2753,1393,910,450,25027,0.34113632281626055,0.8661518661518661,0.1859381331892476,1.690328245305957
7826,50109,18091,15610,2563,1427,799,337,26406,0.36103294817298287,0.862859985628213,0.16418962203715567,1.6916079436258808
7827,50109,15604,13404,2243,1215,687,341,21910,0.3114011455028039,0.8590105101256088,0.1673381080274545,1.6345866905401372
7828,50109,17909,15768,2573,1344,788,441,25783,0.3574008661118761,0.8804511698028924,0.16317858954845257,1.6351471334348047
7829,50109,17055,14851,2523,1461,730,332,24653,0.340358019517452,0.8707710348871299,0.16988754965995556,1.6600228940812067
7830,50109,17598,15233,2907,1349,963,595,26237,0.3511943962162486,0.8656097283782248,0.19083568568240006,1.7223790454933368
7831,50109,15656,13649,2625,1305,850,470,22363,0.31243888323454866,0.8718063362289218,0.19232178181551762,1.6384350501868268
7832,50109,16749,13909,2040,957,709,374,22642,0.33425133209603064,0.8304376380679444,0.1466676252785966,1.6278668488029333
7833,50109,16978,14853,2614,1307,902,405,24833,0.338821369414676,0.8748380256802921,0.17599138221234767,1.6719181310173028
7834,50109,16732,14523,2821,1533,891,397,24335,0.3339120716837295,0.8679775280898876,0.19424361357846176,1.6756179852647524
7835,50109,16412,14254,2609,1411,780,418,22733,0.3275259933345307,0.8685108457226419,0.1830363406763014,1.5948505682615406
7836,50109,17287,14970,3029,1581,895,553,25295,0.34498792632062103,0.8659686469601434,0.2023380093520374,1.6897127588510354
7837,50109,17590,15382,3055,1653,885,517,24957,0.3510347442575186,0.8744741330301308,0.19860876348979326,1.6224808217396958
7838,50109,18284,15494,2599,1376,737,486,25851,0.3648845516773434,0.8474075694596368,0.16774235187814637,1.668452304117723
7839,50109,17512,15009,2890,1495,998,397,24114,0.34947813765990143,0.8570694380995888,0.19255113598507562,1.6066360183889665
7840,50109,17365,15132,2717,1435,853,429,25158,0.3465445329182382,0.871408004606968,0.179553264604811,1.6625693893735132
7841,50109,15773,13804,2459,1423,589,447,22624,0.3147737931309745,0.8751664236353262,0.17813677195015937,1.6389452332657202
7842,50109,16829,14461,2617,1430,764,423,24010,0.33584785168333037,0.8592905104284271,0.18096950418366642,1.6603277781619528
7843,50109,17231,15282,2664,1421,810,433,24878,0.34387036260951126,0.8868899077244501,0.17432273262661954,1.627928281638529
7844,50109,17951,15464,3187,1715,1001,471,25453,0.3582390388952085,0.8614561862848866,0.20609156751163993,1.645951888256596
7845,50109,15891,13818,2223,1172,722,329,22520,0.3171286595222415,0.8695488012082311,0.16087711680416847,1.6297582862932407
7846,50109,16670,14498,2876,1431,896,549,24032,0.33267476900357223,0.8697060587882424,0.19837218926748518,1.6576079459235757
7847,50109,15828,13677,2424,1317,729,378,22768,0.31587140034724304,0.8641015921152388,0.17723184908971265,1.664692549535717
7848,50109,17078,14921,2383,1198,777,408,24342,0.3408170188988006,0.8736971542335168,0.15970779438375443,1.6313919978553717
7849,50109,17617,15206,2878,1425,976,477,24939,0.3515735696182323,0.8631435545212011,0.1892673944495594,1.6400762856767066
7850,50109,17080,15208,2627,1247,881,499,25549,0.3408569318884831,0.8903981264637002,0.17273803261441348,1.6799710678590216
7851,50109,17356,14907,2275,1175,755,345,25263,0.34636492446466705,0.8588960589997695,0.1526128664385859,1.694707184544174
7852,50109,16513,14377,2636,1283,919,434,23483,0.3295415993134966,0.8706473687397808,0.18334840370035474,1.6333727481393894
7853,50109,16487,14454,2203,1122,695,386,24328,0.3290227304476242,0.8766907260265664,0.15241455652414557,1.683132696831327
7854,50109,18016,15460,3078,1572,967,539,25315,0.3595362110598894,0.8581261101243339,0.19909443725743856,1.63745148771022
7855,50109,16548,14353,2267,1132,733,402,23321,0.3302400766329402,0.8673555716702925,0.15794607399150004,1.6248171114052812
7856,50109,16763,14440,2513,1199,873,441,23594,0.3345307230238081,0.8614209866968919,0.17403047091412743,1.63393351800554
7857,50109,15570,13424,2570,1377,747,446,22887,0.3107226246782015,0.8621708413615928,0.1914481525625745,1.7049314660309893
7858,50109,16969,15114,2533,1306,738,489,24919,0.33864176096110477,0.8906830101950616,0.16759296016937938,1.6487362710070133
7859,50109,17346,15156,2957,1670,907,380,24439,0.34616535951625454,0.8737461086129367,0.19510424914225388,1.612496700976511
7860,50109,16631,14259,2630,1340,825,465,23057,0.3318964657047636,0.8573747820335518,0.1844449119854127,1.6170138158356127
7861,50109,16212,14244,2329,1161,763,405,23500,0.3235346943662815,0.8786084381939304,0.16350744172985116,1.6498174670036507
7862,50109,16574,14076,2539,1328,858,353,23538,0.3307589454988126,0.8492820079642814,0.1803779482807616,1.6722080136402386
7863,50109,15386,13286,2494,1371,741,382,22358,0.30705062962741225,0.8635122838944495,0.18771639319584524,1.6828240252897788
7864,50109,15699,13530,2454,1331,700,423,22921,0.31329701251272224,0.8618383336518249,0.18137472283813746,1.6940872135994087
7865,50109,16068,14009,2642,1357,791,494,22786,0.32066095910914205,0.8718571072940005,0.18859304732671853,1.626525804839746
7866,50109,17800,15689,2686,1232,974,480,25794,0.3552256081741803,0.8814044943820225,0.17120275352157563,1.6440818407801645
7867,50109,16197,13957,2521,1329,786,406,23221,0.3232353469436628,0.8617027844662591,0.1806262090707172,1.6637529555061976
7868,50109,17548,15484,2915,1461,984,470,26178,0.35019657147418626,0.882379758377023,0.18825884784293465,1.6906484112632394
7869,50109,17151,14699,2475,1268,786,421,23746,0.3422738430222116,0.8570345752434261,0.16837880127899857,1.6154840465337779
7870,50109,17114,15012,2633,1231,871,531,25098,0.3415354527130855,0.8771765805773051,0.17539301891819878,1.6718625099920064
7871,50109,17306,15102,2286,1218,750,318,25488,0.3453670997226047,0.872645325320698,0.15137067938021453,1.6877234803337307
7872,50109,17142,14816,2481,1342,760,379,25674,0.34209423456864035,0.8643098821607748,0.16745410367170627,1.7328563714902807
7873,50109,16897,14492,2673,1429,836,408,23970,0.33720489333253506,0.8576670414866544,0.1844465912227436,1.6540160088324594
7874,50109,17376,15237,2800,1404,959,437,24810,0.34676405436149194,0.8768991712707183,0.1837632079805736,1.628273282142154
7875,50109,18021,15841,2958,1355,1126,477,26838,0.35963599353409564,0.8790300205316021,0.18673063569219114,1.6942112240388865
7876,50109,17322,14984,2112,1191,636,285,24372,0.34568640364006464,0.8650271331255052,0.14095034703683929,1.6265349706353445
7877,50109,16140,13855,2127,1170,579,378,22849,0.3220978267377118,0.8584262701363073,0.15351858534824972,1.6491519307109346
7878,50109,17351,14869,2537,1353,731,453,24570,0.3462651419904608,0.8569534897124085,0.17062344475082386,1.6524312327661579
7879,50109,15738,13821,2157,1073,754,330,23220,0.31407531581153086,0.8781929088829584,0.15606685478619492,1.6800520946385935
7880,50109,18032,15791,2758,1372,1036,350,26609,0.35985551497734936,0.875720940550133,0.17465644987651194,1.685073776201634
7881,50109,17094,14886,2602,1258,878,466,25247,0.34113632281626055,0.8708318708318709,0.174795109498858,1.6960231089614404
7882,50109,16985,14366,2404,1236,819,349,23371,0.33896106487856476,0.8458051221666176,0.16733955171933731,1.6268272309619936
7883,50109,17422,14861,2515,1336,798,381,25636,0.34768205312418926,0.8530019515555045,0.16923491016755265,1.7250521499226164
7884,50109,16596,14522,2526,1304,758,464,24297,0.33119798838532,0.8750301277416245,0.17394298306018455,1.673116650599091
7885,50109,16349,14146,2516,1396,693,427,24358,0.3262687341595322,0.86525169735152,0.17785946557330695,1.7219001837975398
7886,50109,16447,14047,2724,1320,900,504,22816,0.3282244706539743,0.8540767313187816,0.1939204100519684,1.6242614081298499
7887,50109,16722,14084,2202,1222,668,312,23035,0.333712506735317,0.8422437507475182,0.15634762851462652,1.6355438795796648
7888,50109,19034,16257,2531,1333,769,429,27058,0.37985192280827795,0.8541031837764002,0.15568678107891984,1.6643907239958171
7889,50109,16208,14185,2638,1412,795,431,23365,0.3234548683869165,0.875185093780849,0.1859710962284103,1.6471624955939372
7890,50109,18639,16162,3006,1599,862,545,27187,0.37196910734598576,0.8671066044315682,0.1859918326939735,1.6821556738027472
7891,50109,17041,14852,2574,1289,836,449,24569,0.3400786285896745,0.8715450971187136,0.1733099919202801,1.6542553191489362
7892,50109,16947,14612,2392,1162,773,457,24169,0.3382027180745974,0.862217501622706,0.16370106761565836,1.654051464549685
7893,50109,16574,14427,2267,1141,728,398,23842,0.3307589454988126,0.8704597562447206,0.15713592569487767,1.6525958272683163
7894,50109,16335,13992,2431,1339,645,447,23242,0.32598934323175477,0.8565656565656565,0.17374213836477986,1.6610920526014865
7895,50109,16411,14351,2727,1323,901,503,23269,0.3275060368396895,0.8744744378770337,0.19002160128214063,1.6214201100968573
7896,50109,16790,14639,2272,1131,774,367,23708,0.33506954838452174,0.8718880285884455,0.15520185805041328,1.6195095293394357
7897,50109,15979,14139,2822,1398,960,464,23784,0.31888483106827115,0.8848488641341761,0.19958978711365727,1.682155739444091
7898,50109,15808,13640,2324,1096,833,395,23101,0.3154722704504181,0.8628542510121457,0.17038123167155425,1.6936217008797654
7899,50109,15483,13116,2226,1212,717,297,21070,0.3089864096270131,0.847122650649099,0.1697163769441903,1.6064348886855748
7900,50109,16712,14422,2444,1199,809,436,23779,0.33351294178690455,0.8629727142173289,0.16946331992788796,1.6488004437664678
7901,50109,16722,14570,2798,1464,883,451,24541,0.333712506735317,0.8713072598971415,0.19203843514070007,1.6843514070006864
7902,50109,17121,14729,2765,1357,965,443,24474,0.3416751481769742,0.8602885345482156,0.18772489646276055,1.6616199334645936
7903,50109,16882,14494,2702,1391,757,554,24430,0.3369055459099164,0.8585475654543301,0.18642196771077688,1.6855250448461432
7904,50109,17196,14871,2415,1255,795,365,24689,0.34317188529006765,0.8647941381716678,0.1623966108533387,1.660211149216596
7905,50109,17602,15238,2547,1388,719,440,25198,0.35127422219561355,0.8656970798772867,0.16714791967449796,1.6536290851817823
7906,50109,17153,15003,2714,1300,851,563,24841,0.34231375601189407,0.8746574943158631,0.18089715390255282,1.655735519562754
7907,50109,17708,15333,2492,1136,837,519,25464,0.35338961064878566,0.8658798283261803,0.162525272288528,1.660731755038153
7908,50109,16473,14168,2461,1271,727,463,23142,0.32874333951984674,0.8600740605839859,0.1737012987012987,1.633399209486166
7909,50109,16793,14853,2482,1370,818,294,24408,0.3351294178690455,0.8844756743881379,0.16710428869588637,1.6433043829529388
7910,50109,15697,13738,2448,1323,786,339,22656,0.31325709952303976,0.8751990826272537,0.1781918765468045,1.649148347648857
7911,50109,16322,14108,2577,1272,908,397,24384,0.3257299087988186,0.8643548584732264,0.18266231925148851,1.7283810603912673
7912,50109,17932,15583,2516,1305,786,425,25419,0.3578598654932248,0.8690051304929735,0.16145799910158506,1.631200667393955
7913,50109,18378,15673,2754,1378,966,410,26576,0.36676046219242053,0.8528131461530091,0.1757161998341096,1.6956549479997447
7914,50109,16964,14810,2288,1283,680,325,26111,0.33854197848689854,0.8730252298986089,0.15449020931802837,1.763065496286293
7915,50109,17262,14851,2407,1188,779,440,24829,0.3444890139495899,0.8603290464604333,0.16207662783650933,1.6718739478822975
7916,50109,16540,14052,2300,1226,724,350,23798,0.3300804246742102,0.8495767835550181,0.1636777682892115,1.6935667520637632
7917,50109,16411,14105,2647,1373,820,454,23154,0.3275060368396895,0.8594844921089513,0.18766394895427155,1.6415455512229706
7918,50109,16776,14604,2517,1242,831,444,23985,0.3347901574567443,0.8705293276108726,0.17235004108463434,1.6423582580115037
