internal_transfer_id,transaction_datetime,currency,amount,sender_account_id,receiver_account_id,sender_transaction_id,receiver_transaction_id
IT0000015546,2025-12-24 18:23:25,UYU,791.17,A0017921,A0013869,T0000151017,T0000151016
IT0000015547,2025-12-24 20:39:41,UYU,21170.66,A0013971,A0013731,T0000151025,T0000151024
IT0000015548,2025-12-24 21:18:07,UYU,33318.62,A0016101,A0007633,T0000151030,T0000151029
IT0000015549,2025-12-24 22:29:25,UYU,9696.67,A0007745,A0013360,T0000151034,T0000151035
IT0000015550,2025-12-25 12:23:31,UYU,11625.77,A0018211,A0007912,T0000151068,T0000151067
IT0000015551,2025-12-25 12:24:03,UYU,280257.73,A0002675,A0000819,T0000151070,T0000151069
IT0000015552,2025-12-25 14:31:03,UYU,2524.14,A0013517,A0017302,T0000151085,T0000151086
IT0000015553,2025-12-25 17:20:44,UYU,1624.97,A0017483,A0008327,T0000151101,T0000151100
IT0000015554,2025-12-25 18:22:57,UYU,4701.85,A0006611,A0016330,T0000151107,T0000151108
IT0000015555,2025-12-26 09:06:50,UYU,1584.4,A0015655,A0017970,T0000151132,T0000151133
IT0000015556,2025-12-26 09:44:43,UYU,2873.3,A0001921,A0017302,T0000151141,T0000151142
IT0000015557,2025-12-26 09:52:42,UYU,6422.68,A0000807,A0003388,T0000151144,T0000151145
IT0000015558,2025-12-26 10:37:57,UYU,47642.06,A0007205,A0007191,T0000151150,T0000151149
IT0000015559,2025-12-26 10:52:32,UYU,8541.62,A0000807,A0016902,T0000151151,T0000151152
IT0000015560,2025-12-26 11:49:36,UYU,42160.27,A0003782,A0017302,T0000151161,T0000151162
IT0000015561,2025-12-26 12:28:08,UYU,10464.86,A0014535,A0003347,T0000151168,T0000151167
IT0000015562,2025-12-26 12:29:26,UYU,9493.2,A0018504,A0012171,T0000151170,T0000151169
IT0000015563,2025-12-26 12:43:49,UYU,32431.54,A0008332,A0018474,T0000151174,T0000151175
IT0000015564,2025-12-26 12:45:02,UYU,18724.55,A0017302,A0008666,T0000151178,T0000151176
IT0000015565,2025-12-26 12:58:43,UYU,8984.81,A0017622,A0013297,T0000151182,T0000151181
IT0000015566,2025-12-26 13:06:05,UYU,19997.06,A0013822,A0002072,T0000151184,T0000151183
IT0000015567,2025-12-26 13:33:36,UYU,3539.45,A0011464,A0008004,T0000151191,T0000151190
IT0000015568,2025-12-26 14:37:40,UYU,1533.77,A0012361,A0009797,T0000151206,T0000151205
IT0000015569,2025-12-26 15:24:32,UYU,14990.57,A0018164,A0003782,T0000151209,T0000151208
IT0000015570,2025-12-26 16:25:18,UYU,35463.19,A0009795,A0018211,T0000151218,T0000151219
IT0000015571,2025-12-26 17:06:29,UYU,6533.94,A0014300,A0017483,T0000151226,T0000151227
IT0000015572,2025-12-26 18:48:39,UYU,2903.76,A0017893,A0014535,T0000151236,T0000151235
IT0000015573,2025-12-26 19:14:59,UYU,13958.44,A0014771,A0014535,T0000151239,T0000151238
IT0000015574,2025-12-26 22:45:28,UYU,429923.75,A0011886,A0018594,T0000151253,T0000151254
IT0000015575,2025-12-27 11:14:45,UYU,5088.19,A0009795,A0008331,T0000151272,T0000151271
IT0000015576,2025-12-27 13:25:45,UYU,28103.59,A0013701,A0012656,T0000151280,T0000151279
IT0000015577,2025-12-27 15:47:46,UYU,64716.85,A0012897,A0003388,T0000151296,T0000151295
IT0000015578,2025-12-27 18:04:36,UYU,33645.53,A0017894,A0007744,T0000151313,T0000151312
IT0000015579,2025-12-27 18:07:34,UYU,17080.08,A0006927,A0009797,T0000151316,T0000151317
IT0000015580,2025-12-27 23:49:11,UYU,3196.37,A0005820,A0005950,T0000151332,T0000151333
IT0000015581,2025-12-28 12:23:17,UYU,20795.96,A0003389,A0012107,T0000151351,T0000151352
IT0000015582,2025-12-28 12:43:22,USD,28069.1,A0002481,A0018938,T0000151355,T0000151356
IT0000015583,2025-12-28 12:46:29,UYU,26301.83,A0018626,A0014358,T0000151358,T0000151357
IT0000015584,2025-12-28 15:14:56,UYU,9799.09,A0012656,A0000100,T0000151368,T0000151367
IT0000015585,2025-12-28 19:58:29,UYU,11811.71,A0007191,A0006926,T0000151389,T0000151388
IT0000015586,2025-12-29 05:07:38,UYU,28022.91,A0003388,A0017622,T0000151402,T0000151403
IT0000015587,2025-12-29 06:07:11,UYU,14358.72,A0000819,A0007072,T0000151405,T0000151406
IT0000015588,2025-12-29 09:43:00,UYU,20023.63,A0011808,A0010228,T0000151423,T0000151422
IT0000015589,2025-12-29 11:43:57,UYU,6339.19,A0009795,A0014411,T0000151434,T0000151435
IT0000015590,2025-12-29 13:16:19,UYU,944.61,A0015656,A0014802,T0000151445,T0000151444
IT0000015591,2025-12-29 13:19:30,UYU,34250.04,A0013297,A0000896,T0000151448,T0000151447
IT0000015592,2025-12-29 13:34:26,UYU,3030.82,A0015069,A0000100,T0000151451,T0000151450
IT0000015593,2025-12-29 14:28:48,UYU,11045.56,A0018203,A0009609,T0000151457,T0000151456
IT0000015594,2025-12-29 15:07:57,USD,20818.83,A0002481,A0009443,T0000151462,T0000151463
IT0000015595,2025-12-29 15:21:33,UYU,10513.43,A0000807,A0008004,T0000151465,T0000151466
IT0000015596,2025-12-29 16:41:21,UYU,3547.85,A0014802,A0015655,T0000151478,T0000151479
IT0000015597,2025-12-29 17:57:59,UYU,2075.19,A0012676,A0014794,T0000151487,T0000151488
IT0000015598,2025-12-29 20:37:09,UYU,6483.98,A0018751,A0017434,T0000151504,T0000151503
IT0000015599,2025-12-29 22:14:38,USD,547.23,A0002346,A0009443,T0000151507,T0000151508
IT0000015600,2025-12-30 05:21:47,UYU,2933.02,A0017921,A0015770,T0000151519,T0000151518
IT0000015601,2025-12-30 08:45:53,UYU,11868.46,A0015605,A0013360,T0000151528,T0000151527
IT0000015602,2025-12-30 10:00:01,UYU,13831.02,A0015655,A0008666,T0000151533,T0000151532
IT0000015603,2025-12-30 10:01:53,USD,864.74,A0004186,A0009443,T0000151534,T0000151535
IT0000015604,2025-12-30 10:40:56,UYU,178427.77,A0017970,A0001885,T0000151541,T0000151540
IT0000015605,2025-12-30 10:43:02,UYU,18106.47,A0012171,A0008004,T0000151543,T0000151542
IT0000015606,2025-12-30 12:21:14,USD,188.48,A0012358,A0017630,T0000151552,T0000151553
IT0000015607,2025-12-30 15:11:26,UYU,459251.2,A0014020,A0012107,T0000151584,T0000151583
IT0000015608,2025-12-30 15:48:27,UYU,40196.6,A0012718,A0017970,T0000151587,T0000151588
IT0000015609,2025-12-30 16:38:14,UYU,2768.59,A0000819,A0018211,T0000151595,T0000151596
IT0000015610,2025-12-30 23:32:59,USD,249.51,A0015130,A0016481,T0000151617,T0000151618
IT0000015611,2025-12-31 09:05:18,UYU,29648.58,A0009795,A0005820,T0000151630,T0000151629
IT0000015612,2025-12-31 10:35:58,UYU,8340.4,A0015110,A0003782,T0000151637,T0000151636
IT0000015613,2025-12-31 11:05:57,UYU,6239.23,A0000807,A0015288,T0000151638,T0000151639
IT0000015614,2025-12-31 11:21:58,UYU,15808.04,A0002755,A0010228,T0000151641,T0000151642
IT0000015615,2025-12-31 13:29:49,UYU,207363.62,A0002675,A0013731,T0000151659,T0000151660
IT0000015616,2025-12-31 14:24:50,UYU,9083.18,A0005367,A0017483,T0000151668,T0000151669
IT0000015617,2025-12-31 15:34:44,UYU,3343.67,A0005820,A0013297,T0000151685,T0000151686
IT0000015618,2025-12-31 15:52:45,USD,15631.67,A0003714,A0002481,T0000151689,T0000151688
IT0000015619,2025-12-31 16:25:33,UYU,7722.9,A0016101,A0016966,T0000151695,T0000151696
IT0000015620,2025-12-31 16:51:24,UYU,2037.76,A0015656,A0017483,T0000151703,T0000151704
IT0000015621,2025-12-31 18:52:41,USD,163.12,A0014604,A0017734,T0000151711,T0000151712
IT0000015622,2025-12-31 22:25:14,UYU,28835.11,A0008331,A0017622,T0000151723,T0000151724
IT0000015623,2026-01-01 12:49:42,UYU,333972.44,A0018594,A0017622,T0000151769,T0000151768
IT0000015624,2026-01-01 13:18:43,UYU,3506.04,A0017894,A0008325,T0000151772,T0000151771
IT0000015625,2026-01-01 13:26:00,UYU,42460.31,A0009797,A0015655,T0000151774,T0000151775
IT0000015626,2026-01-01 14:14:31,UYU,90532.51,A0012107,A0018594,T0000151782,T0000151783
IT0000015627,2026-01-01 14:24:15,USD,35.16,A0009443,A0001884,T0000151786,T0000151785
IT0000015628,2026-01-01 15:34:15,USD,51464.43,A0002346,A0002481,T0000151799,T0000151800
IT0000015629,2026-01-01 20:15:51,USD,6663.0,A0013089,A0002481,T0000151827,T0000151826
IT0000015630,2026-01-01 20:52:51,UYU,54829.91,A0016699,A0002675,T0000151831,T0000151830
IT0000015631,2026-01-02 09:39:45,UYU,9633.27,A0000807,A0013870,T0000151848,T0000151849
IT0000015632,2026-01-02 10:35:56,UYU,11858.18,A0017446,A0002072,T0000151856,T0000151855
IT0000015633,2026-01-02 10:37:08,UYU,2844.92,A0018504,A0017483,T0000151858,T0000151857
IT0000015634,2026-01-02 11:07:47,UYU,3430.17,A0014794,A0012627,T0000151868,T0000151867
IT0000015635,2026-01-02 11:40:06,UYU,10118.39,A0009949,A0007912,T0000151876,T0000151875
IT0000015636,2026-01-02 11:54:58,UYU,22919.23,A0008332,A0000509,T0000151883,T0000151882
IT0000015637,2026-01-02 12:46:50,UYU,12991.07,A0013509,A0008331,T0000151895,T0000151894
IT0000015638,2026-01-02 13:05:12,UYU,957379.8,A0002072,A0014896,T0000151897,T0000151898
IT0000015639,2026-01-02 13:47:06,UYU,3523.53,A0011094,A0017921,T0000151907,T0000151908
IT0000015640,2026-01-02 14:12:58,USD,443.51,A0008370,A0003714,T0000151915,T0000151914
IT0000015641,2026-01-02 15:20:37,UYU,7217.88,A0012627,A0007633,T0000151927,T0000151926
IT0000015642,2026-01-02 16:15:08,UYU,6943.41,A0006928,A0007191,T0000151944,T0000151945
IT0000015643,2026-01-02 17:50:04,UYU,12096.09,A0018751,A0009797,T0000151958,T0000151957
IT0000015644,2026-01-02 18:25:08,UYU,7084.07,A0007885,A0012718,T0000151964,T0000151965
IT0000015645,2026-01-02 20:56:19,UYU,698125.92,A0002675,A0018164,T0000151974,T0000151975
IT0000015646,2026-01-02 21:55:49,UYU,5928.46,A0014300,A0016160,T0000151979,T0000151980
IT0000015647,2026-01-03 09:13:28,USD,32654.95,A0002481,A0014604,T0000151997,T0000151998
IT0000015648,2026-01-03 15:52:01,UYU,16862.26,A0011718,A0000896,T0000152033,T0000152032
IT0000015649,2026-01-03 15:56:16,UYU,13044.25,A0015655,A0012361,T0000152036,T0000152035
IT0000015650,2026-01-03 17:14:33,UYU,3041.35,A0015069,A0010381,T0000152044,T0000152043
IT0000015651,2026-01-03 21:32:32,UYU,5188.13,A0014896,A0006928,T0000152063,T0000152062
IT0000015652,2026-01-04 06:14:02,UYU,8431.12,A0006928,A0016160,T0000152071,T0000152072
IT0000015653,2026-01-04 13:22:28,UYU,15702.02,A0010228,A0006611,T0000152094,T0000152093
IT0000015654,2026-01-04 15:15:19,UYU,6931.92,A0012627,A0002819,T0000152108,T0000152107
IT0000015655,2026-01-04 16:05:24,UYU,6353.9,A0018681,A0007912,T0000152114,T0000152113
IT0000015656,2026-01-04 16:56:34,UYU,11632.75,A0017446,A0000100,T0000152118,T0000152117
IT0000015657,2026-01-04 18:49:39,USD,450.92,A0014400,A0014954,T0000152130,T0000152131
IT0000015658,2026-01-05 09:06:00,UYU,36249.51,A0014492,A0015989,T0000152158,T0000152159
IT0000015659,2026-01-05 09:53:33,UYU,148656.54,A0002675,A0005367,T0000152164,T0000152165
IT0000015660,2026-01-05 11:31:15,UYU,15926.34,A0001921,A0011808,T0000152176,T0000152177
IT0000015661,2026-01-05 14:41:09,USD,157.48,A0007742,A0018433,T0000152205,T0000152206
IT0000015662,2026-01-05 14:51:32,UYU,21543.81,A0008325,A0018660,T0000152209,T0000152210
IT0000015663,2026-01-05 18:09:44,UYU,6396.5,A0000819,A0008325,T0000152250,T0000152251
IT0000015664,2026-01-05 22:27:16,UYU,29616.66,A0017970,A0013269,T0000152263,T0000152262
IT0000015665,2026-01-05 22:46:56,UYU,24882.88,A0007072,A0012676,T0000152264,T0000152265
IT0000015666,2026-01-05 23:20:04,USD,157.36,A0012668,A0007742,T0000152269,T0000152268
IT0000015667,2026-01-06 05:49:55,UYU,7386.28,A0014492,A0007885,T0000152277,T0000152276
IT0000015668,2026-01-06 10:17:56,UYU,119209.19,A0014492,A0018594,T0000152288,T0000152289
IT0000015669,2026-01-06 11:59:42,UYU,1342.0,A0009797,A0000896,T0000152300,T0000152299
IT0000015670,2026-01-06 12:02:58,UYU,11102.41,A0016902,A0006611,T0000152302,T0000152301
IT0000015671,2026-01-06 13:20:18,UYU,534839.52,A0018594,A0003888,T0000152311,T0000152310
IT0000015672,2026-01-06 15:24:58,UYU,3722.67,A0017308,A0017542,T0000152329,T0000152330
IT0000015673,2026-01-06 17:54:25,UYU,13535.86,A0018203,A0019262,T0000152348,T0000152349
IT0000015674,2026-01-06 18:01:03,UYU,49210.82,A0014358,A0018189,T0000152350,T0000152351
IT0000015675,2026-01-06 19:16:34,UYU,7076.19,A0013297,A0017004,T0000152358,T0000152359
IT0000015676,2026-01-06 19:22:33,UYU,58438.3,A0000325,A0013822,T0000152360,T0000152361
IT0000015677,2026-01-06 21:16:09,UYU,26301.6,A0007885,A0019757,T0000152373,T0000152374
IT0000015678,2026-01-06 21:24:27,UYU,18446.23,A0017308,A0000303,T0000152376,T0000152375
IT0000015679,2026-01-06 21:30:26,USD,24782.31,A0007742,A0002481,T0000152378,T0000152377
IT0000015680,2026-01-06 22:46:00,UYU,5598.25,A0017921,A0013517,T0000152383,T0000152382
IT0000015681,2026-01-06 23:55:40,UYU,4271.99,A0011890,A0015708,T0000152387,T0000152388
IT0000015682,2026-01-07 06:38:14,UYU,8885.06,A0013338,A0011890,T0000152395,T0000152394
IT0000015683,2026-01-07 07:39:46,USD,581.86,A0005086,A0014954,T0000152398,T0000152399
IT0000015684,2026-01-07 10:51:38,UYU,11773.16,A0013517,A0007634,T0000152412,T0000152411
IT0000015685,2026-01-07 11:39:55,UYU,4774.25,A0003782,A0014300,T0000152416,T0000152417
IT0000015686,2026-01-07 13:03:45,UYU,9537.54,A0000819,A0013777,T0000152430,T0000152431
IT0000015687,2026-01-07 13:17:02,UYU,15232.57,A0017308,A0016692,T0000152437,T0000152436
IT0000015688,2026-01-07 14:31:05,UYU,16664.69,A0015656,A0017308,T0000152448,T0000152449
IT0000015689,2026-01-07 14:44:22,UYU,9975.14,A0002755,A0016160,T0000152450,T0000152451
IT0000015690,2026-01-07 15:46:58,USD,13969.11,A0002073,A0002481,T0000152460,T0000152461
IT0000015691,2026-01-07 16:29:26,UYU,847666.95,A0002675,A0018775,T0000152465,T0000152466
IT0000015692,2026-01-07 20:25:09,UYU,16587.15,A0017434,A0017446,T0000152489,T0000152490
IT0000015693,2026-01-08 07:46:34,UYU,4779.67,A0012897,A0017483,T0000152510,T0000152511
IT0000015694,2026-01-08 11:18:55,UYU,7141.22,A0018189,A0000509,T0000152529,T0000152528
IT0000015695,2026-01-08 12:19:35,UYU,75852.82,A0002675,A0014794,T0000152537,T0000152538
IT0000015696,2026-01-08 14:19:45,UYU,702698.88,A0002675,A0000303,T0000152550,T0000152549
IT0000015697,2026-01-08 14:46:45,UYU,14411.92,A0000896,A0017308,T0000152555,T0000152556
IT0000015698,2026-01-08 15:46:07,USD,33784.38,A0004186,A0002481,T0000152566,T0000152565
IT0000015699,2026-01-08 16:41:17,UYU,482050.94,A0006928,A0002675,T0000152576,T0000152575
IT0000015700,2026-01-08 17:29:22,USD,73846.98,A0007739,A0002481,T0000152581,T0000152580
IT0000015701,2026-01-08 19:42:05,UYU,9990.24,A0000819,A0013701,T0000152595,T0000152596
IT0000015702,2026-01-09 10:13:11,UYU,7825.5,A0013822,A0018775,T0000152629,T0000152630
IT0000015703,2026-01-09 11:01:51,UYU,13781.31,A0000819,A0014020,T0000152637,T0000152638
IT0000015704,2026-01-09 12:26:49,UYU,12218.26,A0001309,A0005950,T0000152648,T0000152649
IT0000015705,2026-01-09 12:47:57,UYU,15807.3,A0009949,A0018775,T0000152655,T0000152656
IT0000015706,2026-01-09 13:54:36,UYU,183833.18,A0018594,A0012786,T0000152667,T0000152666
IT0000015707,2026-01-09 14:27:56,UYU,376080.2,A0017622,A0018594,T0000152675,T0000152676
IT0000015708,2026-01-09 15:24:53,UYU,15983.32,A0002675,A0000896,T0000152685,T0000152684
IT0000015709,2026-01-09 18:02:43,UYU,13227.82,A0000819,A0007205,T0000152711,T0000152712
IT0000015710,2026-01-09 19:20:40,UYU,65837.17,A0014771,A0013731,T0000152719,T0000152718
IT0000015711,2026-01-09 23:55:24,UYU,579860.1,A0012394,A0002675,T0000152734,T0000152733
IT0000015712,2026-01-10 05:48:34,UYU,1997.06,A0008331,A0018660,T0000152742,T0000152743
IT0000015713,2026-01-10 08:51:44,UYU,4269.73,A0009609,A0015540,T0000152748,T0000152749
IT0000015714,2026-01-10 12:35:50,UYU,685.34,A0016692,A0018211,T0000152756,T0000152757
IT0000015715,2026-01-10 13:36:08,UYU,25469.19,A0017302,A0008281,T0000152761,T0000152760
IT0000015716,2026-01-10 15:44:21,UYU,2642.23,A0000896,A0000819,T0000152774,T0000152773
IT0000015717,2026-01-10 18:02:00,UYU,16910.85,A0001309,A0016410,T0000152783,T0000152784
IT0000015718,2026-01-11 05:17:32,UYU,16354.68,A0013822,A0016588,T0000152805,T0000152806
IT0000015719,2026-01-11 08:03:54,UYU,27438.46,A0005950,A0016692,T0000152809,T0000152810
IT0000015720,2026-01-11 09:35:34,UYU,42673.61,A0018737,A0018504,T0000152814,T0000152813
IT0000015721,2026-01-11 09:41:04,UYU,120196.56,A0002675,A0000100,T0000152816,T0000152815
IT0000015722,2026-01-11 13:42:46,UYU,16331.22,A0011561,A0009797,T0000152826,T0000152825
IT0000015723,2026-01-11 15:43:19,UYU,6937.91,A0016381,A0016460,T0000152835,T0000152836
IT0000015724,2026-01-11 15:45:09,UYU,24357.35,A0017110,A0003347,T0000152838,T0000152837
IT0000015725,2026-01-11 16:17:33,USD,27065.63,A0014604,A0002481,T0000152842,T0000152841
IT0000015726,2026-01-11 18:09:31,UYU,9554.71,A0012107,A0019757,T0000152847,T0000152848
IT0000015727,2026-01-11 18:48:06,UYU,30827.73,A0013269,A0011889,T0000152854,T0000152853
IT0000015728,2026-01-11 21:24:45,UYU,4308.37,A0012627,A0008281,T0000152866,T0000152865
IT0000015729,2026-01-12 10:31:55,UYU,13505.28,A0014138,A0014165,T0000152895,T0000152896
IT0000015730,2026-01-12 11:24:04,UYU,22781.45,A0002675,A0013701,T0000152901,T0000152902
IT0000015731,2026-01-12 12:59:13,USD,100438.18,A0018938,A0002481,T0000152912,T0000152911
IT0000015732,2026-01-12 13:53:25,UYU,3000.57,A0013360,A0000807,T0000152920,T0000152919
IT0000015733,2026-01-12 14:03:55,UYU,589789.23,A0002675,A0012107,T0000152921,T0000152922
IT0000015734,2026-01-12 14:47:47,UYU,21031.81,A0013731,A0017308,T0000152930,T0000152931
IT0000015735,2026-01-12 17:23:32,UYU,337205.03,A0002675,A0012656,T0000152952,T0000152953
IT0000015736,2026-01-12 21:25:35,UYU,91598.03,A0016902,A0002072,T0000152972,T0000152971
IT0000015737,2026-01-12 21:59:30,USD,1062.26,A0009443,A0002346,T0000152974,T0000152973
IT0000015738,2026-01-12 22:33:09,UYU,25110.7,A0007633,A0016661,T0000152977,T0000152978
IT0000015739,2026-01-12 23:25:49,UYU,3039.52,A0014599,A0007744,T0000152982,T0000152981
IT0000015740,2026-01-13 09:03:02,UYU,24097.75,A0017623,A0015601,T0000152994,T0000152993
IT0000015741,2026-01-13 09:25:09,UYU,13172.03,A0012718,A0016160,T0000152996,T0000152997
IT0000015742,2026-01-13 10:08:09,UYU,2670.45,A0014599,A0017893,T0000153002,T0000153003
IT0000015743,2026-01-13 12:10:38,USD,205.65,A0017734,A0008249,T0000153018,T0000153017
IT0000015744,2026-01-13 12:32:24,UYU,8978.18,A0015656,A0000100,T0000153023,T0000153022
IT0000015745,2026-01-13 13:24:36,UYU,120220.14,A0008281,A0002675,T0000153029,T0000153028
IT0000015746,2026-01-13 13:30:45,UYU,55032.67,A0015093,A0016101,T0000153030,T0000153031
IT0000015747,2026-01-13 16:05:09,UYU,423075.65,A0012107,A0013297,T0000153049,T0000153050
IT0000015748,2026-01-13 16:50:12,UYU,17624.24,A0019262,A0016876,T0000153058,T0000153057
IT0000015749,2026-01-13 16:56:33,UYU,6032.64,A0008281,A0014802,T0000153061,T0000153062
IT0000015750,2026-01-13 21:58:56,UYU,27188.97,A0012394,A0014411,T0000153077,T0000153078
IT0000015751,2026-01-14 09:33:20,UYU,4669.51,A0012786,A0013269,T0000153095,T0000153096
IT0000015752,2026-01-14 10:21:55,UYU,6593.77,A0000995,A0013517,T0000153102,T0000153103
IT0000015753,2026-01-14 11:22:49,UYU,6263.5,A0015708,A0012361,T0000153112,T0000153111
IT0000015754,2026-01-14 12:03:06,UYU,35445.85,A0000896,A0009949,T0000153115,T0000153116
IT0000015755,2026-01-14 12:57:17,UYU,3491.11,A0008332,A0015352,T0000153121,T0000153122
IT0000015756,2026-01-14 13:28:41,UYU,5222.74,A0007745,A0013269,T0000153128,T0000153129
IT0000015757,2026-01-14 13:48:50,UYU,10596.12,A0013297,A0012718,T0000153134,T0000153133
IT0000015758,2026-01-14 16:22:40,UYU,22258.79,A0014401,A0005284,T0000153153,T0000153152
IT0000015759,2026-01-14 17:50:08,UYU,114788.01,A0018164,A0002755,T0000153160,T0000153159
IT0000015760,2026-01-14 18:28:06,UYU,39755.36,A0013512,A0012639,T0000153166,T0000153165
IT0000015761,2026-01-14 18:28:09,UYU,4041.39,A0015708,A0009609,T0000153168,T0000153167
IT0000015762,2026-01-14 20:39:57,USD,12165.39,A0001732,A0002481,T0000153180,T0000153181
IT0000015763,2026-01-14 22:42:40,UYU,138548.68,A0017483,A0002675,T0000153185,T0000153184
IT0000015764,2026-01-15 10:08:17,UYU,13708.27,A0014535,A0005790,T0000153210,T0000153209
IT0000015765,2026-01-15 13:42:25,UYU,10956.65,A0013517,A0017921,T0000153236,T0000153237
IT0000015766,2026-01-15 14:52:19,UYU,272600.85,A0018594,A0015989,T0000153251,T0000153250
IT0000015767,2026-01-15 15:46:32,USD,32184.27,A0014400,A0002481,T0000153264,T0000153263
IT0000015768,2026-01-15 15:55:26,UYU,5166.04,A0012639,A0014599,T0000153267,T0000153268
IT0000015769,2026-01-15 16:00:08,UYU,584953.18,A0002072,A0016966,T0000153269,T0000153270
IT0000015770,2026-01-15 16:19:55,UYU,28216.31,A0008005,A0007633,T0000153274,T0000153273
IT0000015771,2026-01-15 19:32:56,USD,77.97,A0008249,A0012668,T0000153288,T0000153289
IT0000015772,2026-01-16 05:00:51,UYU,24023.36,A0012929,A0014896,T0000153317,T0000153318
IT0000015773,2026-01-16 09:50:52,UYU,28117.56,A0009985,A0017898,T0000153332,T0000153333
IT0000015774,2026-01-16 10:45:22,UYU,14458.0,A0014535,A0017361,T0000153340,T0000153341
IT0000015775,2026-01-16 11:43:25,USD,850.01,A0018206,A0014003,T0000153348,T0000153347
IT0000015776,2026-01-16 12:15:50,UYU,81266.65,A0002675,A0012718,T0000153357,T0000153358
IT0000015777,2026-01-16 13:16:46,UYU,1579.8,A0017483,A0013864,T0000153373,T0000153372
IT0000015778,2026-01-16 13:28:24,UYU,63509.52,A0012786,A0002675,T0000153376,T0000153375
IT0000015779,2026-01-16 14:04:17,UYU,17555.99,A0012394,A0015734,T0000153383,T0000153384
IT0000015780,2026-01-16 14:29:56,UYU,1014.64,A0014165,A0018594,T0000153391,T0000153392
IT0000015781,2026-01-16 14:42:58,UYU,1593.76,A0018203,A0009985,T0000153397,T0000153396
IT0000015782,2026-01-16 15:39:47,UYU,98476.62,A0003781,A0010792,T0000153411,T0000153412
IT0000015783,2026-01-16 17:16:19,UYU,38827.92,A0017308,A0019991,T0000153421,T0000153422
IT0000015784,2026-01-16 19:24:36,UYU,26056.73,A0018775,A0001921,T0000153431,T0000153430
IT0000015785,2026-01-17 08:15:49,UYU,36154.15,A0000100,A0012656,T0000153449,T0000153450
IT0000015786,2026-01-17 08:27:31,UYU,31105.88,A0013869,A0003388,T0000153452,T0000153451
IT0000015787,2026-01-17 10:33:08,UYU,6149.97,A0014300,A0018775,T0000153460,T0000153461
IT0000015788,2026-01-17 12:41:19,UYU,12114.95,A0003389,A0017881,T0000153470,T0000153471
IT0000015789,2026-01-17 17:08:08,UYU,551785.24,A0012107,A0002675,T0000153489,T0000153488
IT0000015790,2026-01-17 19:05:10,UYU,16554.82,A0008332,A0015996,T0000153500,T0000153501
IT0000015791,2026-01-17 23:14:40,UYU,16728.34,A0013269,A0012627,T0000153516,T0000153515
IT0000015792,2026-01-17 23:47:28,UYU,11031.62,A0012627,A0017881,T0000153517,T0000153518
IT0000015793,2026-01-18 05:30:37,UYU,39799.2,A0000303,A0018660,T0000153522,T0000153523
IT0000015794,2026-01-18 16:50:21,UYU,67279.35,A0013297,A0012107,T0000153555,T0000153554
IT0000015795,2026-01-18 16:52:05,UYU,39444.14,A0016661,A0018626,T0000153556,T0000153557
IT0000015796,2026-01-18 17:44:08,UYU,14946.72,A0002629,A0005820,T0000153563,T0000153564
IT0000015797,2026-01-19 08:27:07,UYU,1896.86,A0015540,A0014599,T0000153585,T0000153584
IT0000015798,2026-01-19 14:17:08,UYU,18778.18,A0007745,A0007633,T0000153608,T0000153607
IT0000015799,2026-01-19 15:18:10,UYU,747.82,A0006611,A0018211,T0000153616,T0000153617
IT0000015800,2026-01-19 15:44:13,UYU,38081.28,A0014492,A0017970,T0000153624,T0000153625
IT0000015801,2026-01-19 17:40:32,UYU,718.59,A0018211,A0008326,T0000153639,T0000153638
IT0000015802,2026-01-19 18:56:56,UYU,2008.44,A0018211,A0007740,T0000153646,T0000153645
IT0000015803,2026-01-19 20:07:49,UYU,8496.87,A0002072,A0011808,T0000153654,T0000153655
IT0000015804,2026-01-19 23:59:02,USD,314.49,A0004186,A0014954,T0000153664,T0000153665
IT0000015805,2026-01-20 06:22:43,UYU,7830.76,A0008325,A0009610,T0000153672,T0000153673
IT0000015806,2026-01-20 07:46:43,UYU,165777.7,A0000819,A0018594,T0000153677,T0000153678
IT0000015807,2026-01-20 10:05:56,USD,172069.09,A0002481,A0012395,T0000153687,T0000153688
IT0000015808,2026-01-20 12:32:51,UYU,2965.17,A0014535,A0016101,T0000153699,T0000153700
IT0000015809,2026-01-20 13:24:17,UYU,111052.98,A0002675,A0017894,T0000153709,T0000153710
IT0000015810,2026-01-20 14:18:23,UYU,2747.81,A0000324,A0017308,T0000153716,T0000153717
IT0000015811,2026-01-20 14:44:15,UYU,12634.33,A0017110,A0013338,T0000153723,T0000153722
IT0000015812,2026-01-20 15:32:07,UYU,313367.09,A0018594,A0002675,T0000153732,T0000153731
IT0000015813,2026-01-20 16:50:47,USD,8170.05,A0002073,A0002481,T0000153736,T0000153737
IT0000015814,2026-01-20 18:29:27,UYU,68588.26,A0016661,A0013297,T0000153750,T0000153749
IT0000015815,2026-01-21 08:40:46,UYU,13507.0,A0009949,A0015708,T0000153774,T0000153775
IT0000015816,2026-01-21 10:13:27,UYU,87911.67,A0015540,A0018594,T0000153781,T0000153782
IT0000015817,2026-01-21 12:58:56,UYU,7623.66,A0015708,A0013269,T0000153798,T0000153797
IT0000015818,2026-01-21 13:21:35,UYU,6048.63,A0012639,A0002819,T0000153801,T0000153800
IT0000015819,2026-01-21 13:22:14,UYU,228714.56,A0011889,A0002675,T0000153803,T0000153802
